ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.01663,1.47223,10.18108,-1.53602,1.59268,9.55376,1.54554,-0.09373,0.27524,-0.02571,-0.36934,-0.1815,1770,1.831,32.249,-11.542,0.141,-9.6,9.852,1.97,63.74,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,577421,2019-01-17 17:38:09:134
-1.57756,1.18503,9.5822,-1.54139,1.32221,9.59407,-0.01701,-0.15361,-0.13111,-0.28084,0.0882,-0.45474,1805,-0.356,32.623,-10.667,2.818,-8.777,8.821,1.97,65.8232,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,577522,2019-01-17 17:38:09:235
-3.07434,1.1183,10.07364,-1.56378,1.04869,9.6242,-1.34796,0.03858,0.45391,-0.24782,-0.10143,0.09227,1857,-1.855,32.623,-8.604,5.801,-6.456,9.306,1.97,65.8232,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,577621,2019-01-17 17:38:09:334
-0.40073,1.14409,10.60738,-1.31188,1.15484,9.64965,1.01156,0.02226,0.49132,0.10213,-0.19516,0.18921,1870,-1.106,32.999,-9.48,3.729,-6.763,7.742,1.97,65.8232,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,577721,2019-01-17 17:38:09:434
-0.29672,1.20973,10.29897,-0.96791,1.40835,9.65661,0.6849,-0.21856,0.50558,0.37697,-0.39224,0.03688,1911,-3.668,32.623,-14.854,3.547,-7.49,6.665,1.97,66.6225,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,577821,2019-01-17 17:38:09:534
-1.13188,1.30502,10.04581,-0.85054,1.37967,9.67179,-0.17388,-0.05257,0.07135,-0.20573,0.04292,-0.17244,1970,-2.919,31.874,-9.854,6.67,-8.088,5.026,1.97,66.6225,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,577922,2019-01-17 17:38:09:635
-1.85359,1.74292,9.16423,-0.93522,1.36063,9.66667,-0.90468,0.36238,-0.64387,-0.04115,0.16595,0.01823,2005,-2.544,32.999,-10.292,6.616,-7.992,5.282,1.97,66.6225,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,578022,2019-01-17 17:38:09:735
-0.99152,1.13545,9.49985,-1.02919,1.35841,9.65743,0.0122,-0.17535,-0.39192,-0.06087,0.11163,0.10506,2005,-1.482,32.623,-11.105,3.616,-7.962,6.083,1.97,60.7862,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,578122,2019-01-17 17:38:09:835
-0.47093,1.01353,9.60425,-1.06108,1.48591,9.63517,0.57959,-0.54084,-0.10683,0.25232,-0.05722,0.15353,1984,-2.544,31.874,-9.854,7.024,-8.715,6.284,1.97,60.7862,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,578222,2019-01-17 17:38:09:935
-1.60788,1.77324,8.99695,-0.99336,1.60327,9.62357,-0.64445,0.13994,-0.90462,0.03128,0.05676,0.6377,1974,-0.356,32.999,-10.667,1.884,-9.409,5.893,1.97,60.7862,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578322,2019-01-17 17:38:10:035
-0.51816,2.33595,9.57535,-0.82272,1.73715,9.61644,0.84157,0.6249,1.38551,-0.12477,0.03014,0.36658,1979,0.394,31.499,-11.917,2.006,-9.968,5.461,1.97,60.7862,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578422,2019-01-17 17:38:10:135
-0.76111,1.86465,10.05295,-0.82978,1.75732,9.61216,0.26317,0.16213,0.33915,-0.10294,0.13826,0.27071,1976,-0.356,31.499,-10.667,1.622,-10.343,4.795,1.97,67.5243,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578523,2019-01-17 17:38:10:236
-1.68121,1.6216,9.20801,-0.88048,1.74327,9.61021,-0.57454,-0.32833,-0.21764,0.01797,-0.06787,0.71706,1974,0.769,31.186,-8.98,359.688,-10.24,5.235,1.97,67.5243,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578622,2019-01-17 17:38:10:335
-1.3584,2.58807,8.97604,-0.75964,1.79238,9.61149,-0.38748,0.71804,-0.98081,-0.1349,0.15691,0.94289,1966,4.019,31.874,-10.292,354.542,-10.56,4.596,1.97,67.5243,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578722,2019-01-17 17:38:10:435
-1.25233,1.96059,9.42728,-0.74146,1.73317,9.62376,-0.41306,0.17825,-0.2165,-0.09496,0.2581,1.23105,1936,5.519,30.061,-13.167,348.967,-10.417,4.454,1.97,66.4166,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578821,2019-01-17 17:38:10:534
-0.87111,1.56903,10.18065,-0.72241,1.66714,9.63687,-0.10188,-0.08977,0.30161,-0.15567,0.17767,1.55222,1917,10.332,28.561,-9.854,343.12,-9.788,4.287,1.97,66.4166,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,578923,2019-01-17 17:38:10:636
0.96806,1.65138,10.06955,-0.37102,1.87776,9.61804,1.34394,-0.25099,0.32544,0.36044,-0.29584,1.42439,1917,14.706,26.373,-9.418,332.18,-10.205,3.47,1.97,66.4166,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,579022,2019-01-17 17:38:10:735
0.11411,0.66306,9.05144,-0.244,2.2225,9.54837,0.61376,-1.57764,-0.56093,0.20972,0.83495,2.08218,1918,19.894,23.811,-11.105,328.441,-11.891,1.186,1.97,65.9198,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,579122,2019-01-17 17:38:10:835
1.13503,1.21828,8.9332,-0.32324,2.26122,9.53692,1.46262,-1.07343,-0.73231,0.14633,0.56331,1.17352,1860,22.832,18.623,-11.105,315.179,-12.941,1.527,1.97,65.9198,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,15 / 39,579221,2019-01-17 17:38:10:934
-0.78601,0.91743,9.81921,-0.64894,2.12738,9.5511,-0.0502,-1.39016,0.17183,-0.11786,0.60805,0.80867,1785,25.769,14.249,-8.604,302.274,-12.529,3.887,1.97,65.9198,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579322,2019-01-17 17:38:11:035
-1.25069,1.75435,9.30119,-0.72528,2.06867,9.5585,-0.51629,-0.3403,-0.37735,-0.16739,0.29591,0.50186,1755,27.206,14.624,-5.667,301.708,-12.421,4.216,1.97,61.6767,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579422,2019-01-17 17:38:11:135
-1.55817,1.92374,10.12694,-1.0906,1.87211,9.56432,-0.45412,0.02854,0.44467,-0.26166,0.47807,0.46512,1721,27.956,12.062,-6.543,298.776,-11.499,5.625,1.97,61.6767,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579521,2019-01-17 17:38:11:234
-1.97385,1.53261,11.33998,-1.35539,1.8184,9.54079,-0.59999,-0.31056,1.66922,-0.01292,0.27568,0.86673,1696,30.144,9.811,-2.792,294.081,-10.758,7.121,1.97,61.6767,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579622,2019-01-17 17:38:11:335
-1.73285,1.36755,10.94348,-1.22741,2.03909,9.51346,-0.41718,-0.70724,1.25557,0.04832,0.00723,1.02704,1664,30.144,5.75,-3.168,283.932,-12.001,7.352,1.97,61.6767,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579721,2019-01-17 17:38:11:434
-1.95905,1.39153,9.68907,-1.25377,2.21297,9.47107,-0.26903,-0.81991,0.18479,0.11278,0.33746,0.72292,1635,30.144,3.186,-8.604,282.242,-12.542,7.047,1.97,73.8999,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579821,2019-01-17 17:38:11:534
-2.47192,1.68257,9.23003,-1.34815,2.37924,9.41765,-1.10176,-0.73873,-0.36793,0.04672,0.20004,1.03822,1604,32.019,1.749,-3.543,275.219,-13.378,7.875,1.97,73.8999,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,579922,2019-01-17 17:38:11:635
-2.26971,1.80797,9.22759,-0.99214,2.50427,9.42946,-0.52891,-0.80735,-0.00903,-0.0891,-0.11421,1.32639,1578,31.268,-4.126,-3.168,266.026,-14.633,7.409,1.97,73.8999,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,580022,2019-01-17 17:38:11:735
-0.53891,1.94392,9.62001,-0.73279,2.4676,9.46279,0.18747,-0.57941,-0.06593,-0.14609,0.17714,0.89548,1602,30.519,-8.939,-3.168,256.516,-14.574,4.428,1.97,75.4937,15.549845,73.76349,-229.032,NaN,0.72,14.680643,275.8,16 / 39,580122,2019-01-17 17:38:11:835
-0.96712,1.02931,11.01534,-0.79986,2.38031,9.4797,-0.22803,-1.14138,1.35253,0.08401,0.57661,0.53436,1602,30.519,-11.876,-2.354,251.447,-14.047,4.823,1.97,75.4937,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580222,2019-01-17 17:38:11:935
-1.33452,1.76219,9.05246,-1.23283,2.67785,9.35306,-0.06799,-1.05192,-0.30485,0.31305,0.30125,0.83051,1638,29.082,-15.189,0.208,245.019,-15.847,7.509,1.97,75.4937,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580322,2019-01-17 17:38:12:035
0.13019,2.64006,8.37314,-1.04669,2.58696,9.4012,1.07789,0.0479,-1.30679,-0.75381,-0.0423,0.85927,1603,29.082,-17.377,0.208,242.063,-16.523,7.265,1.97,74.0346,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580421,2019-01-17 17:38:12:134
-0.00502,0.96075,11.73187,-0.87568,2.13013,9.53237,2.23302,-0.76257,1.35599,-0.33304,-0.12593,0.26166,1697,26.456,-18.877,-1.918,235.608,-12.545,5.249,1.97,74.0346,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580522,2019-01-17 17:38:12:235
-0.25117,1.1011,8.87457,-0.37604,2.21849,9.54501,0.20942,-1.1058,-0.76766,0.12875,-0.21274,0.69202,1783,26.144,-21.439,-2.73,233.946,-12.594,3.421,1.97,74.0346,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580621,2019-01-17 17:38:12:334
0.31129,1.78799,7.78496,-0.24271,2.27151,9.53686,0.38115,-0.59923,-1.81067,-0.03476,0.02428,0.64781,1783,25.394,-22.939,-2.73,229.165,-13.3,1.761,1.97,73.7043,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580722,2019-01-17 17:38:12:435
-1.90022,1.37277,9.55394,-0.43777,2.11046,9.56685,-1.45737,-0.76222,-0.12413,-0.12477,0.29752,0.46193,1775,24.269,-24.751,-9.854,226.986,-12.559,2.061,1.97,73.7043,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580822,2019-01-17 17:38:12:535
-1.05064,1.4838,10.16155,-0.39257,2.0253,9.5872,-1.31009,-0.80869,0.80662,-0.02464,-0.02632,1.09521,1806,23.894,-27.313,-2.73,222.535,-12.079,2.665,1.97,73.7043,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,580922,2019-01-17 17:38:12:635
-1.09306,1.63644,9.70796,-0.31182,1.98136,9.59934,-0.75529,-0.41045,0.29955,0.03607,0.36462,0.86566,1824,20.581,-28.439,-3.604,219.151,-11.919,2.345,1.97,65.9141,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,581022,2019-01-17 17:38:12:735
-2.16286,1.82738,8.49318,-0.48254,2.06615,9.57437,-1.17478,-0.60938,0.04233,0.23688,0.3822,0.83104,1852,18.019,-29.877,-3.604,212.886,-11.786,2.323,1.97,65.9141,15.549843,73.76349,-229.032,NaN,0.936,14.680643,232.1,14 / 39,581122,2019-01-17 17:38:12:835
-1.03577,1.59149,9.04353,-0.58409,2.09567,9.56229,-0.44482,-0.5288,-0.63108,-0.23503,0.29166,1.16925,1887,14.706,-33.188,-2.354,205.16,-12.339,3.495,1.97,65.9141,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581222,2019-01-17 17:38:12:935
-0.57712,1.39629,10.38463,-0.45923,1.8942,9.61101,-0.11253,-0.52003,0.66138,-0.34369,0.04558,0.99562,1923,10.645,-35.751,-2.354,198.344,-11.726,3.046,1.97,65.9141,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581321,2019-01-17 17:38:13:034
-0.40411,1.46179,10.31461,-0.47931,1.87305,9.61417,-0.04264,-0.51049,0.59602,-0.01559,0.28261,0.72878,1992,8.081,-34.314,-3.168,193.473,-11.011,2.854,1.97,66.3982,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581421,2019-01-17 17:38:13:134
-1.57404,1.14101,9.05553,-0.65692,2.33378,9.50223,-0.9684,-0.9591,-1.71323,0.50586,0.56277,0.96367,2041,5.144,-36.876,-1.918,190.833,-11.014,3.119,1.97,66.3982,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581522,2019-01-17 17:38:13:235
0.63947,0.66991,10.77394,-0.64272,2.40549,9.4853,1.29059,-1.76705,1.16458,0.0872,-0.10515,0.72238,2025,2.582,-37.251,0.583,186.44,-14.008,4.846,1.97,66.3982,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581622,2019-01-17 17:38:13:335
0.16316,0.85742,9.75317,-0.62019,2.48329,9.46673,1.11865,-1.76691,0.48381,0.19481,0.38008,0.30054,2082,1.456,-36.876,0.208,184.716,-14.668,3.748,1.97,67.2343,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581728,2019-01-17 17:38:13:441
-0.58336,2.46637,7.68878,-0.98376,2.5199,9.42617,0.46853,-0.10114,-1.94197,-0.51573,0.1601,0.1205,2111,-1.106,-37.627,0.208,178.45,-14.89,5.958,1.97,67.2343,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581822,2019-01-17 17:38:13:535
-0.0927,1.77699,10.0061,-0.79855,1.92316,9.58301,0.69678,-0.1258,0.28402,-0.50348,-0.27347,0.03423,2182,-1.106,-36.876,-3.604,179.536,-12.775,5.486,1.97,67.2343,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,581922,2019-01-17 17:38:13:635
-1.10506,1.82796,9.36765,-0.68449,1.70065,9.63378,-0.1172,-0.19437,0.4926,-0.12798,-0.22234,0.01611,2205,0.018,-37.627,-3.543,179.558,-9.987,4.064,1.97,68.2972,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,582021,2019-01-17 17:38:13:734
-2.20758,2.16704,9.8114,-0.38431,1.45616,9.69032,-1.89973,0.6245,0.18257,-0.20201,-0.23564,0.153,2177,-1.482,-36.876,-5.229,178.177,-8.987,2.857,1.97,68.2972,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,582122,2019-01-17 17:38:13:835
-2.29094,0.59688,11.84583,-0.37335,1.2,9.72579,-1.97251,-0.64195,2.24871,-0.17911,0.27036,0.61159,2169,-2.231,-35.814,-5.667,178.191,-8.145,1.91,1.97,68.2972,15.54984,73.76349,-232.258,NaN,1.908,14.680643,130.5,16 / 39,582222,2019-01-17 17:38:13:935
0.07986,0.25726,10.09859,-0.40158,1.21437,9.72288,0.34865,-1.01384,0.21618,-0.06033,0.25757,0.24194,2203,-4.419,-38,-7.355,173.369,-7.113,2.365,1.97,68.2972,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582322,2019-01-17 17:38:14:035
-0.53709,0.28648,8.94969,-0.43906,1.16532,9.72726,-0.38348,-0.75004,-1.30782,-0.45288,0.05197,0.19295,2203,-5.168,-36.189,-5.667,171.459,-6.825,2.584,1.97,67.9912,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582421,2019-01-17 17:38:14:134
-0.35506,0.20433,9.84868,-0.53534,0.83399,9.75645,0.18682,-0.63985,-0.02702,0.03288,0.05997,0.26752,2226,-4.044,-35.814,-7.73,172.847,-4.783,3.054,1.97,67.9912,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582522,2019-01-17 17:38:14:235
-1.0537,1.04355,8.97762,-0.97093,0.87933,9.71877,-0.14671,0.16978,-0.62179,0.01212,0.3119,0.00652,2270,-5.168,-36.876,-8.168,170.938,-5.144,5.705,1.97,67.9912,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582622,2019-01-17 17:38:14:335
-1.76794,0.17285,10.6295,-1.05988,0.90169,9.70742,-1.132,-0.5971,0.86198,0.23741,0.01416,-0.01585,2325,-5.168,-36.501,-7.73,170.883,-5.05,6.006,1.97,66.1254,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582722,2019-01-17 17:38:14:435
-0.02808,0.56165,11.5224,-1.03158,1.14515,9.68478,0.33914,-0.49474,1.61598,0.17989,-0.1174,0.24088,2375,-8.105,-36.501,-10.667,165.619,-6.706,6.08,1.97,66.1254,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582822,2019-01-17 17:38:14:535
-0.28682,0.92271,9.64536,-0.98704,1.67459,9.61207,0.71394,-0.77515,-0.1003,0.83502,-0.15895,-0.39668,2359,-5.168,-36.127,-5.667,170.868,-8.193,6.036,1.97,66.1254,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,582921,2019-01-17 17:38:14:634
-0.55396,0.82784,9.20897,-1.02274,1.68673,9.60621,0.60551,-0.39771,-1.05227,-0.34422,0.05997,-0.53996,2308,-3.668,-37.251,-4.855,173.007,-10.437,5.803,1.97,64.6331,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,583022,2019-01-17 17:38:14:735
-0.78554,0.45445,10.58812,-0.92549,1.2681,9.68018,0.07187,-0.79516,0.78512,-0.27019,-0.19037,-0.19855,2270,-2.231,-37.627,-7.355,174.194,-9.092,6.136,1.97,64.6331,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,583121,2019-01-17 17:38:14:834
-0.49351,1.42064,9.08902,-0.76432,1.20474,9.70231,0.22519,-0.11783,0.02001,0.11171,-0.24471,-0.20227,2275,-1.855,-36.876,-6.917,175.945,-7.057,4.504,1.97,64.6331,15.549833,73.76349,-229.032,NaN,2.484,14.680643,180.3,17 / 39,583224,2019-01-17 17:38:14:937
0.55098,2.02557,9.40823,-0.11815,1.16829,9.73609,0.6096,0.51652,-0.1155,0.04407,-1.15231,-0.5325,2243,-2.919,-38.376,-6.917,176.349,-6.773,2.893,1.97,65.6801,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583321,2019-01-17 17:38:15:034
0.58797,0.63734,9.78728,0.34242,1.09158,9.73969,-0.63884,-0.68772,1.27907,0.02756,-0.4913,-0.37964,2132,-2.544,-36.876,-6.105,175.398,-6.824,-0.955,1.97,65.6801,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583422,2019-01-17 17:38:15:135
1.13396,0.78813,9.17126,0.46423,1.09408,9.73437,0.46485,-0.39133,-0.57584,-0.00334,0.02002,-0.85155,2061,0.394,-36.876,-7.73,180.517,-6.406,-2.73,1.97,65.6801,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583521,2019-01-17 17:38:15:234
-1.43491,0.50546,10.27875,0.2202,0.8388,9.76823,-1.68606,-0.34024,0.18567,-0.26166,0.22029,-0.49095,2022,2.956,-36.501,-8.168,185.021,-4.907,-1.291,1.97,65.6801,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583621,2019-01-17 17:38:15:334
-0.80388,1.12537,10.84393,0.18428,0.76165,9.77529,-1.11578,0.35245,0.99756,-0.0598,-0.08917,0.17856,2058,3.706,-35.814,-7.355,186.694,-4.602,-0.815,1.97,61.8239,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583723,2019-01-17 17:38:15:436
-2.01318,0.73622,10.65495,0.19757,0.70241,9.77947,-2.08915,0.08775,0.65271,0.02809,0.18779,0.56152,2063,4.768,-35.814,-9.854,188.426,-4.336,-1.19,1.97,61.8239,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583822,2019-01-17 17:38:15:535
-0.54272,1.03818,8.97723,-0.111,0.70612,9.78057,-0.34104,0.2877,-0.90493,-0.03636,0.33853,0.62598,2081,2.582,-36.127,-8.604,184.699,-4.129,0.65,1.97,61.8239,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,583922,2019-01-17 17:38:15:635
-0.12454,0.42296,9.96045,-0.39163,0.76347,9.76904,0.40934,-0.46577,0.22914,0.26138,0.24213,0.59668,2131,1.082,-36.876,-8.604,181.107,-4.118,1.903,1.97,64.5585,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,584021,2019-01-17 17:38:15:734
0.02066,0.16335,9.04459,-0.63648,1.1132,9.72245,0.64912,-0.9522,-0.55517,0.33914,0.19579,0.55034,2178,-1.855,-35.814,-6.48,177.751,-5.025,2.659,1.97,64.5585,15.54983,73.76349,-225.806,NaN,1.332,14.680643,114.7,16 / 39,584121,2019-01-17 17:38:15:834
1.32536,0.17783,9.39635,-0.66435,1.16693,9.71428,1.49323,-1.05747,-0.43057,-0.16206,0.03281,0.5791,2178,-2.919,-36.563,-8.168,176.297,-6.952,3.823,1.97,64.5585,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584223,2019-01-17 17:38:15:936
1.31116,0.43143,10.48479,-0.57399,0.93988,9.74462,1.05766,-0.44885,0.41003,-0.23396,-0.24789,0.14821,2201,-3.668,-37.251,-8.168,173.016,-6.311,3.812,1.97,64.9375,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584322,2019-01-17 17:38:16:035
0.42862,0.01871,11.50688,-0.39621,0.63452,9.77808,0.82905,-0.62256,1.62479,-0.22598,0.20271,-0.16232,2223,-3.668,-36.501,-9.854,172.715,-4.675,2.49,1.97,64.9375,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584422,2019-01-17 17:38:16:135
-0.87535,0.47665,9.0302,-0.42031,0.77741,9.76675,0.7496,-0.61841,-0.28616,0.36205,0.40884,-0.54794,2203,-3.294,-36.876,-9.854,174.401,-3.486,2.399,1.97,64.9375,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584522,2019-01-17 17:38:16:235
-1.07973,0.97644,7.76639,-0.59545,0.97102,9.74027,-0.47846,-0.00405,-2.0689,-0.08696,0.17448,-0.55647,2194,-1.106,-35.814,-7.73,174.406,-5.66,3.354,1.97,62.4097,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584621,2019-01-17 17:38:16:334
-2.32175,0.49275,10.13989,-0.75893,0.86491,9.73891,-1.54598,-0.45534,0.24213,-0.01292,0.00191,-0.312,2199,1.082,-36.501,-7.355,180.717,-5.06,4.456,1.97,62.4097,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584722,2019-01-17 17:38:16:435
-1.67195,0.8676,11.05335,-0.95451,0.81571,9.72594,-0.70867,0.04439,1.23803,-0.26698,0.0083,-0.0052,2229,1.456,-36.127,-9.854,180.067,-5.131,5.473,1.97,62.4097,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584822,2019-01-17 17:38:16:535
-1.88203,1.17567,9.7643,-0.60855,0.67251,9.76462,-1.37228,0.47799,-0.35662,-0.18176,-0.26601,0.33195,2258,0.018,-36.127,-11.105,178.885,-3.932,3.566,1.97,62.4097,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,584922,2019-01-17 17:38:16:635
0.10173,0.37975,12.05551,-0.53645,0.48605,9.7799,0.75933,-0.62015,2.96202,0.3221,-0.18825,0.17111,2211,-1.106,-35.814,-11.98,177.349,-3.478,3.309,1.97,60.9745,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,585022,2019-01-17 17:38:16:735
1.68562,0.75713,9.68236,-0.1472,0.79767,9.77305,2.05647,-0.10344,-0.0413,0.25392,-0.26814,-0.31625,2209,-1.855,-36.876,-11.105,176.012,-3.299,2.782,1.97,60.9745,15.549826,73.7635,-225.806,NaN,1.584,14.680643,155.2,15 / 39,585122,2019-01-17 17:38:16:835
-1.54703,0.04982,9.09374,-0.02701,0.95291,9.76021,-1.63748,-0.52295,-1.62825,0.17563,-0.20634,0.38736,2130,-0.356,-38,-9.854,179.799,-4.965,0.745,1.97,60.9745,15.549824,73.7635,-225.806,NaN,0.792,14.680643,240.2,16 / 39,585224,2019-01-17 17:38:16:937
0.69196,0.01208,9.886,-0.08884,1.14821,9.73879,0.80749,-1.20046,0.24508,0.46591,-0.09663,0.32716,2091,-4.044,-36.876,-10.292,173.524,-5.547,0.408,1.97,60.3208,15.549824,73.7635,-225.806,NaN,0.792,14.680643,240.2,16 / 39,585322,2019-01-17 17:38:17:035
1.48944,0.34868,9.7242,0.08855,1.43093,9.70129,1.09922,-1.15485,0.32502,0.17723,-0.41833,-0.09361,2058,-3.294,-36.876,-7.355,175.283,-8.39,-0.523,1.97,60.3208,15.549824,73.7635,-225.806,NaN,0.792,14.680643,240.2,16 / 39,585422,2019-01-17 17:38:17:135
2.20143,0.8566,9.14462,0.24403,1.44053,9.6972,1.5478,-0.61729,-0.45341,-0.25208,-0.18185,-0.16286,1975,-4.794,-38.376,-6.543,172.203,-9.064,-1.214,1.97,60.3208,15.549824,73.7635,-225.806,NaN,0.792,14.680643,240.2,16 / 39,585522,2019-01-17 17:38:17:235
1.16724,1.02123,8.40138,0.33366,1.04866,9.74471,0.70189,-0.10529,-1.25906,-0.77246,-0.15948,-0.67844,1982,-3.294,-38.751,-8.168,175.889,-6.139,-1.961,1.97,61.4937,15.549824,73.7635,-225.806,NaN,0.792,14.680643,240.2,16 / 39,585621,2019-01-17 17:38:17:334
0.98445,0.00301,12.76663,0.20648,0.74786,9.77591,0.93611,-0.72688,2.57692,0.44141,0.08659,-0.35887,2031,-1.482,-36.876,-9.418,175.814,-3.437,-1.529,1.97,61.4937,15.549824,73.7635,-225.806,NaN,0.792,14.680643,240.2,16 / 39,585721,2019-01-17 17:38:17:434
