sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.029;8.552;-0.512;0.104;9.771;0.825;-0.108;-1.209;-1.367;0.288;0.037;-0.082;9.0;33.2;-25.4;-13.7;277.5;-84.4;-10.0;3.0;1001.2;66.42;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;8506;2018-08-23 20:57:20:433
1.238;9.158;0.156;0.275;9.778;0.7;0.977;-0.605;-0.482;-0.018;0.105;0.153;9.0;32.9;-25.5;-13.2;271.2;-85.6;-17.1;3.0;1001.2;66.42;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;8606;2018-08-23 20:57:20:533
-0.022;11.157;1.815;0.32;9.788;0.514;-0.342;1.369;1.301;0.175;-0.229;-0.008;3.0;33.2;-25.4;-12.2;259.3;-86.1;-29.5;3.0;1001.2;65.65;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;8706;2018-08-23 20:57:20:633
0.998;12.572;-0.359;0.283;9.796;0.36;0.771;2.848;-0.843;-0.007;0.004;-0.012;3.0;33.0;-25.9;-13.1;251.4;-86.9;-36.4;3.0;1001.2;65.65;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;8806;2018-08-23 20:57:20:733
-0.275;10.633;0.903;0.195;9.798;0.368;-0.597;0.909;-0.052;0.16;-0.291;-0.195;3.0;33.1;-25.6;-12.7;257.7;-87.4;-32.0;3.0;1001.2;65.65;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;8906;2018-08-23 20:57:20:833
-0.079;8.306;0.713;0.247;9.78;0.682;-0.273;-1.476;-0.026;-0.341;-0.068;0.09;5.0;32.6;-26.2;-13.6;269.1;-86.5;-22.0;3.0;1001.2;65.1;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;9006;2018-08-23 20:57:20:933
1.065;8.624;-0.297;0.331;9.764;0.853;0.708;-1.07;-1.159;-0.112;-0.17;0.005;5.0;32.9;-25.9;-13.9;268.6;-84.7;-20.5;3.0;1001.2;65.1;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;9106;2018-08-23 20:57:21:033
-0.551;9.8;0.165;0.275;9.777;0.707;-0.914;0.193;-0.49;0.263;0.028;-0.121;3.0;32.8;-24.8;-15.8;269.6;-84.8;-21.9;3.0;1001.2;65.1;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;9206;2018-08-23 20:57:21:133
0.141;10.69;0.769;0.309;9.787;0.53;-0.172;0.853;0.277;0.306;-0.217;0.043;3.0;32.8;-25.9;-15.4;267.6;-86.2;-24.3;3.0;1001.2;64.42;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;9306;2018-08-23 20:57:21:233
0.572;11.756;-0.694;0.323;9.793;0.401;0.294;1.92;-1.22;-0.293;-0.256;-0.144;4.0;31.6;-25.8;-15.0;248.2;-87.2;-45.0;3.0;1001.2;64.42;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;295.4;19 / 22;9409;2018-08-23 20:57:21:336
0.704;10.793;0.721;0.219;9.795;0.413;0.604;1.024;0.032;-0.146;-0.727;-0.005;4.0;31.7;-25.0;-15.2;264.0;-87.3;-29.2;3.0;1001.2;64.42;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;9506;2018-08-23 20:57:21:433
0.371;9.024;1.152;0.312;9.784;0.581;0.361;-0.701;0.602;-0.062;0.064;-0.018;4.0;31.1;-23.8;-16.4;266.7;-86.3;-28.0;3.0;1001.2;64.42;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;9606;2018-08-23 20:57:21:533
0.486;7.257;0.491;0.484;9.771;0.687;0.05;-2.523;-0.263;0.028;-0.357;0.195;4.0;30.7;-24.7;-18.2;266.8;-85.6;-28.8;3.0;1001.2;64.01;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;9707;2018-08-23 20:57:21:634
1.171;8.361;-0.474;0.59;9.772;0.577;0.595;-1.423;-1.01;0.099;0.062;0.088;4.0;29.5;-25.2;-18.5;254.2;-85.1;-43.4;3.0;1001.2;64.01;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;9806;2018-08-23 20:57:21:733
0.728;10.827;1.18;0.592;9.778;0.461;0.171;1.147;0.885;0.135;0.367;-0.086;3.0;29.9;-25.5;-18.2;246.6;-85.5;-51.4;3.0;1001.2;64.01;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;9906;2018-08-23 20:57:21:833
0.912;13.427;-0.148;0.488;9.791;0.248;0.424;3.636;-0.396;0.136;-0.286;-0.133;3.0;29.8;-25.6;-17.5;234.6;-86.8;-63.1;3.0;1001.2;64.09;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;10006;2018-08-23 20:57:21:933
-0.376;10.54;1.69;0.441;9.79;0.357;-0.745;0.69;1.417;0.378;0.158;-0.348;5.0;30.1;-24.7;-18.0;247.8;-86.7;-51.0;3.0;1001.2;64.09;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;10107;2018-08-23 20:57:22:034
-0.455;8.928;-0.103;0.342;9.796;0.297;-0.809;-0.784;-0.41;-0.381;0.254;0.193;5.0;30.7;-25.3;-16.3;241.1;-87.7;-54.8;3.0;1001.2;64.09;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;10206;2018-08-23 20:57:22:133
0.8;8.052;0.704;0.488;9.771;0.676;0.335;-1.755;0.044;-0.179;0.33;0.158;4.0;30.4;-25.7;-16.4;258.6;-85.1;-35.8;3.0;1001.2;67.2;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;10306;2018-08-23 20:57:22:233
-0.007;9.309;-0.089;0.499;9.773;0.637;-0.504;-0.488;-0.76;0.111;0.155;0.068;4.0;30.3;-24.9;-15.2;258.3;-85.0;-35.6;3.0;1001.2;67.2;23.02598;72.54051;-2.1;157.10551631491586;;4.3;9.67742;281.9;19 / 23;10406;2018-08-23 20:57:22:333
0.575;10.86;0.29;0.483;9.784;0.465;0.048;1.228;-0.039;0.278;0.111;-0.103;3.0;31.6;-25.9;-15.2;250.3;-85.6;-43.3;3.0;1001.2;67.2;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;10506;2018-08-23 20:57:22:433
0.979;11.665;0.271;0.411;9.796;0.187;0.732;1.986;-0.156;0.125;-0.513;-0.063;3.0;30.8;-26.3;-13.8;231.5;-87.1;-58.9;3.0;1001.2;66.07;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;10606;2018-08-23 20:57:22:533
1.52;9.994;2.655;0.353;9.798;0.199;1.249;-0.042;2.705;0.026;0.044;-0.015;3.0;32.8;-26.0;-15.2;232.4;-87.7;-62.1;3.0;1001.2;66.07;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;10706;2018-08-23 20:57:22:633
1.164;9.469;-0.814;0.314;9.799;0.219;0.727;-0.588;-0.77;-0.152;-0.34;-0.063;3.0;30.7;-24.7;-15.5;239.5;-87.9;-56.6;3.0;1001.2;66.07;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;10806;2018-08-23 20:57:22:733
-0.304;7.575;-0.778;0.216;9.803;0.179;-0.47;-2.191;-1.017;0.061;-0.27;-0.178;3.0;31.1;-24.2;-16.3;245.4;-88.1;-52.2;3.0;1001.2;66.56;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;10906;2018-08-23 20:57:22:833
0.455;8.768;-0.848;0.142;9.803;0.205;0.282;-0.949;-1.069;-0.001;-0.183;-0.076;3.0;30.8;-23.8;-17.9;259.3;-88.4;-39.8;3.0;1001.2;66.56;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;11006;2018-08-23 20:57:22:933
0.804;11.129;-0.005;0.191;9.805;0.003;0.458;1.736;-0.032;0.21;-0.078;-0.051;3.0;30.6;-23.6;-16.9;222.3;-88.8;-75.9;3.0;1001.2;66.56;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;11106;2018-08-23 20:57:23:033
0.656;12.455;0.464;0.351;9.8;-0.045;0.327;2.533;1.098;0.064;-0.933;0.009;3.0;30.2;-24.7;-17.4;196.9;-88.4;-101.5;3.0;1001.2;66.56;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;11206;2018-08-23 20:57:23:133
-1.451;10.54;2.184;0.315;9.797;-0.31;-1.809;0.808;2.491;0.563;0.403;0.052;3.0;29.1;-24.8;-19.5;179.2;-87.8;-124.0;3.0;1001.2;67.34;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;11306;2018-08-23 20:57:23:233
-0.017;8.033;-0.678;0.445;9.793;-0.249;-0.481;-1.495;-0.744;-0.322;0.241;0.25;3.0;28.5;-25.9;-18.8;183.8;-87.0;-119.3;3.0;1001.2;67.34;23.02599;72.54049;-2.1;157.10551631491586;;4.3;9.67742;287.2;19 / 22;11406;2018-08-23 20:57:23:333
-0.445;8.641;-0.115;0.4;9.798;-0.048;-0.879;-1.107;-0.11;-0.014;0.239;-0.079;3.0;29.8;-24.9;-18.8;199.9;-87.1;-100.4;3.0;1001.2;67.34;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;11506;2018-08-23 20:57:23:433
-1.659;9.153;0.227;0.213;9.803;-0.132;-1.872;-0.65;0.359;0.185;0.472;-0.04;3.0;29.8;-24.7;-16.3;185.8;-88.3;-112.1;3.0;1001.2;63.94;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;11606;2018-08-23 20:57:23:533
-1.987;10.303;-0.239;-0.16;9.801;-0.282;-1.834;0.453;0.047;0.379;1.104;-0.191;3.0;29.8;-25.2;-14.9;101.9;-88.7;164.4;3.0;1001.2;63.94;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;11706;2018-08-23 20:57:23:633
0.699;10.47;-0.565;-0.322;9.796;-0.322;1.071;1.045;-0.499;-0.252;0.981;-0.185;3.0;32.6;-25.0;-9.0;72.6;-87.1;142.1;3.0;1001.2;63.94;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;11806;2018-08-23 20:57:23:733
-0.424;11.916;1.501;-0.544;9.782;-0.429;0.003;1.95;2.758;0.4;1.369;-0.325;2.0;33.8;-24.8;-6.8;48.3;-86.6;124.8;3.0;1001.2;61.53;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;11906;2018-08-23 20:57:23:833
-0.407;9.802;1.223;-0.539;9.789;-0.252;0.089;-0.075;1.605;-0.324;1.792;0.017;2.0;34.3;-23.7;-0.2;30.1;-86.3;118.8;3.0;1001.2;61.53;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;12006;2018-08-23 20:57:23:933
1.98;7.846;-0.757;-0.457;9.795;0.125;2.471;-1.954;-0.97;-0.203;0.83;-0.115;4.0;33.2;-24.1;4.4;337.0;-87.2;74.7;3.0;1001.2;61.53;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;12107;2018-08-23 20:57:24:034
1.535;8.689;-1.48;-0.448;9.795;0.158;1.993;-0.838;-1.693;-0.244;0.426;-0.145;4.0;33.4;-23.0;7.4;329.4;-87.2;72.0;3.0;1001.2;60.27;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;12207;2018-08-23 20:57:24:134
2.366;10.456;-0.117;-0.088;9.804;0.22;2.444;0.745;-0.325;-0.205;-0.134;-0.128;6.0;33.4;-22.4;7.9;303.4;-88.2;47.6;3.0;1001.2;60.27;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;12306;2018-08-23 20:57:24:233
3.177;11.117;0.69;0.236;9.801;0.253;2.925;1.242;0.645;-0.077;-1.032;0.045;6.0;34.3;-22.1;7.3;214.7;-88.0;-43.0;3.0;1001.2;60.27;23.02599;72.54049;-2.1;157.10551631491586;;4.4;9.67742;307.8;17 / 21;12406;2018-08-23 20:57:24:333
0.623;12.283;0.8;0.288;9.801;-0.167;0.433;2.779;0.986;0.238;-2.028;0.236;6.0;35.2;-21.7;2.3;178.3;-88.3;-86.8;3.0;1001.2;59.74;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;12506;2018-08-23 20:57:24:433
-0.206;9.855;1.106;0.413;9.792;-0.334;-0.549;0.041;1.172;0.311;-2.142;0.097;4.0;34.9;-22.2;-6.0;152.7;-86.8;-127.9;3.0;1001.2;59.74;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;12607;2018-08-23 20:57:24:534
-1.034;9.603;1.137;0.297;9.801;-0.156;-1.37;-0.006;1.528;-0.066;-1.649;0.178;4.0;34.1;-22.3;-11.9;164.4;-87.8;-121.9;3.0;1001.2;59.74;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;12706;2018-08-23 20:57:24:633
0.074;7.987;-0.338;0.405;9.798;0.121;-0.405;-1.607;-0.53;0.021;-1.564;0.064;2.0;31.4;-23.4;-19.3;229.2;-87.6;-71.2;3.0;1001.2;59.74;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;12807;2018-08-23 20:57:24:734
-0.474;9.137;-0.175;0.429;9.797;0.055;-0.898;-0.653;-0.24;-0.082;-1.114;0.196;2.0;28.9;-23.3;-22.7;225.3;-87.6;-82.1;3.0;1001.2;57.44;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;12906;2018-08-23 20:57:24:833
-0.634;10.123;-0.929;0.405;9.797;-0.133;-1.111;0.62;-0.971;0.328;-0.522;-0.114;3.0;26.2;-24.4;-25.9;216.3;-87.4;-97.7;3.0;1001.2;57.44;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;13006;2018-08-23 20:57:24:933
-2.313;12.587;-0.242;0.091;9.801;-0.325;-2.39;2.381;-0.068;-0.106;0.458;-0.329;3.0;25.3;-25.0;-27.3;161.3;-88.0;-156.3;3.0;1001.2;57.44;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;13106;2018-08-23 20:57:25:033
-0.206;10.535;0.405;-0.29;9.802;-0.074;0.017;1.08;-0.218;0.248;1.064;-0.53;3.0;27.1;-23.2;-25.4;55.4;-89.0;102.0;3.0;1001.2;57.38;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;13206;2018-08-23 20:57:25:133
0.316;8.933;2.181;-0.308;9.799;0.216;0.531;-0.455;1.711;-0.702;1.154;0.332;3.0;30.5;-22.0;-22.6;51.8;-87.6;99.9;3.0;1001.2;57.38;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;13306;2018-08-23 20:57:25:233
0.441;7.573;-0.371;-0.219;9.786;0.594;0.64;-2.268;-0.598;-0.013;0.924;-0.091;3.0;32.3;-21.5;-20.3;320.9;-86.3;20.2;3.0;1001.2;57.38;23.026;72.54048;-2.1;157.10551631491586;;4.4;9.67742;297.8;18 / 22;13406;2018-08-23 20:57:25:333
1.147;8.928;-1.166;-0.321;9.778;0.679;1.472;-0.677;-1.663;-0.226;0.985;-0.06;2.0;34.6;-20.4;-17.0;319.8;-85.7;25.5;3.0;1001.2;67.4;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;13506;2018-08-23 20:57:25:433
0.915;10.978;1.082;-0.187;9.787;0.596;1.351;1.033;0.455;0.059;0.538;-0.087;2.0;36.1;-20.2;-13.6;309.0;-86.2;19.4;3.0;1001.2;67.4;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;13606;2018-08-23 20:57:25:533
-0.73;12.132;0.56;-0.246;9.797;0.353;-0.597;2.43;0.124;0.346;0.446;-0.141;2.0;37.3;-20.6;-11.2;312.6;-87.2;27.2;3.0;1001.2;67.4;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;13706;2018-08-23 20:57:25:633
-1.52;11.16;2.559;-0.15;9.797;0.405;-1.38;1.626;1.97;-0.185;0.817;0.422;2.0;37.7;-20.5;-10.6;317.5;-87.6;31.8;3.0;1001.2;60.21;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;13806;2018-08-23 20:57:25:733
-0.611;8.579;1.152;0.069;9.779;0.737;-0.998;-0.985;0.867;-0.518;0.21;0.368;2.0;37.6;-21.4;-8.0;275.4;-86.4;-4.6;3.0;1001.2;60.21;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;13906;2018-08-23 20:57:25:833
0.824;7.707;0.215;0.179;9.735;1.169;0.769;-2.04;-0.857;-0.027;0.58;0.108;2.0;37.0;-22.0;-7.9;269.8;-83.1;-8.4;3.0;1001.2;60.21;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;14006;2018-08-23 20:57:25:933
1.765;8.828;0.417;0.357;9.717;1.276;1.427;-0.855;-1.037;-0.2;0.1;0.106;4.0;36.7;-22.7;-7.3;263.1;-82.4;-13.1;3.0;1001.2;60.24;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;14106;2018-08-23 20:57:26:033
0.35;10.971;1.472;0.452;9.724;1.189;0.048;0.73;0.666;0.337;-0.304;-0.239;4.0;36.4;-23.7;-7.4;255.5;-82.5;-20.8;3.0;1001.2;60.24;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;14206;2018-08-23 20:57:26:133
0.5;12.687;0.311;0.453;9.757;0.875;-0.108;2.722;-0.374;-0.088;-0.691;0.067;4.0;36.7;-22.8;-7.9;253.4;-84.2;-25.4;3.0;1001.2;60.24;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;14306;2018-08-23 20:57:26:233
0.505;10.492;4.365;0.56;9.74;0.992;-0.098;0.775;3.454;0.299;-0.611;-0.048;4.0;36.2;-23.5;-8.8;253.1;-83.5;-27.2;3.0;1001.2;60.24;23.02601;72.54047;-2.1;157.10551631491586;;4.3;9.67742;299.1;20 / 23;14406;2018-08-23 20:57:26:333
-0.929;9.613;2.622;0.465;9.752;0.925;-1.351;-0.05;1.627;0.079;0.158;-0.01;4.0;36.0;-23.6;-10.6;255.5;-83.9;-27.8;3.0;1001.2;62.01;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;14506;2018-08-23 20:57:26:433
-0.524;6.998;0.481;0.451;9.737;1.08;-0.923;-2.709;-0.082;0.259;-0.112;0.052;3.0;35.4;-23.6;-10.8;259.0;-83.4;-23.9;3.0;1001.2;62.01;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;14606;2018-08-23 20:57:26:533
-0.23;7.88;-0.093;0.455;9.751;0.942;-0.795;-2.065;-1.253;-0.08;0.6;0.108;3.0;35.6;-24.2;-10.3;257.5;-84.0;-25.8;3.0;1001.2;62.01;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;14706;2018-08-23 20:57:26:633
0.68;9.975;-0.158;0.457;9.746;0.987;0.192;-0.001;-0.995;-0.078;0.749;-0.018;3.0;35.4;-25.1;-8.2;255.0;-83.5;-25.2;3.0;1001.2;67.22;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;14806;2018-08-23 20:57:26:733
-0.175;13.032;0.879;0.24;9.749;1.037;-0.226;3.475;-0.675;0.147;0.607;-0.059;3.0;36.3;-24.4;-5.3;258.7;-83.3;-16.5;3.0;1001.2;67.22;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;14906;2018-08-23 20:57:26:833
-1.188;10.973;2.847;0.344;9.701;1.391;-1.532;1.272;1.455;-0.321;1.414;0.134;4.0;35.8;-25.0;-3.1;257.6;-82.9;-13.9;3.0;1001.2;67.22;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;15006;2018-08-23 20:57:26:933
-1.441;7.844;0.259;0.209;9.688;1.506;-1.667;-1.832;-1.224;-0.512;0.656;0.322;4.0;35.4;-26.4;0.5;254.5;-81.5;-9.6;3.0;1001.2;65.79;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;15106;2018-08-23 20:57:27:033
-0.781;7.923;2.452;-0.031;9.599;2.007;-0.803;-1.506;0.309;-0.175;0.758;-0.031;5.0;34.0;-26.6;2.5;255.6;-78.4;-0.6;3.0;1001.2;65.79;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;15206;2018-08-23 20:57:27:133
-1.243;9.16;1.666;-0.164;9.567;2.148;-1.098;-0.411;-0.515;-0.127;0.445;0.277;2.0;33.9;-27.3;5.0;256.6;-77.4;4.5;3.0;1001.2;65.79;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;15306;2018-08-23 20:57:27:233
-1.044;9.958;0.637;-0.112;9.584;2.075;-1.219;0.307;-1.531;-0.029;0.423;0.461;2.0;32.9;-28.6;6.5;255.9;-77.3;3.8;3.0;1001.2;55.68;23.02601;72.54046;-2.1;157.10551631491586;;4.3;9.67742;299.5;19 / 22;15406;2018-08-23 20:57:27:333
-0.68;12.584;1.061;-0.158;9.659;1.687;-0.584;2.726;-0.394;0.568;0.543;0.063;2.0;31.2;-29.7;7.8;250.3;-79.3;4.0;3.0;1001.2;55.68;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;15506;2018-08-23 20:57:27:433
0.464;12.433;1.635;-0.214;9.706;1.382;1.068;2.531;0.002;0.423;0.734;-0.333;2.0;30.9;-29.6;10.5;249.2;-81.6;5.8;3.0;1001.2;55.68;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;15607;2018-08-23 20:57:27:534
2.998;9.144;1.281;-0.296;9.718;1.28;3.261;-0.601;0.085;-0.324;-0.728;-0.04;4.0;30.5;-28.1;13.6;260.5;-83.0;19.8;3.0;1001.2;55.68;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;15706;2018-08-23 20:57:27:633
1.183;9.453;3.129;0.065;9.676;1.594;1.564;0.018;1.032;-0.242;0.665;0.061;4.0;31.0;-27.2;11.3;247.4;-81.3;5.1;3.0;1001.2;67.12;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;15806;2018-08-23 20:57:27:733
1.07;6.723;0.374;0.489;9.617;1.855;0.61;-2.988;-1.62;-0.254;-0.424;0.271;4.0;30.2;-28.5;12.4;228.6;-79.1;-13.0;3.0;1001.2;67.12;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;15907;2018-08-23 20:57:27:834
1.178;8.811;0.036;0.452;9.611;1.894;0.884;-1.231;-1.987;0.001;0.258;-0.189;4.0;30.4;-29.0;11.3;225.2;-78.3;-15.8;3.0;1001.2;67.12;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;16007;2018-08-23 20:57:27:934
0.958;10.995;2.478;0.44;9.616;1.876;0.616;1.101;0.595;0.212;0.141;-0.062;4.0;30.4;-29.5;12.4;227.9;-78.6;-12.9;3.0;1001.2;61.1;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;16107;2018-08-23 20:57:28:034
1.286;12.347;0.35;0.34;9.715;1.292;0.934;2.678;-0.882;0.618;0.044;-0.012;4.0;29.9;-28.1;14.1;226.0;-80.2;-13.4;3.0;1001.2;61.1;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;16207;2018-08-23 20:57:28:134
0.955;11.378;0.498;0.399;9.754;0.935;0.556;1.624;-0.437;0.07;-0.034;0.323;5.0;29.8;-27.3;15.6;216.2;-84.0;-23.1;3.0;1001.2;61.1;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;16307;2018-08-23 20:57:28:234
0.28;7.872;3.407;0.61;9.709;1.236;0.381;-0.855;1.149;-0.446;-0.049;-0.088;2.0;30.1;-27.8;15.6;211.9;-82.3;-26.9;3.0;1001.2;61.1;23.02602;72.54045;-2.1;157.10551631491586;;4.3;9.67742;298.1;20 / 23;16406;2018-08-23 20:57:28:333
0.927;6.378;0.108;0.546;9.665;1.567;0.381;-3.287;-1.459;-0.128;-0.24;0.005;2.0;29.9;-28.8;13.1;220.5;-80.4;-19.4;3.0;1001.2;58.66;23.02602;72.54044;-2.1;157.10551631491586;;4.3;9.67742;298.0;18 / 21;16506;2018-08-23 20:57:28:433
1.42;8.38;0.869;0.669;9.631;1.724;0.775;-1.507;-1.09;-0.174;-0.308;0.048;2.0;30.0;-29.0;12.8;220.1;-79.4;-20.9;3.0;1001.2;58.66;23.02602;72.54044;-2.1;157.10551631491586;;4.3;9.67742;298.0;18 / 21;16606;2018-08-23 20:57:28:533
0.948;13.389;3.137;0.718;9.645;1.622;0.261;3.552;1.359;0.241;-0.404;0.006;2.0;30.6;-29.3;12.2;219.6;-79.6;-23.9;3.0;1001.2;58.66;23.02602;72.54044;-2.1;157.10551631491586;;4.3;9.67742;298.0;18 / 21;16707;2018-08-23 20:57:28:634
2.021;13.525;1.573;0.862;9.649;1.522;1.082;3.78;0.2;-0.176;-0.406;0.007;3.0;30.8;-29.0;10.4;217.9;-79.9;-29.1;3.0;1001.2;61.83;23.02602;72.54044;-2.1;157.10551631491586;;4.3;9.67742;298.0;18 / 21;16806;2018-08-23 20:57:28:733
3.271;9.704;0.639;0.892;9.631;1.619;2.678;-0.214;-0.472;-0.238;-1.299;-0.743;3.0;32.1;-29.5;7.4;218.7;-79.4;-31.0;3.0;1001.2;61.83;23.02602;72.54044;-2.1;157.10551631491586;;4.3;9.67742;298.0;18 / 21;16906;2018-08-23 20:57:28:833
