PRT(X),PRT(Y),PRT(Z),ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.55E-01,1.39E+00,8.59E+00,-0.53481,5.20764,6.95709,-0.94824,4.55289,8.6338,0.42888,0.80655,-1.52957,0.22295,0.09933,0.11949,2539,48.024,-9.169,3.976,259.833,-27.538,6.493,1.97,49.0517,19.30015,72.86191,-148.387,0,2.844,14.680643,278.8,16 / 36,272903,2018-09-02 17:27:14:744
6.17E-01,7.62E-01,9.47E+00,-0.39667,5.31799,7.88321,-1.08834,4.8217,8.46977,0.66357,0.62081,-0.36783,-0.21806,0.13342,0.51736,2510,48.024,-11.044,8.601,257.351,-29.448,7.363,1.97,49.8573,19.30015,72.86191,-148.387,0,2.844,14.680643,278.8,16 / 36,273003,2018-09-02 17:27:14:844
4.18E-01,1.75E-01,9.17E+00,-0.39632,4.51094,7.98193,-0.82951,4.65472,8.59162,0.47413,-0.06254,-0.29403,0.0067,0.16858,0.49393,2487,46.898,-12.857,6.1,255.765,-28.385,5.838,1.97,49.8573,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273103,2018-09-02 17:27:14:944
-3.44E-02,3.56E-01,9.94E+00,-0.98407,5.12407,8.46825,-1.00303,4.76085,8.51461,-0.007,0.48643,0.17399,0.04611,0.49828,0.20631,2541,44.711,-13.608,5.226,255.421,-28.955,6.397,1.97,49.8573,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273202,2018-09-02 17:27:15:043
-1.50E-01,9.00E-01,1.13E+01,-1.60156,6.3833,9.18729,-1.32624,4.87788,8.40344,-0.37463,1.93159,0.78116,0.13773,0.46791,0.43108,2531,45.773,-13.982,10.663,253.482,-29.828,8.969,1.97,51.4836,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273303,2018-09-02 17:27:15:144
-1.82E-01,1.89E+00,8.93E+00,-1.24348,6.10793,6.67481,-1.02902,5.18657,8.25899,-0.05509,0.66651,-1.25433,0.29805,0.02103,0.21643,2538,46.149,-13.982,11.914,252.533,-30.013,9.021,1.97,51.4836,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273403,2018-09-02 17:27:15:244
-3.21E-01,-3.46E+00,1.07E+01,-1.91386,3.31775,10.59926,-1.19153,5.62533,7.94395,-0.74898,-2.18179,2.83295,0.57343,0.24208,0.63188,2397,43.961,-16.545,14.851,247.773,-35.003,8.53,1.97,51.4836,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273503,2018-09-02 17:27:15:344
-4.15E-01,-1.71E+00,8.83E+00,-1.33113,3.82401,8.03848,-0.84317,5.77226,7.88292,-0.5069,-1.81858,0.33265,-0.20049,0.07376,0.67503,2400,43.585,-18.358,14.851,245.263,-36.124,6.481,1.97,58.9195,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273603,2018-09-02 17:27:15:444
2.94E-01,-9.04E-01,9.45E+00,-0.34326,4.52422,8.34439,-0.62088,5.47328,8.11345,0.21412,-0.78829,0.56347,-0.0146,0.14407,0.23508,2386,42.148,-21.669,12.788,241.064,-33.926,4.376,1.97,58.9195,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273703,2018-09-02 17:27:15:544
4.95E-01,1.35E-01,9.54E+00,-0.27917,5.65648,7.69757,-0.79592,5.70056,7.93981,0.44906,0.11827,0.11725,-0.20049,0.03542,0.2697,2386,40.648,-19.858,14.851,242.542,-35.538,5.765,1.97,58.9195,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273803,2018-09-02 17:27:15:644
8.97E-01,-2.14E-01,8.93E+00,0.36542,4.79678,7.57675,-0.57254,5.46427,8.12308,0.84765,-0.4769,-0.26305,-0.17972,0.13182,0.36237,2368,40.274,-22.42,15.726,238.042,-33.862,4.032,1.97,58.9195,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,273903,2018-09-02 17:27:15:744
5.73E-01,-7.23E-01,9.67E+00,-0.11642,4.78737,8.44754,-0.74454,5.45996,8.11202,0.34736,-0.42374,0.63861,-0.00768,0.26924,-0.00621,2309,41.023,-23.17,14.851,238.724,-33.874,4.678,1.97,53.3681,19.30015,72.8619,-148.387,0,2.844,14.680643,300,16 / 36,274003,2018-09-02 17:27:15:844
4.28E-01,9.06E-01,9.23E+00,-0.45709,5.87915,7.17477,-1.00269,5.44397,8.09495,0.5072,0.43468,-0.62704,0.05943,0.48868,-0.02858,2360,39.899,-21.669,16.913,239.175,-33.72,7.061,1.97,53.3681,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274103,2018-09-02 17:27:15:944
7.31E-01,1.14E-01,9.94E+00,-0.3456,5.60965,8.2303,-1.20137,5.36803,8.11858,0.78923,0.38222,0.51859,-0.13605,0.26817,0.03427,2397,39.523,-22.42,17.351,239.407,-33.704,7.498,1.97,53.3681,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274203,2018-09-02 17:27:16:044
1.56E+00,-2.23E-01,1.01E+01,0.21219,5.31393,8.78033,-1.16148,5.20432,8.23021,1.21561,0.31435,0.82756,-0.3981,-0.17818,0.3709,2408,41.023,-23.17,17.726,239.042,-32.842,8.817,1.97,51.3058,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274303,2018-09-02 17:27:16:144
9.19E-01,-2.44E-01,9.84E+00,0.01056,4.91974,8.57173,-0.857,5.12468,8.31707,0.9199,0.00124,0.54206,0.08766,-0.02371,0.30165,2538,39.148,-24.232,16.913,236.669,-31.416,6.086,1.97,51.3058,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274403,2018-09-02 17:27:16:244
-5.77E-01,1.68E+00,9.64E+00,-1.28525,6.53098,7.19556,-0.75473,5.43512,8.12775,-0.62353,1.27102,-0.77546,0.4882,0.23409,0.37196,2587,39.148,-24.608,16.913,235.995,-31.992,5.596,1.97,51.3058,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274503,2018-09-02 17:27:16:344
-4.56E-01,-1.81E+00,9.87E+00,-1.10828,4.09824,9.1006,-0.45214,5.51021,8.0996,-0.80069,-1.43216,1.6703,-0.42152,-0.75874,0.46144,2608,38.086,-27.545,16.101,232.221,-34.529,4.091,1.97,50.1691,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274603,2018-09-02 17:27:16:444
-1.26E+00,-2.53E-01,8.40E+00,-1.24245,4.50844,7.09583,0.04129,5.62415,8.03353,-1.16308,-1.11917,-0.88019,0.5191,0.25752,0.21803,2769,37.335,-28.294,15.227,228.898,-34.169,-0.137,1.97,50.1691,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274703,2018-09-02 17:27:16:544
-9.95E-01,-8.17E-01,9.72E+00,-1.08261,4.86574,8.43868,-0.06764,5.51092,8.11144,-1.04496,-0.48118,0.51724,-0.67293,0.11638,0.43907,2793,35.835,-28.294,17.351,228.077,-34.742,0.592,1.97,50.1691,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274803,2018-09-02 17:27:16:644
-1.29E-01,-3.12E-01,9.34E+00,-0.10062,4.57964,8.15169,0.02942,5.08622,8.38451,-0.13911,-0.4137,0.12771,-0.19623,0.22025,0.24306,2937,34.773,-29.42,15.601,226.503,-31.242,-0.201,1.97,52.0177,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,274903,2018-09-02 17:27:16:744
-5.57E-01,2.62E-01,9.45E+00,-0.70303,5.16071,7.91319,-0.18404,5.13087,8.35528,-0.57358,0.13693,-0.1639,0.05943,0.49135,0.4151,3101,34.024,-31.607,16.039,224.153,-31.487,1.053,1.97,52.0177,19.300152,72.86189,-148.387,0,2.844,14.680643,278.2,15 / 36,275003,2018-09-02 17:27:16:844
1.75E-01,1.17E-01,9.29E+00,-0.01064,4.96214,7.85515,-0.05204,4.84918,8.52368,-0.1986,0.20795,-0.382,-0.53178,0.03967,0.54134,3132,32.898,-32.358,17.288,222.648,-31.565,1.352,1.97,52.0177,19.300152,72.861885,-151.613,0,2.844,14.680643,288.6,15 / 36,275103,2018-09-02 17:27:16:944
1.01E-01,8.28E-01,9.53E+00,0.09727,5.29768,7.97026,-0.00446,4.70149,8.60618,0.08249,0.69677,-0.37975,0.04239,0.21704,0.43321,3162,30.336,-33.795,11.476,220.523,-28.647,0.03,1.97,52.0177,19.300152,72.861885,-151.613,0,2.844,14.680643,288.6,15 / 36,275203,2018-09-02 17:27:17:044
6.12E-01,1.14E+00,9.90E+00,0.72281,5.73312,8.14267,0.20217,4.67005,8.62091,0.3684,0.95948,-0.45701,-0.13124,-0.02744,0.36717,3188,28.523,-35.295,18.6,216.026,-28.561,-0.782,1.97,56.476,19.300152,72.861885,-151.613,0,2.844,14.680643,288.6,15 / 36,275303,2018-09-02 17:27:17:144
-9.27E-01,2.00E-01,1.06E+01,-0.64085,5.34273,9.19486,0.32228,4.89937,8.48897,-0.57639,0.47279,1.03156,0.436,0.00612,0.3123,3168,25.211,-33.795,19.414,212.976,-29.145,-1.784,1.97,56.476,19.300152,72.861885,-151.613,0,2.844,14.680643,288.6,15 / 36,275403,2018-09-02 17:27:17:244
-1.26E+00,-5.71E-01,1.00E+01,-0.86011,4.80446,8.83275,0.45997,5.39048,8.17934,-1.312,-0.49145,0.79691,0.86478,-0.21918,0.41245,3168,25.586,-32.732,21.913,211.124,-31.948,-2.617,1.97,56.476,19.300152,72.861885,-151.613,0,2.844,14.680643,288.6,15 / 36,275503,2018-09-02 17:27:17:344
-1.41E+00,-9.60E-01,9.65E+00,-0.86761,4.84758,8.47258,0.50733,5.71796,7.95097,-1.4413,-0.47249,0.60308,-0.323,0.53076,0.43214,3053,24.086,-30.858,21.913,210.115,-35.667,-3.651,1.97,60.4851,19.300152,72.861885,-151.613,0,2.844,14.680643,288.6,15 / 36,275603,2018-09-02 17:27:17:444
