ACCELEROMETER.X,ACCELEROMETER.Y,ACCELEROMETER.Z,ORIENTATION.Z,ORIENTATION.X,ORIENTATION.Y,Global X,Global Y,Global Z,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.5036,2.8922,11.5592,105.75,-20.34,-2.86,1.0261779421,1.2504676191,11.9005893974,4889,2018-07-07 14:53:46:366
1.743,2.2218,9.979,105.75,-20.34,-2.86,1.0208861309,1.5793250636,10.1989415672,4914,2018-07-07 14:53:46:391
1.743,2.2218,9.979,105.75,-20.34,-2.86,1.0208861309,1.5793250636,10.1989415672,4938,2018-07-07 14:53:46:415
1.743,2.2218,9.979,107.12,-12.37,-9.91,8.78944331406117E-06,-0.0004189443,10.3708671317,4961,2018-07-07 14:53:46:438
1.743,2.2218,9.979,107.12,-12.37,-9.91,8.78944331406117E-06,-0.0004189443,10.3708671317,4986,2018-07-07 14:53:46:463
1.743,2.2218,9.979,107.12,-12.37,-9.91,8.78944331406117E-06,-0.0004189443,10.3708671317,5010,2018-07-07 14:53:46:487
1.0439,2.5953,7.3933,107.12,-12.37,-9.91,-0.8230341212,-0.5088992345,7.84537001,5034,2018-07-07 14:53:46:511
1.0439,2.5953,7.3933,107.12,-12.37,-9.91,-0.8230341212,-0.5088992345,7.84537001,5057,2018-07-07 14:53:46:534
1.0439,2.5953,7.3933,107.12,-12.37,-9.91,-0.8230341212,-0.5088992345,7.84537001,5081,2018-07-07 14:53:46:558
1.0439,2.5953,7.3933,107.12,-12.37,-9.91,-0.8230341212,-0.5088992345,7.84537001,5105,2018-07-07 14:53:46:582
0.8045,2.988,9.347,107.12,-12.37,-9.91,-0.6356397257,-1.0497624564,9.7691214638,5130,2018-07-07 14:53:46:607
0.8045,2.988,9.347,102.93,-17.67,-4.92,0.0006047916,0.000029095,9.8459013241,5153,2018-07-07 14:53:46:630
0.8045,2.988,9.347,102.93,-17.67,-4.92,0.0006047916,0.000029095,9.8459013241,5177,2018-07-07 14:53:46:654
0.8045,2.988,9.347,102.93,-17.67,-4.92,0.0006047916,0.000029095,9.8459013241,5202,2018-07-07 14:53:46:679
0.8045,2.988,9.347,102.93,-17.67,-4.92,0.0006047916,0.000029095,9.8459013241,5226,2018-07-07 14:53:46:703
0.7278,3.6583,8.7628,102.93,-17.67,-4.92,-0.7901264458,-0.2085065427,9.4885057196,5250,2018-07-07 14:53:46:727
0.7278,3.6583,8.7628,102.93,-17.67,-4.92,-0.7901264458,-0.2085065427,9.4885057196,5274,2018-07-07 14:53:46:751
0.7278,3.6583,8.7628,102.93,-17.67,-4.92,-0.7901264458,-0.2085065427,9.4885057196,5297,2018-07-07 14:53:46:774
0.7278,3.6583,8.7628,102.93,-17.67,-4.92,-0.7901264458,-0.2085065427,9.4885057196,5321,2018-07-07 14:53:46:798
0.7278,3.6583,8.7628,102.93,-17.67,-4.92,-0.7901264458,-0.2085065427,9.4885057196,5346,2018-07-07 14:53:46:823
0.7278,3.6583,8.7628,102.88,-22.59,-4.75,0.0001283507,-0.0003105922,9.5236293217,5370,2018-07-07 14:53:46:847
0.6225,3.8211,11.2432,102.88,-22.59,-4.75,0.8451552505,-0.1254297153,11.8603472837,5393,2018-07-07 14:53:46:870
0.6225,3.8211,11.2432,102.88,-22.59,-4.75,0.8451552505,-0.1254297153,11.8603472837,5418,2018-07-07 14:53:46:895
0.6225,3.8211,11.2432,102.88,-22.59,-4.75,0.8451552505,-0.1254297153,11.8603472837,5442,2018-07-07 14:53:46:919
0.6225,3.8211,11.2432,102.88,-22.59,-4.75,0.8451552505,-0.1254297153,11.8603472837,5466,2018-07-07 14:53:46:943
-0.1724,2.4517,11.1282,102.88,-22.59,-4.75,2.1845738203,-0.6220013076,11.1677276779,5489,2018-07-07 14:53:46:966
-0.1724,2.4517,11.1282,102.88,-22.59,-4.75,2.1845738203,-0.6220013076,11.1677276779,5514,2018-07-07 14:53:46:991
-0.1724,2.4517,11.1282,102.88,-22.59,-4.75,2.1845738203,-0.6220013076,11.1677276779,5538,2018-07-07 14:53:47:015
-0.1724,2.4517,11.1282,108,-12.42,0.89,-0.0007404964,0.0002567048,11.3963761466,5562,2018-07-07 14:53:47:039
0.3639,2.0686,7.4124,108,-12.42,0.89,-0.5544657432,0.3234845929,7.6774428287,5586,2018-07-07 14:53:47:063
0.3639,2.0686,7.4124,108,-12.42,0.89,-0.5544657432,0.3234845929,7.6774428287,5609,2018-07-07 14:53:47:086
0.3639,2.0686,7.4124,108,-12.42,0.89,-0.5544657432,0.3234845929,7.6774428287,5633,2018-07-07 14:53:47:110
0.3639,2.0686,7.4124,108,-12.42,0.89,-0.5544657432,0.3234845929,7.6774428287,5657,2018-07-07 14:53:47:134
0.7661,1.8962,10.7643,108,-12.42,0.89,0.1495682053,1.029829939,10.9073240434,5681,2018-07-07 14:53:47:158
0.7661,1.8962,10.7643,108,-12.42,0.89,0.1495682053,1.029829939,10.9073240434,5705,2018-07-07 14:53:47:182
0.7661,1.8962,10.7643,108,-12.42,0.89,0.1495682053,1.029829939,10.9073240434,5730,2018-07-07 14:53:47:207
0.7661,1.8962,10.7643,108.26,-9.97,-4.07,0.0007061202,0.0004118619,10.9568534476,5753,2018-07-07 14:53:47:230
0.7661,1.8962,10.7643,108.26,-9.97,-4.07,0.0007061202,0.0004118619,10.9568534476,5777,2018-07-07 14:53:47:254
1.3408,2.0973,8.4276,108.26,-9.97,-4.07,-0.7954764618,0.5160056827,8.7362354034,5802,2018-07-07 14:53:47:279
1.3408,2.0973,8.4276,108.26,-9.97,-4.07,-0.7954764618,0.5160056827,8.7362354034,5825,2018-07-07 14:53:47:302
1.3408,2.0973,8.4276,108.26,-9.97,-4.07,-0.7954764618,0.5160056827,8.7362354034,5849,2018-07-07 14:53:47:326
1.3408,2.0973,8.4276,108.26,-9.97,-4.07,-0.7954764618,0.5160056827,8.7362354034,5873,2018-07-07 14:53:47:350
1.3408,2.0973,8.4276,108.26,-9.97,-4.07,-0.7954764618,0.5160056827,8.7362354034,5898,2018-07-07 14:53:47:375
0.2107,2.7007,9.0788,108.26,-9.97,-4.07,-0.89854695,-0.7536948245,9.4014542444,5921,2018-07-07 14:53:47:398
0.2107,2.7007,9.0788,108.26,-9.97,-4.07,-0.89854695,-0.7536948245,9.4014542444,5945,2018-07-07 14:53:47:422
0.2107,2.7007,9.0788,108.41,-16.56,-1.33,-0.0003060413,-0.0001892633,9.4743223658,5969,2018-07-07 14:53:47:446
0.2107,2.7007,9.0788,108.41,-16.56,-1.33,-0.0003060413,-0.0001892633,9.4743223658,5993,2018-07-07 14:53:47:470
0.2107,2.7007,9.0788,108.41,-16.56,-1.33,-0.0003060413,-0.0001892633,9.4743223658,6018,2018-07-07 14:53:47:495
0.9098,2.7964,9.3853,108.41,-16.56,-1.33,-0.2185683232,0.6562751135,9.8108601026,6041,2018-07-07 14:53:47:518
0.9098,2.7964,9.3853,108.41,-16.56,-1.33,-0.2185683232,0.6562751135,9.8108601026,6066,2018-07-07 14:53:47:543
0.9098,2.7964,9.3853,108.41,-16.56,-1.33,-0.2185683232,0.6562751135,9.8108601026,6089,2018-07-07 14:53:47:566
0.9098,2.7964,9.3853,108.41,-16.56,-1.33,-0.2185683232,0.6562751135,9.8108601026,6114,2018-07-07 14:53:47:591
0.9098,2.7964,9.3853,108.41,-16.56,-1.33,-0.2185683232,0.6562751135,9.8108601026,6138,2018-07-07 14:53:47:615
0.8045,2.5187,10.343,108.72,-16.52,-5.54,0.5698415871,-0.0157224211,10.6603823717,6161,2018-07-07 14:53:47:638
0.8045,2.5187,10.343,108.72,-16.52,-5.54,0.5698415871,-0.0157224211,10.6603823717,6185,2018-07-07 14:53:47:662
0.8045,2.5187,10.343,108.72,-16.52,-5.54,0.5698415871,-0.0157224211,10.6603823717,6210,2018-07-07 14:53:47:687
0.8045,2.5187,10.343,108.72,-16.52,-5.54,0.5698415871,-0.0157224211,10.6603823717,6233,2018-07-07 14:53:47:710
0.8045,2.5187,10.343,108.72,-16.52,-5.54,0.5698415871,-0.0157224211,10.6603823717,6257,2018-07-07 14:53:47:734
0.9194,1.494,9.4236,108.72,-16.52,-5.54,1.191623479,0.4094496022,9.5023130777,6281,2018-07-07 14:53:47:758
0.9194,1.494,9.4236,108.72,-16.52,-5.54,1.191623479,0.4094496022,9.5023130777,6305,2018-07-07 14:53:47:782
0.9194,1.494,9.4236,108.72,-16.52,-5.54,1.191623479,0.4094496022,9.5023130777,6329,2018-07-07 14:53:47:806
0.9194,1.494,9.4236,118.61,-8.97,-5.57,0.0002972692,0.0006035046,9.585487409,6353,2018-07-07 14:53:47:830
0.9194,1.494,9.4236,118.61,-8.97,-5.57,0.0002972692,0.0006035046,9.585487409,6378,2018-07-07 14:53:47:855
1.9249,1.3791,10.1323,118.61,-8.97,-5.57,-0.2364249715,0.9330695764,10.3607019313,6401,2018-07-07 14:53:47:878
1.9249,1.3791,10.1323,118.61,-8.97,-5.57,-0.2364249715,0.9330695764,10.3607019313,6426,2018-07-07 14:53:47:903
1.9249,1.3791,10.1323,118.61,-8.97,-5.57,-0.2364249715,0.9330695764,10.3607019313,6449,2018-07-07 14:53:47:926
1.9249,1.3791,10.1323,118.61,-8.97,-5.57,-0.2364249715,0.9330695764,10.3607019313,6473,2018-07-07 14:53:47:950
1.9249,1.3791,10.1323,118.61,-8.97,-5.57,-0.2364249715,0.9330695764,10.3607019313,6498,2018-07-07 14:53:47:975
0.8906,1.5036,9.6822,118.61,-8.97,-5.57,0.0525645538,-0.0321294735,9.8384542904,6522,2018-07-07 14:53:47:999
0.8906,1.5036,9.6822,118.61,-8.97,-5.57,0.0525645538,-0.0321294735,9.8384542904,6545,2018-07-07 14:53:48:022
0.8906,1.5036,9.6822,128.79,-8.79,-5.26,0.0003851821,-0.0006784244,9.8386471403,6570,2018-07-07 14:53:48:047
0.8906,1.5036,9.6822,128.79,-8.79,-5.26,0.0003851821,-0.0006784244,9.8386471403,6593,2018-07-07 14:53:48:070
0.8906,1.5036,9.6822,128.79,-8.79,-5.26,0.0003851821,-0.0006784244,9.8386471403,6618,2018-07-07 14:53:48:095
0.4597,1.9345,9.2799,128.79,-8.79,-5.26,-0.138251871,-0.6152883818,9.4695546346,6642,2018-07-07 14:53:48:119
0.4597,1.9345,9.2799,128.79,-8.79,-5.26,-0.138251871,-0.6152883818,9.4695546346,6666,2018-07-07 14:53:48:143
0.4597,1.9345,9.2799,128.79,-8.79,-5.26,-0.138251871,-0.6152883818,9.4695546346,6690,2018-07-07 14:53:48:167
0.4597,1.9345,9.2799,128.79,-8.79,-5.26,-0.138251871,-0.6152883818,9.4695546346,6713,2018-07-07 14:53:48:190
0.4597,1.9345,9.2799,128.79,-8.79,-5.26,-0.138251871,-0.6152883818,9.4695546346,6737,2018-07-07 14:53:48:214
0.0766,2.4804,8.916,143.4,-15.55,-0.49,0.0001221395,0.0007472709,9.2549071928,6762,2018-07-07 14:53:48:239
0.0766,2.4804,8.916,143.4,-15.55,-0.49,0.0001221395,0.0007472709,9.2549071928,6786,2018-07-07 14:53:48:263
0.0766,2.4804,8.916,143.4,-15.55,-0.49,0.0001221395,0.0007472709,9.2549071928,6810,2018-07-07 14:53:48:287
0.0766,2.4804,8.916,143.4,-15.55,-0.49,0.0001221395,0.0007472709,9.2549071928,6834,2018-07-07 14:53:48:311
0.2203,3.1412,9.0405,143.4,-15.55,-0.49,-0.4738528182,-0.3982386971,9.5531763946,6858,2018-07-07 14:53:48:335
0.2203,3.1412,9.0405,143.4,-15.55,-0.49,-0.4738528182,-0.3982386971,9.5531763946,6882,2018-07-07 14:53:48:359
0.2203,3.1412,9.0405,143.4,-15.55,-0.49,-0.4738528182,-0.3982386971,9.5531763946,6905,2018-07-07 14:53:48:382
0.2203,3.1412,9.0405,143.4,-15.55,-0.49,-0.4738528182,-0.3982386971,9.5531763946,6930,2018-07-07 14:53:48:407
0.2203,3.1412,9.0405,163.41,-19.15,-1.4,0.0003816854,-0.0009774116,9.5732078573,6953,2018-07-07 14:53:48:430
-0.2011,3.6679,8.3318,163.41,-19.15,-1.4,0.1781392992,-0.8191345455,9.0669789812,6978,2018-07-07 14:53:48:455
-0.2011,3.6679,8.3318,163.41,-19.15,-1.4,0.1781392992,-0.8191345455,9.0669789812,7002,2018-07-07 14:53:48:479
-0.2011,3.6679,8.3318,163.41,-19.15,-1.4,0.1781392992,-0.8191345455,9.0669789812,7026,2018-07-07 14:53:48:503
-0.2011,3.6679,8.3318,163.41,-19.15,-1.4,0.1781392992,-0.8191345455,9.0669789812,7049,2018-07-07 14:53:48:526
-0.2011,3.6679,8.3318,163.41,-19.15,-1.4,0.1781392992,-0.8191345455,9.0669789812,7073,2018-07-07 14:53:48:550
-0.8045,2.9401,8.9447,163.41,-19.15,-1.4,1.02291095,-0.1487410468,9.3931142673,7097,2018-07-07 14:53:48:574
-0.8045,2.9401,8.9447,163.41,-19.15,-1.4,1.02291095,-0.1487410468,9.3931142673,7121,2018-07-07 14:53:48:598
-0.8045,2.9401,8.9447,163.41,-19.15,-1.4,1.02291095,-0.1487410468,9.3931142673,7145,2018-07-07 14:53:48:622
-0.8045,2.9401,8.9447,184,-18.13,5.14,-0.0001195364,0.000454155,9.449818312,7170,2018-07-07 14:53:48:647
-0.8045,2.9401,8.9447,184,-18.13,5.14,-0.0001195364,0.000454155,9.449818312,7194,2018-07-07 14:53:48:671
-0.1341,3.0071,8.9639,184,-18.13,5.14,-0.6625828681,-0.1224689087,9.4317613275,7240,2018-07-07 14:53:48:717
-0.1341,3.0071,8.9639,184,-18.13,5.14,-0.6625828681,-0.1224689087,9.4317613275,7241,2018-07-07 14:53:48:718
-0.1341,3.0071,8.9639,184,-18.13,5.14,-0.6625828681,-0.1224689087,9.4317613275,7265,2018-07-07 14:53:48:742
-0.1341,3.0071,8.9639,184,-18.13,5.14,-0.6625828681,-0.1224689087,9.4317613275,7289,2018-07-07 14:53:48:766
-0.1341,3.0071,8.9639,184,-18.13,5.14,-0.6625828681,-0.1224689087,9.4317613275,7314,2018-07-07 14:53:48:791
-0.3256,2.6624,7.8434,184,-18.13,5.14,-0.3711763524,-0.116469982,8.2802159114,7337,2018-07-07 14:53:48:814
-0.3256,2.6624,7.8434,204.59,-18.73,2.38,-8.65388427089275E-05,-0.0007550606,8.2893493172,7361,2018-07-07 14:53:48:838
-0.3256,2.6624,7.8434,204.59,-18.73,2.38,-8.65388427089275E-05,-0.0007550606,8.2893493172,7386,2018-07-07 14:53:48:863
-0.3256,2.6624,7.8434,204.59,-18.73,2.38,-8.65388427089275E-05,-0.0007550606,8.2893493172,7410,2018-07-07 14:53:48:887
-0.3256,2.6624,7.8434,204.59,-18.73,2.38,-8.65388427089275E-05,-0.0007550606,8.2893493172,7434,2018-07-07 14:53:48:911
-0.7949,3.2848,8.3318,204.59,-18.73,2.38,0.5853121915,-0.2018853228,8.9698004574,7457,2018-07-07 14:53:48:934
-0.7949,3.2848,8.3318,204.59,-18.73,2.38,0.5853121915,-0.2018853228,8.9698004574,7481,2018-07-07 14:53:48:958
-0.7949,3.2848,8.3318,204.59,-18.73,2.38,0.5853121915,-0.2018853228,8.9698004574,7505,2018-07-07 14:53:48:982
-0.7949,3.2848,8.3318,204.59,-18.73,2.38,0.5853121915,-0.2018853228,8.9698004574,7529,2018-07-07 14:53:49:006
-0.7949,3.2848,8.3318,218.36,-21.43,5.45,-0.0001798898,0.0001897121,8.9911438773,7554,2018-07-07 14:53:49:031
-1.2163,3.3423,8.983,218.36,-21.43,5.45,0.1574133045,0.3773613548,9.6528474265,7577,2018-07-07 14:53:49:054
-1.2163,3.3423,8.983,218.36,-21.43,5.45,0.1574133045,0.3773613548,9.6528474265,7601,2018-07-07 14:53:49:078
-1.2163,3.3423,8.983,218.36,-21.43,5.45,0.1574133045,0.3773613548,9.6528474265,7626,2018-07-07 14:53:49:103
-1.2163,3.3423,8.983,218.36,-21.43,5.45,0.1574133045,0.3773613548,9.6528474265,7649,2018-07-07 14:53:49:126
-1.2163,3.3423,8.983,218.36,-21.43,5.45,0.1574133045,0.3773613548,9.6528474265,7674,2018-07-07 14:53:49:151
-0.8715,3.9648,8.4563,218.36,-21.43,5.45,0.4134215389,-0.4185771518,9.3617325736,7697,2018-07-07 14:53:49:174
-0.8715,3.9648,8.4563,218.36,-21.43,5.45,0.4134215389,-0.4185771518,9.3617325736,7722,2018-07-07 14:53:49:199
-0.8715,3.9648,8.4563,218.36,-21.43,5.45,0.4134215389,-0.4185771518,9.3617325736,7745,2018-07-07 14:53:49:222
-0.8715,3.9648,8.4563,233.68,-25,5.88,0.0008534665,0.0001252452,9.3802004369,7770,2018-07-07 14:53:49:247
-0.8715,3.9648,8.4563,233.68,-25,5.88,0.0008534665,0.0001252452,9.3802004369,7793,2018-07-07 14:53:49:270
-0.5171,4.3479,9.0309,233.68,-25,5.88,-0.1453312394,-0.4030116023,10.0272250453,7818,2018-07-07 14:53:49:295
-0.5171,4.3479,9.0309,233.68,-25,5.88,-0.1453312394,-0.4030116023,10.0272250453,7842,2018-07-07 14:53:49:319
-0.5171,4.3479,9.0309,233.68,-25,5.88,-0.1453312394,-0.4030116023,10.0272250453,7866,2018-07-07 14:53:49:343
-0.5171,4.3479,9.0309,233.68,-25,5.88,-0.1453312394,-0.4030116023,10.0272250453,7890,2018-07-07 14:53:49:367
-0.5171,4.3479,9.0309,233.68,-25,5.88,-0.1453312394,-0.4030116023,10.0272250453,7914,2018-07-07 14:53:49:391
0.8523,3.371,9.9216,233.68,-25,5.88,-1.9734897819,-0.8630153489,10.2902257234,7938,2018-07-07 14:53:49:415
0.8523,3.371,9.9216,239.01,-18.7,-4.91,0.0003017073,-0.000151499,10.5132394026,7961,2018-07-07 14:53:49:438
0.8523,3.371,9.9216,239.01,-18.7,-4.91,0.0003017073,-0.000151499,10.5132394026,7985,2018-07-07 14:53:49:462
0.8523,3.371,9.9216,239.01,-18.7,-4.91,0.0003017073,-0.000151499,10.5132394026,8010,2018-07-07 14:53:49:487
0.8523,3.371,9.9216,239.01,-18.7,-4.91,0.0003017073,-0.000151499,10.5132394026,8033,2018-07-07 14:53:49:510
0.0766,2.2889,8.1403,239.01,-18.7,-4.91,-0.0528969196,0.7554932754,8.4223421141,8057,2018-07-07 14:53:49:534
0.0766,2.2889,8.1403,239.01,-18.7,-4.91,-0.0528969196,0.7554932754,8.4223421141,8081,2018-07-07 14:53:49:558
0.0766,2.2889,8.1403,239.01,-18.7,-4.91,-0.0528969196,0.7554932754,8.4223421141,8106,2018-07-07 14:53:49:583
0.0766,2.2889,8.1403,239.01,-18.7,-4.91,-0.0528969196,0.7554932754,8.4223421141,8130,2018-07-07 14:53:49:607
0.5842,2.4708,9.3087,239.01,-18.7,-4.91,-0.4459955716,0.51830538,9.6244732559,8154,2018-07-07 14:53:49:631
0.5842,2.4708,9.3087,239.01,-18.7,-4.91,-0.4459955716,0.51830538,9.6244732559,8177,2018-07-07 14:53:49:654
0.5842,2.4708,9.3087,239.01,-18.7,-4.91,-0.4459955716,0.51830538,9.6244732559,8202,2018-07-07 14:53:49:679
0.5842,2.4708,9.3087,239.01,-18.7,-4.91,-0.4459955716,0.51830538,9.6244732559,8226,2018-07-07 14:53:49:703
0.5842,2.4708,9.3087,253.63,-14.84,-3.59,-0.000486387,-4.1579271950476E-05,9.6487324417,8249,2018-07-07 14:53:49:726
0.1628,2.9592,7.8626,253.63,-14.84,-3.59,0.9066464863,0.077458199,8.3531933784,8273,2018-07-07 14:53:49:750
0.1628,2.9592,7.8626,253.63,-14.84,-3.59,0.9066464863,0.077458199,8.3531933784,8299,2018-07-07 14:53:49:776
0.1628,2.9592,7.8626,253.63,-14.84,-3.59,0.9066464863,0.077458199,8.3531933784,8322,2018-07-07 14:53:49:799
0.1628,2.9592,7.8626,253.63,-14.84,-3.59,0.9066464863,0.077458199,8.3531933784,8346,2018-07-07 14:53:49:823
0.1628,2.9592,7.8626,253.63,-14.84,-3.59,0.9066464863,0.077458199,8.3531933784,8370,2018-07-07 14:53:49:847
0.3639,3.3423,8.9064,253.63,-14.84,-3.59,0.964717659,-0.0806650306,9.4704892403,8394,2018-07-07 14:53:49:871
0.3639,3.3423,8.9064,253.63,-14.84,-3.59,0.964717659,-0.0806650306,9.4704892403,8417,2018-07-07 14:53:49:894
0.3639,3.3423,8.9064,253.63,-14.84,-3.59,0.964717659,-0.0806650306,9.4704892403,8442,2018-07-07 14:53:49:919
0.3639,3.3423,8.9064,263.94,-20.55,-2.34,0.000643664,-2.20907982402818E-05,9.5198399695,8465,2018-07-07 14:53:49:942
0.3639,3.3423,8.9064,263.94,-20.55,-2.34,0.000643664,-2.20907982402818E-05,9.5198399695,8490,2018-07-07 14:53:49:967
0.4118,3.8499,9.5002,263.94,-20.55,-2.34,0.2630105432,-0.0516240735,10.2554019765,8514,2018-07-07 14:53:49:991
0.4118,3.8499,9.5002,263.94,-20.55,-2.34,0.2630105432,-0.0516240735,10.2554019765,8538,2018-07-07 14:53:50:015
0.4118,3.8499,9.5002,263.94,-20.55,-2.34,0.2630105432,-0.0516240735,10.2554019765,8562,2018-07-07 14:53:50:039
0.4118,3.8499,9.5002,263.94,-20.55,-2.34,0.2630105432,-0.0516240735,10.2554019765,8586,2018-07-07 14:53:50:063
0.4118,3.8499,9.5002,263.94,-20.55,-2.34,0.2630105432,-0.0516240735,10.2554019765,8610,2018-07-07 14:53:50:087
0.4597,3.8211,10.3238,263.94,-20.55,-2.34,-0.0532399843,-0.0323629176,11.0176718905,8633,2018-07-07 14:53:50:110
0.4597,3.8211,10.3238,269.5,-20.29,-2.55,0.0004476709,6.96009308755949E-05,11.0178480446,8657,2018-07-07 14:53:50:134
0.4597,3.8211,10.3238,269.5,-20.29,-2.55,0.0004476709,6.96009308755949E-05,11.0178480446,8682,2018-07-07 14:53:50:159
0.4597,3.8211,10.3238,269.5,-20.29,-2.55,0.0004476709,6.96009308755949E-05,11.0178480446,8705,2018-07-07 14:53:50:182
0.4597,3.8211,10.3238,269.5,-20.29,-2.55,0.0004476709,6.96009308755949E-05,11.0178480446,8729,2018-07-07 14:53:50:206
-0.4884,2.0877,10.4291,269.5,-20.29,-2.55,-1.6388762416,0.9662581013,10.4758571299,8753,2018-07-07 14:53:50:230
-0.4884,2.0877,10.4291,269.5,-20.29,-2.55,-1.6388762416,0.9662581013,10.4758571299,8777,2018-07-07 14:53:50:254
-0.4884,2.0877,10.4291,269.5,-20.29,-2.55,-1.6388762416,0.9662581013,10.4758571299,8801,2018-07-07 14:53:50:278
-0.4884,2.0877,10.4291,269.5,-20.29,-2.55,-1.6388762416,0.9662581013,10.4758571299,8825,2018-07-07 14:53:50:302
-0.4884,2.0877,10.4291,269.5,-20.29,2.68,-1.6622605308,0.0147306986,10.5166451682,8849,2018-07-07 14:53:50:326
-0.067,2.1261,9.5193,272.75,-11.31,2.68,0.2372317841,-0.3672154693,9.744266857,8873,2018-07-07 14:53:50:350
-0.067,2.1261,9.5193,272.75,-11.31,2.68,0.2372317841,-0.3672154693,9.744266857,8897,2018-07-07 14:53:50:374
-0.067,2.1261,9.5193,272.75,-11.31,2.68,0.2372317841,-0.3672154693,9.744266857,8922,2018-07-07 14:53:50:399
-0.067,2.1261,9.5193,272.75,-11.31,2.68,0.2372317841,-0.3672154693,9.744266857,8945,2018-07-07 14:53:50:422
-0.067,2.1261,9.5193,272.75,-11.31,2.68,0.2372317841,-0.3672154693,9.744266857,8969,2018-07-07 14:53:50:446
-0.1053,2.5091,8.0732,272.75,-11.31,2.68,0.8898999003,-0.2298689843,8.4046693901,8993,2018-07-07 14:53:50:470
-0.1053,2.5091,8.0732,272.75,-11.31,2.68,0.8898999003,-0.2298689843,8.4046693901,9018,2018-07-07 14:53:50:495
-0.1053,2.5091,8.0732,272.75,-11.31,2.68,0.8898999003,-0.2298689843,8.4046693901,9041,2018-07-07 14:53:50:518
-0.1053,2.5091,8.0732,275.64,-17.26,0.75,0.0005570395,-0.0003308011,8.4547754979,9066,2018-07-07 14:53:50:543
-0.1053,2.5091,8.0732,275.64,-17.26,0.75,0.0005570395,-0.0003308011,8.4547754979,9090,2018-07-07 14:53:50:567
-0.0096,3.1891,8.6095,275.64,-17.26,0.75,0.4989151772,-0.0543264642,9.1674464002,9114,2018-07-07 14:53:50:591
-0.0096,3.1891,8.6095,275.64,-17.26,0.75,0.4989151772,-0.0543264642,9.1674464002,9138,2018-07-07 14:53:50:615
-0.0096,3.1891,8.6095,275.64,-17.26,0.75,0.4989151772,-0.0543264642,9.1674464002,9161,2018-07-07 14:53:50:638
-0.0096,3.1891,8.6095,275.64,-17.26,0.75,0.4989151772,-0.0543264642,9.1674464002,9185,2018-07-07 14:53:50:662
-0.0096,3.1891,8.6095,275.64,-17.26,0.75,0.4989151772,-0.0543264642,9.1674464002,9210,2018-07-07 14:53:50:687
0.2777,3.6775,8.9639,275.64,-17.26,0.75,0.8882274533,-0.3092140001,9.6471791444,9233,2018-07-07 14:53:50:710
0.2777,3.6775,8.9639,276.18,-22.3,-1.77,-0.0005018993,-0.0007542209,9.6929162758,9257,2018-07-07 14:53:50:734
0.2777,3.6775,8.9639,276.18,-22.3,-1.77,-0.0005018993,-0.0007542209,9.6929162758,9282,2018-07-07 14:53:50:759
0.2777,3.6775,8.9639,276.18,-22.3,-1.77,-0.0005018993,-0.0007542209,9.6929162758,9305,2018-07-07 14:53:50:782
0.2777,3.6775,8.9639,276.18,-22.3,-1.77,-0.0005018993,-0.0007542209,9.6929162758,9330,2018-07-07 14:53:50:807
0.2969,3.5051,9.8545,276.18,-22.3,-1.77,-0.4960196474,-0.0460435608,10.4516453427,9357,2018-07-07 14:53:50:834
0.2969,3.5051,9.8545,276.18,-22.3,-1.77,-0.4960196474,-0.0460435608,10.4516453427,9377,2018-07-07 14:53:50:854
0.2969,3.5051,9.8545,276.18,-22.3,-1.77,-0.4960196474,-0.0460435608,10.4516453427,9402,2018-07-07 14:53:50:879
0.2969,3.5051,9.8545,276.18,-22.3,-1.77,-0.4960196474,-0.0460435608,10.4516453427,9425,2018-07-07 14:53:50:902
0.2969,3.5051,9.8545,272.52,-19.57,-1.73,0.0002440357,0.0007502805,10.4635101781,9450,2018-07-07 14:53:50:927
0.3831,2.2697,10.9846,272.52,-19.57,-1.73,-1.539245345,-0.1190975042,11.1164868737,9473,2018-07-07 14:53:50:950
0.3831,2.2697,10.9846,272.52,-19.57,-1.73,-1.539245345,-0.1190975042,11.1164868737,9498,2018-07-07 14:53:50:975
0.3831,2.2697,10.9846,272.52,-19.57,-1.73,-1.539245345,-0.1190975042,11.1164868737,9521,2018-07-07 14:53:50:998
0.3831,2.2697,10.9846,272.52,-19.57,-1.73,-1.539245345,-0.1190975042,11.1164868737,9546,2018-07-07 14:53:51:023
1.9249,2.0303,9.6151,272.52,-19.57,-1.73,-1.2525239506,-1.6904524074,9.7903554849,9569,2018-07-07 14:53:51:046
1.9249,2.0303,9.6151,272.52,-19.57,-1.73,-1.2525239506,-1.6904524074,9.7903554849,9594,2018-07-07 14:53:51:071
1.9249,2.0303,9.6151,263.05,-11.7,-11.32,-0.0004045936,-7.20574596106693E-05,10.0138656842,9651,2018-07-07 14:53:51:128
1.9249,2.0303,9.6151,263.05,-11.7,-11.32,-0.0004045936,-7.20574596106693E-05,10.0138656842,9654,2018-07-07 14:53:51:131
1.9249,2.0303,9.6151,263.05,-11.7,-11.32,-0.0004045936,-7.20574596106693E-05,10.0138656842,9665,2018-07-07 14:53:51:142
0.4022,2.4134,8.418,263.05,-11.7,-11.32,0.8206638226,1.1672542752,8.6494518177,9689,2018-07-07 14:53:51:166
0.4022,2.4134,8.418,263.05,-11.7,-11.32,0.8206638226,1.1672542752,8.6494518177,9714,2018-07-07 14:53:51:191
