ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z,ORIENTATION_X,ORIENTATION_Y,PRT_X,PRT_Y,PRT_Z,OUT
-3.89539,5.17056,6.8112,-3.76041,5.34724,7.31005,-0.65707,0.56573,0.51607,-0.478,-0.88071,0.40338,45.836,7.706,1.538,293.114,-33.265,28.312,-2.997080929,5.823835844,6.738074011,2.5
-3.98293,5.77408,5.39932,-3.08416,5.36423,7.60811,-1.20856,1.03411,-1.08508,-0.35921,-0.37418,0.61537,46.211,7.33,2.788,287.868,-33.134,22.704,-3.23301507,6.298412248,5.313567954,2.5
-3.40689,4.96367,6.44495,-2.77803,5.21958,7.82362,-1.01158,0.46317,-0.30085,-0.78053,-0.50414,0.57436,46.898,5.518,2.414,286.156,-32.694,20.557,-2.497865281,5.566135572,6.368759979,2.5
-3.40689,4.96367,6.44495,-2.77803,5.21958,7.82362,-1.01158,0.46317,-0.30085,-0.78053,-0.50414,0.57436,46.898,5.518,2.414,286.156,-32.694,20.557,-2.497865281,5.566135572,6.368759979,2.5
-3.40689,4.96367,6.44495,-2.77803,5.21958,7.82362,-1.01158,0.46317,-0.30085,-0.78053,-0.50414,0.57436,46.898,5.518,2.414,286.156,-32.694,20.557,-2.497865281,5.566135572,6.368759979,2.5
-3.83652,4.4772,10.47,-1.53988,4.49245,8.58004,-2.43379,0.69021,2.76557,0.16649,0.83543,0.14772,46.524,8.08,1.476,281.848,-27.045,7.145,-2.231554006,5.319190842,10.54094308,2.5
-3.31726,3.72289,8.12473,-1.4113,4.65843,8.51338,-1.9699,-0.51823,0.50787,0.21124,-0.11212,0.07262,48.024,8.455,1.976,281.651,-28.361,9.413,-2.077919616,4.403058372,8.195772598,2.5
-3.47173,4.10359,8.34479,-1.77095,5.44135,7.96404,-2.18604,-0.72199,2.04616,1.01285,0.27724,0.38634,48.398,7.706,1.538,283.5,-33.701,12.537,-2.28206173,4.914389232,8.316781406,2.5
-0.88687,4.66756,7.73729,-1.66878,6.11059,7.4864,0.31121,-0.68634,1.45853,0.64053,0.23515,0.7235,47.273,5.893,3.664,280.462,-38.543,12.566,0.128788405,5.469937993,7.245792103,2.5
-0.50546,5.76221,8.04131,-1.09039,6.17287,7.54169,0.44784,0.36542,1.4478,0.21815,-0.56487,0.2095,48.024,2.58,2.788,276.123,-38.924,8.899,0.554315192,6.593125604,7.371882382,2.5
-1.22479,6.24265,6.00055,-0.93458,6.38411,7.38512,-0.59096,0.02711,0.5635,0.14359,0.22716,0.27928,46.149,2.205,-3.899,279.59,-39.952,6.904,-0.443330515,6.883129924,5.376185486,2.5
-1.94223,5.37212,5.63522,-1.02304,6.35149,7.40151,-1.04733,-0.18387,-0.83927,0.07275,0.68736,-0.03976,49.461,2.205,1.976,275.061,-40.385,7.398,-1.200107767,5.985040971,5.208326126,2.5
-4.89502,8.6156,3.02213,-1.24604,6.11024,7.56854,-2.8232,3.49646,-0.33903,-0.62819,-0.53236,0.36717,48.773,2.58,4.039,276.181,-39.984,10.119,-4.454323301,8.954159368,2.702792601,2.5
-0.47079,4.8739,7.16444,-0.86876,5.30665,8.20092,0.41135,0.18655,0.35742,-2.8333,-0.62346,0.03214,49.835,2.956,-0.586,276.586,-37.79,8.604,0.555995067,5.515057164,6.676882424,2.5
0.76529,3.62441,9.5457,-0.07554,3.38008,9.20542,0.83164,0.65541,1.45984,-0.57706,-0.31985,0.7267,50.961,2.956,-0.523,276.422,-23.761,3.245,2.282503799,4.166446522,9.070463324,2.5
-0.21135,3.0192,11.12566,-0.02553,3.36142,9.21253,-0.44529,-0.02083,1.82739,0.39073,-0.10307,0.26649,51.337,2.58,-3.523,273.863,-20.083,0.408,1.572562366,3.659919554,10.82000852,2.5
-1.02432,2.5963,8.56018,0.44711,3.64312,9.09385,-1.4613,-0.64368,0.46182,0.29166,-0.24155,0.47476,51.337,-0.732,-5.586,269.839,-21.373,-2.063,0.341509743,3.138431535,8.432099702,2.5
-1.8194,2.96339,9.77493,0.38718,4.32668,8.79206,-2.1619,-0.86411,1.99724,1.61418,-0.15527,-0.45042,50.586,-0.732,-5.586,269.757,-25.035,-2.661,-0.303933448,3.704710478,9.686273684,2.5
-1.92329,4.68155,7.89751,0.18574,5.23618,8.28965,-2.11641,0.08941,0.61152,-0.25536,0.39174,-0.00514,51.337,-1.857,-4.337,268.397,-32.394,-2.179,-0.764551829,5.400528016,7.631276215,2.5
-0.59599,5.89278,7.42455,0.49687,5.45522,8.13413,-1.0361,1.06076,0.21966,0.66078,-0.92705,-0.16972,50.211,-2.919,-5.148,268.967,-32.704,-2.282,0.460512976,6.572841853,6.840298289,2.5
-0.38585,5.28401,6.40634,0.71266,5.49686,8.08994,-1.15752,1.07862,-0.80423,-1.1049,-0.0482,-0.37267,50.586,-1.857,-12.274,272.812,-34.277,-5.057,0.519537799,5.872476867,5.861307876,2.5
-2.10539,3.85442,9.00179,0.81464,4.47756,8.68667,-2.32338,-0.23,0.97491,-0.57545,-0.31718,0.92484,51.337,1.143,-8.961,273.06,-29.345,-3.783,-0.721690669,4.562176987,8.887471379,2.5
0.24298,5.64882,7.75032,1.14276,4.20381,8.78592,-0.46239,1.80017,-0.00667,-0.53925,0.43169,0.45079,52.086,-2.545,-9.399,272.221,-26.804,-5.979,1.42393635,6.192369019,7.18767264,2.5
0.00526,5.85951,7.8542,1.08955,3.7725,8.98619,0.37024,1.97785,0.37398,-0.21327,-0.1739,0.1424,51.337,-2.919,-7.649,268.408,-22.882,-6.586,1.231993709,6.357183702,7.354641366,2.5
0.45721,3.41197,9.76691,0.98236,3.12294,9.24406,-0.75458,0.89989,1.35163,-0.78958,0.15259,0.91045,51.711,-4.045,-6.4,266.057,-19.354,-6.032,2.020231656,3.92807936,9.366534461,2.5
-0.39601,3.44276,11.59724,1.16944,2.9516,9.27852,-1.29552,0.77572,2.82554,-0.02046,0.37097,0.54933,52.086,-6.607,-8.524,263.591,-17.363,-7.143,1.479039649,4.030836825,11.31681016,2.5
-0.06937,2.58026,9.69928,1.40899,3.35381,9.10698,-1.50161,-1.06368,2.49229,0.89726,-0.95581,-0.57027,51.711,-8.107,-6.4,261.282,-19.239,-8.147,1.466691195,3.136754207,9.420625052,2.5
1.06192,2.9528,6.8855,1.97593,3.98451,8.74013,-1.14,-0.02473,-0.88347,0.06529,-0.16167,0.99515,49.835,-8.795,-8.524,260.028,-23.91,-12.15,2.095862343,3.407345651,6.422940824,2.5
1.88394,2.77052,8.01326,2.17787,3.7332,8.80287,-0.4293,-1.12775,0.00283,-0.62021,-0.3289,0.04971,49.461,-10.67,-9.773,257.977,-23.648,-13.163,3.088060988,3.261471194,7.433978195,2.5
1.88394,2.77052,8.01326,2.17787,3.7332,8.80287,-0.4293,-1.12775,0.00283,-0.62021,-0.3289,0.04971,49.461,-10.67,-9.773,257.977,-23.648,-13.163,3.088060988,3.261471194,7.433978195,2.5
1.88394,2.77052,8.01326,2.17787,3.7332,8.80287,-0.4293,-1.12775,0.00283,-0.62021,-0.3289,0.04971,49.461,-10.67,-9.773,257.977,-23.648,-13.163,3.088060988,3.261471194,7.433978195,2.5
2.00166,2.37932,9.28758,0.88911,2.15074,9.5265,1.20154,0.44384,0.71456,-0.99997,0.27989,-1.15776,52.774,-1.108,-10.211,267.447,-13.414,-5.799,3.511185442,2.708955243,8.732702156,2.5
0.66852,3.8391,11.26668,0.462,1.68773,9.64927,0.27353,2.35279,2.60459,-0.11154,-0.02371,-0.31514,54.648,3.331,-11.024,274.529,-9.91,-2.741,2.547544965,4.16126816,10.877387,2.5
0.76765,3.37137,9.9407,0.51889,1.57506,9.66542,0.32648,1.99933,1.11628,-0.02686,0.09613,0.78102,56.085,2.205,-13.148,274.457,-9.27,-3.068,2.425742176,3.635910416,9.574386092,2.5
-1.64528,2.63982,13.27626,0.53186,1.38644,9.69357,-0.51139,-1.56384,2.40574,-0.22446,0.36725,0.08275,54.648,-1.108,-12.712,273.538,-8.932,-3.708,0.613651839,2.962390694,13.29595233,2.5
-0.04514,0.69707,9.83148,0.93742,1.23656,9.68311,-1.14483,-0.70201,1.04176,0.2448,-0.33902,-0.19423,55.711,-1.857,-18.587,269.488,-7.913,-3.337,1.609146952,0.906215834,9.68170244,2.5
-1.07355,0.95422,9.65755,0.75246,1.96093,9.57909,-1.75824,-0.7032,0.71606,0.75293,0.29907,0.14079,55.399,-3.294,-14.836,269.171,-11.535,-4.492,0.548521634,1.285628725,9.663208588,2.5
0.12263,1.80377,8.32654,0.93078,1.61779,9.6274,-0.81527,0.40013,-0.51149,-0.67027,-0.05513,0.40126,54.274,-6.232,-18.587,266.237,-9.495,-5.522,1.513436128,2.034236315,8.134573523,2.5
0.72768,1.66878,8.97929,0.9064,1.50036,9.64872,-0.10498,0.03579,0.14723,0.29379,0.26178,-0.05574,55.023,-5.482,-18.149,265.696,-8.696,-5.603,2.222379559,1.896795508,8.683616163,2.5
-0.14099,3.11127,8.6662,0.65208,1.83695,9.61097,-0.5819,1.13311,-0.0165,-0.02365,0.1691,0.29314,55.336,-8.42,-15.649,265.118,-10.218,-4.281,1.307876843,3.384324563,8.463965208,2.5
0.31651,2.44742,8.74919,0.65413,1.59144,9.65452,-0.27246,1.03787,-0.22968,-0.23192,-0.01411,0.51204,52.774,-10.295,-21.086,262.985,-9.547,-3.762,1.779327381,2.684545565,8.500916308,2.5
0.90524,1.95734,10.56825,0.46885,1.29462,9.70951,0.46377,0.85851,1.31844,-0.33098,0.47005,0.84547,54.648,-14.732,-16.086,258.932,-8.053,-3.234,2.674640535,2.18874409,10.21735018,2.5
0.57611,1.76588,11.40863,0.30995,1.22017,9.72551,0.28368,0.71015,2.20956,0.338,-0.09135,0.09819,55.711,-16.545,-15.649,255.602,-6.62,-1.792,2.495070847,2.002855483,11.10721679,2.5
0.70859,1.90936,10.11461,0.541,1.54656,9.66881,0.19225,0.32546,1.5162,0.36783,0.69002,0.136,54.648,-16.545,-16.086,253.886,-8.814,-3.602,2.397301979,2.174560937,9.796801458,2.5
0.33141,1.37372,9.0696,0.37526,2.09488,9.57293,-0.0774,-1.05388,0.58889,0.29486,-0.26019,-0.41687,54.274,-18.732,-13.586,253.288,-11.72,-1.938,1.835096294,1.697704506,8.832032857,2.5
1.28798,1.99397,9.0867,0.42349,2.21723,9.54332,0.69486,0.13489,-0.14689,-0.08704,0.04074,0.39166,53.148,-19.107,-13.962,253.786,-13.118,-2.507,2.776669336,2.330899643,8.663713983,2.5
1.89691,1.54146,9.25073,0.89978,1.84943,9.58856,1.0552,-0.05479,0.08657,-0.41194,-0.45621,0.10938,51.337,-20.232,-16.461,251.455,-10.87,-5.361,3.411320931,1.824838003,8.751184365,2.5
1.55832,1.79115,9.0088,1.06353,1.98922,9.54371,0.57423,-0.04949,0.17791,0.2677,-0.1803,-0.64323,52.399,-19.482,-18.587,253.414,-11.418,-6.302,3.030411384,2.089482912,8.558371632,2.5
1.66786,3.34111,7.5959,1.11229,1.90688,9.55495,0.6393,1.57777,-1.2398,-0.33418,0.35872,-0.22032,51.711,-15.419,-19.025,257.221,-11.212,-6.64,2.905591592,3.579296031,7.098496125,2.5
1.65961,1.97588,10.18164,0.6961,1.7849,9.61769,1.05988,0.08217,1.18034,-0.10408,0.37097,-0.17346,52.774,-16.92,-18.149,255.349,-10.567,-4.492,3.337362862,2.278958614,9.694975863,2.5
1.07539,2.17374,10.18007,0.57616,1.7282,9.63596,0.72514,0.72548,1.00538,-0.17439,0.16058,0.51257,50.586,-18.045,-23.149,254.796,-10.15,-3.422,2.764235147,2.470003751,9.786394636,2.5
-0.15987,1.65271,9.26015,0.63049,1.62711,9.65015,-0.65527,-0.04147,1.13004,-0.37306,0.1723,0.48541,50.961,-20.607,-20.274,253.347,-9.784,-3.787,1.394687631,1.912022364,9.105295364,2.5
-0.20221,0.64867,9.57106,0.71897,1.06433,9.72217,-0.72739,0.45006,0.61231,-0.57973,0.01144,-0.30981,50.211,-19.858,-22.336,250.761,-8.314,-4.076,1.416967103,0.824421557,9.454067088,2.5
-1.4861,1.82797,11.29895,0.21314,1.1359,9.73831,-1.61187,0.81786,1.95553,0.49034,0.96272,-0.14096,51.711,-17.294,-20.274,253.124,-6.241,-2.143,0.446514174,2.053355699,11.34903494,2.5
-1.44946,1.57082,11.89035,-0.06859,1.33964,9.71448,-1.43572,0.39521,2.8882,0.24213,0.06204,-0.1644,51.337,-19.482,-17.711,252.089,-7.506,0.194,0.577684527,1.850107216,11.9244378,2.5
-0.00078,1.89668,8.11752,0.3183,1.18405,9.7297,-0.31686,0.77738,-1.05243,0.04292,-0.1377,0.23773,50.211,-18.732,-20.65,252.089,-7.506,0.194,1.371095189,2.061606259,7.959987701,2.5
0.06279,2.44472,9.04585,0.12295,1.60757,9.67321,-0.0753,0.87464,-0.07721,0.14944,0.12064,0.35599,50.211,-20.982,-20.274,250.801,-8.289,-1.289,1.58185826,2.6936235,8.834597759,2.5
0.12207,2.42622,9.53609,0.14729,1.52624,9.68603,0.05047,0.89636,0.4269,0.20697,0.17763,0.5717,48.024,-23.92,-19.398,247.736,-8.819,-0.919,1.724768481,2.675183055,9.311660774,2.5
-0.15695,2.93365,9.46426,0.02996,1.79177,9.64153,-0.2589,1.14103,0.54097,-0.03218,0.07855,0.86517,46.524,-26.857,-17.337,243.072,-10.242,-0.201,1.430373935,3.224778548,9.26056082,2.5
0.9541,2.44595,9.8662,0.14827,1.71973,9.65354,0.70503,0.88331,0.79015,0.01044,0.01038,0.87263,44.336,-29.42,-17.337,239.927,-10.305,-0.406,2.595053859,2.731943317,9.48878611,2.5
2.0701,2.58998,7.48599,0.60481,1.72815,9.63421,1.49612,0.8874,-1.9323,-0.35602,-0.11638,0.49713,39.211,-32.732,-21.524,233.059,-10.361,-2.439,3.293740479,2.800927645,6.952656663,2.5
0.95947,-0.20334,11.00555,0.4464,1.89931,9.6106,0.53965,-1.98958,1.96709,0.23573,-0.03062,-0.35934,38.461,-34.544,-16.086,230.723,-10.971,-2.701,2.783394084,0.15110202,10.69177002,2.5
0.75589,0.82704,9.77261,0.39987,2.06662,9.57808,0.33381,-1.02402,0.67514,0.19366,0.13715,-0.3503,40.648,-33.107,-14.4,234.411,-11.976,-2.553,2.371432791,1.169468879,9.474593402,2.5
1.37589,1.0282,9.14224,0.3604,1.90167,9.61375,1.03654,-0.7624,0.09002,-0.22499,-0.06578,-0.80409,41.774,-30.858,-16.524,237.323,-11.433,-2.142,2.883370733,1.319126974,8.745107088,2.5
0.86911,2.0119,9.40016,0.00929,2.01442,9.59752,0.96057,-0.01221,0.23301,0.21283,0.31824,-0.91701,43.211,-27.919,-16.086,238.914,-11.173,-1.412,2.424197664,2.331363625,9.047326189,2.5
0.69142,2.51515,9.60588,-0.1748,2.11098,9.57516,0.86823,0.45372,0.54962,0.07222,-0.05727,-0.58784,45.398,-24.982,-15.712,243.766,-12.301,0.914,2.279642183,2.858111893,9.25804513,2.5
0.76765,1.77051,9.1665,-0.20271,2.24569,9.54391,0.93958,-0.34643,0.25233,0.13879,-0.13609,-0.52074,45.461,-22.044,-15.649,246.9,-12.95,1.229,2.276862516,2.11837752,8.836124048,2.5
1.16539,2.45555,8.48718,-0.15008,2.373,9.51403,1.2466,0.26181,-0.46354,0.19792,-0.06631,-0.49623,46.149,-20.982,-16.086,250.282,-13.827,0.91,2.552199274,2.792045326,8.069129183,2.5
0.89374,2.27647,10.69959,-0.27843,2.50029,9.47847,1.14762,-0.08837,1.71175,0.20485,0.04607,-0.33804,46.524,-18.732,-15.274,252.908,-14.674,1.615,2.643515149,2.728273609,10.2971192,2.5
-0.93965,1.31343,12.82311,-0.32427,2.40299,9.50215,-0.46398,-1.0033,4.39372,-0.2202,-0.44023,-0.12552,45.087,-19.107,-16.086,252.5,-14.446,2.152,1.190141651,1.849047066,12.73596397,2.5
-0.22183,2.56856,8.33627,0.19421,2.13954,9.56844,-0.24537,-0.09302,-0.4364,-0.23245,-0.151,-0.62619,42.148,-13.982,-22.774,258.824,-13.457,-0.376,1.166958306,2.875037142,8.155518149,2.5
-0.7838,1.09282,10.31909,0.09793,2.00107,9.59982,-0.83559,-0.84512,1.30171,-0.4407,-0.43491,-1.38626,42.836,-11.732,-18.211,259.294,-11.774,-0.584,0.948046378,1.451995776,10.26085439,2.5
-0.85519,2.24063,8.86528,0.13719,1.94016,9.61183,-0.9781,0.40221,-0.12531,0.12868,-0.1606,-1.15404,42.836,-6.607,-19.836,264.957,-11.163,-0.851,0.637072559,2.540106848,8.802667662,2.5
-0.36009,1.67184,9.09454,0.0691,1.915,9.61761,-0.43279,0.26283,-0.09268,0.06583,-0.00188,-0.80942,42.461,-1.482,-20.711,271.805,-11.376,-0.691,1.164412861,1.972555967,8.965965495,2.5
-0.21428,2.41066,8.83986,0.097,1.9753,9.60516,-0.39165,0.61937,-0.39239,-0.43112,-0.29216,-0.39822,41.023,0.392,-21.524,277.075,-11.864,-0.426,1.263721945,2.710886629,8.663395576,2.5
-0.62778,2.82396,9.31973,0.26964,1.73302,9.64854,-0.88353,1.23178,0.16292,-0.00021,-0.02158,0.10031,41.023,2.58,-21.524,279.364,-10.579,-1.169,0.943125075,3.103713547,9.203461436,2.5
0.13838,2.42174,9.51297,0.53787,1.51942,9.67329,-0.26124,0.97179,0.3823,-0.39064,-0.35234,0.35864,39.899,2.58,-22.774,277.218,-9.517,-2.511,1.734876086,2.668929396,9.286958206,2.5
1.17271,2.67641,9.31973,0.89735,1.39138,9.66588,0.24087,1.30988,0.08423,0.05731,-0.29109,0.22443,38.086,1.143,-21.524,275.183,-8.097,-5.023,2.72086706,2.893926818,8.922883868,2.5
1.89771,1.28716,10.02562,1.21594,1.14331,9.66358,0.76713,0.46894,0.6522,-0.07213,-0.11105,0.06517,36.961,0.768,-21.962,273.284,-7.039,-6.776,3.553711376,1.477752292,9.53721784,2.5
0.65543,2.17274,10.96251,0.79363,1.72422,9.62121,0.30741,0.45445,1.59831,0.85092,0.74382,-0.5495,39.523,0.392,-20.274,273.597,-9.354,-5.418,2.478416893,2.493669238,10.62855007,2.5
-0.49156,0.50638,10.86893,0.40217,2.04321,9.583,-0.9421,-1.39627,2.00057,-0.13019,-0.24422,-0.03444,37.335,-0.357,-23.587,277.015,-12.026,-2.403,1.3247183,0.891080241,10.7741723,2.5
0.06711,0.86455,9.11765,0.26722,2.23635,9.54451,-0.36501,-1.32373,0.32145,0.54359,0.4823,0.35652,39.523,-1.108,-17.337,273.742,-13.182,-1.604,1.578013363,1.214319078,8.939731259,2.5
0.07813,1.86656,9.18596,-0.17726,2.62688,9.44661,0.1775,-0.57375,0.27145,0.1617,0.49081,0.5195,41.023,-3.294,-16.086,275.135,-15.064,0.254,1.584748792,2.27930939,8.953509458,2.5
0.4612,2.77867,8.23611,-0.37412,2.63746,9.43792,0.78076,0.1286,-0.7267,0.0834,0.37576,0.40126,39.899,-4.045,-12.337,269.707,-15.602,2.27,1.805505694,3.14611023,7.912607658,2.5
1.05127,2.8696,8.37735,-0.47008,2.3755,9.50297,1.35912,0.80204,-0.64707,-0.57173,0.08229,0.43214,40.274,-4.045,-12.337,268.814,-14.45,2.911,2.419933898,3.202403126,7.962932873,2.5
0.8553,1.4621,9.51225,-0.60262,2.02689,9.57596,1.43109,-0.47456,0.36258,0.0083,0.23355,-0.12871,41.399,-4.42,-11.461,268.416,-11.928,3.601,2.425793485,1.787899357,9.179930088,2.5
-0.47575,3.64284,9.0471,-0.90129,2.03874,9.54995,-0.11284,1.88976,0.89716,0.0163,0.3795,0.10617,42.148,-3.67,-9.399,268.716,-11.946,5.082,1.031824548,3.960734292,8.865357393,2.5
-1.00407,1.49756,10.01405,-1.30378,2.5588,9.37673,0.40249,-0.71853,0.93451,0.66769,0.64528,0.61218,41.399,-5.107,-6.898,266.087,-13.89,7.011,0.640888415,1.944470416,9.966962263,2.5
-1.70203,3.27896,10.46239,-1.46458,2.46445,9.37827,-0.44714,0.36219,1.83174,-1.31688,0.22983,1.67105,42.148,-7.732,-4.399,263.751,-16.955,9.589,0.025585125,3.731717866,10.44910123,2.5
-1.81302,1.37994,10.99121,-1.29523,2.17601,9.47406,-0.64598,-0.28634,1.90853,-0.01886,-0.09296,1.0564,39.899,-12.857,-4.399,258.195,-13.517,8.522,0.020874789,1.801913603,11.079289,2.5
-0.73547,1.90459,8.60899,-0.73002,2.31007,9.50268,-0.03424,-0.3144,-0.519,1.0464,0.13982,0.20844,34.024,-13.982,-11.087,252.116,-12.114,5.573,0.695913168,2.250180908,8.528509761,2.5
-0.70056,2.02275,9.14928,-0.42393,1.99309,9.59261,-0.59192,0.59106,0.46797,-0.74857,-0.78963,0.58768,37.711,-16.17,-6.525,251.097,-12.584,3.544,0.833886608,2.339339867,9.06221543,2.5
-0.41037,3.06819,8.06511,-0.39284,2.13888,9.56249,-0.00341,0.86244,-0.84423,0.2906,0.09134,-0.2411,38.086,-15.419,-6.898,250.452,-11.682,1.862,0.935134593,3.365419006,7.901118334,2.5
-2.33582,3.57152,10.06302,-0.45896,1.93078,9.60374,-1.53555,1.27174,0.63694,-0.33737,0.10413,0.24147,37.711,-15.794,-4.399,248.939,-11.355,2.736,-0.624238192,3.916914525,10.18549405,2.5
-1.91089,3.27257,9.5415,-0.5221,2.09487,9.56605,-1.51249,1.38374,-0.16481,0.04985,0.43755,1.02603,34.773,-17.294,-16.524,249.608,-12.146,2.879,-0.29866859,3.625923457,9.600255903,2.5
-0.71643,2.88074,9.36797,-0.73359,2.18472,9.53201,-0.11614,0.80136,-0.01729,0.11909,0.65965,1.21086,34.024,-20.92,-15.274,244.307,-12.691,4.074,0.844784943,3.235357599,9.240649134,2.5
-0.69994,3.08963,9.77797,-0.82452,2.3028,9.49672,0.38434,1.53024,0.52527,0.1111,0.11371,1.62418,27.774,-23.857,-16.524,238.071,-13.437,5.059,0.922931792,3.479275745,9.627422503,2.5
1.35269,2.18434,7.74509,-0.2705,2.57072,9.45984,1.61292,-0.2887,-1.3553,-0.15947,0.09134,1.1741,26.274,-26.857,-13.211,228.765,-15.197,1.638,2.607249333,2.514832489,7.312003764,2.5
0.91556,-0.19168,11.47427,-0.08594,2.45092,9.49505,1.00363,-2.7551,2.5817,-0.03857,-0.36938,0.32935,22.273,-29.045,-14.461,227.043,-14.549,1.4,2.795840565,0.285995287,11.16402014,2.5
0.12782,1.75909,9.92662,0.17084,2.51089,9.47822,-0.06029,-0.63846,0.71192,0.09087,-0.12491,-0.05627,28.523,-29.42,-16.086,223.069,-14.267,-0.312,1.760718793,2.185420338,9.683611283,2.5
-0.07175,3.25435,8.72147,0.17606,2.23908,9.54599,-0.24147,1.09578,-0.48127,-0.26707,0.18668,0.22015,28.523,-29.42,-14.024,227.745,-14.066,-1.289,1.375605945,3.588354359,8.478879774,2.5
1.27666,1.34158,9.7446,-0.00766,2.04443,9.59118,1.16429,-0.5388,0.48673,-0.09982,0.1707,-0.28264,27.399,-29.42,-14.024,226.767,-12.166,-0.113,2.882430787,1.675911794,9.341832755,2.5
1.58051,1.68547,9.04086,-0.43358,2.43067,9.49074,1.99863,-0.65856,-0.11158,0.90472,0.67458,-0.73219,30.711,-26.857,-11.461,229.915,-13.698,2.014,3.049608166,2.051080074,8.5772333,2.5
0.20663,2.4792,10.15167,-1.14892,3.31862,9.15626,1.31514,-0.72267,1.3175,0.6629,0.28043,-0.23578,31.085,-25.732,-7.274,232.66,-15.966,4.205,1.819408232,3.053315949,9.829168214,2.5
0.06088,2.91713,9.50548,-0.89986,3.50244,9.11557,0.96857,-0.51729,0.585,0.09938,-0.37045,0.10138,33.273,-26.108,-6.836,237.303,-20.925,5.638,1.566030644,3.484458328,9.18006547,2.5
-0.09953,2.28673,9.89076,-0.76955,3.77828,9.01681,0.40724,-0.63005,0.58531,0.22881,0.02637,0.03267,31.836,-23.92,-4.774,238.406,-22.08,4.838,1.451822416,2.926491826,9.612181384,2.5
-1.26263,2.83658,11.42012,-0.80155,3.76447,9.0198,-0.45901,-0.5201,2.64521,-0.08118,-0.20213,0.19992,32.898,-25.732,-4.774,237.151,-22.731,5.001,0.543382355,3.583974252,11.26585219,2.5
-1.39278,3.77769,8.01787,-0.4376,3.63981,9.09564,-0.81775,0.26156,-0.67866,0.23947,-0.27191,-0.82913,34.398,-26.482,-1.399,234.103,-21.753,3.118,-0.107778039,4.286653371,7.880990038,2.5
-2.73199,4.61618,7.81755,-1.13335,4.47124,8.65412,-1.63458,0.28672,-0.56216,0.6922,0.05565,-0.63472,35.524,-22.42,11.539,234.439,-25.565,6.28,-1.524584212,5.236685754,7.754981654,2.5
-1.81808,3.97318,7.5959,-1.18611,4.43117,8.66766,-0.67018,-0.31527,-0.79257,-0.11952,-0.32251,-0.41048,37.711,-21.669,9.476,240.677,-27.226,7.999,-0.652591611,4.562640273,7.452899365,2.5
-0.93321,4.28729,7.93686,-1.39471,4.54403,8.5777,0.37108,-0.05962,-0.43109,0.15265,0.1787,-0.28105,35.524,-20.607,5.727,242.76,-27.461,8.938,0.261015563,4.906607139,7.62250355,2.5
-0.41006,4.26048,8.04678,-1.36666,4.36602,8.67413,0.81568,-0.09475,-0.22669,-0.32458,-0.33797,-0.21606,38.837,-19.107,9.914,245.664,-26.996,9.408,0.808201721,4.858400801,7.668980312,2.5
-0.56128,4.53595,8.12489,-1.24851,4.10961,8.81605,0.65241,0.55777,-0.35316,-0.10568,0.00984,-0.10954,38.837,-18.732,9.038,245.104,-25.044,8.058,0.690594023,5.105841048,7.768988495,2.5
-1.18602,4.72017,9.3772,-1.3683,3.91036,8.8886,0.1281,0.9486,0.79506,-0.38692,-0.11372,-0.26559,40.274,-17.67,9.851,246.301,-23.5,8.751,0.277130894,5.353483629,9.103951868,2.5
-1.06409,4.63748,10.39442,-1.2527,3.51786,9.06784,0.1494,1.22973,1.61041,0.05518,-0.15633,-0.24323,39.523,-16.545,8.163,246.699,-21.89,8.145,0.587409437,5.268859515,10.12800795,2.5
-1.90129,4.61955,10.76639,-1.47642,3.79409,8.92163,-0.73988,0.42266,2.57945,0.32416,0.31398,0.15837,42.148,-16.17,9.476,248.324,-21.134,7.771,-0.208598533,5.332739931,10.60135232,2.5
-1.36313,3.64284,8.61551,-1.36477,3.82769,8.92505,-0.02972,-0.27372,0.36127,0.14732,-0.32411,-0.3194,41.399,-14.357,9.413,249.992,-23.163,9.319,-0.009994674,4.217006021,8.460034252,2.5
-0.41585,3.46005,8.37618,-1.38402,4.06492,8.81654,0.9191,-0.46747,-0.26732,0.05038,0.02156,-0.00887,42.148,-14.732,10.725,249.424,-24.174,8.764,0.872890559,4.042608503,8.07469177,2.5
-0.22311,2.98242,9.10382,-1.29104,4.03856,8.84272,1.02598,-0.99075,0.58725,0.16063,-0.25807,-0.32365,42.523,-15.108,9.476,252.577,-24.342,8.625,1.179005549,3.61097136,8.79744153,2.5
0.21219,3.94299,7.64235,-1.13633,4.03629,8.86496,1.31523,0.02496,-0.96287,0.00937,-0.34383,-0.61714,42.523,-13.608,7.788,252.55,-24.371,7.44,1.387388931,4.462414628,7.222168365,2.5
0.41037,4.2988,8.07825,-1.29739,4.0933,8.81658,1.58516,0.32982,-0.06501,0.10631,0.20213,-0.36627,42.836,-12.108,7.414,255.216,-24.395,7.452,1.64368953,4.853163407,7.592845166,2.5
