,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,OUT
0,1.128,9.788,1.389,0.434,9.61,1.9080000000000001,0.7509999999999999,0.075,-0.519,0.11,0.145,0.076,50.0,3.4,-31.3,18.2,178.0,-78.3,-12.1,3.0,1019.2,50.18,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,15,2019-01-03 10:18:38:498,0.19
1,0.872,10.125,1.305,0.447,9.642000000000001,1.733,0.355,0.5529999999999999,-0.349,0.081,0.057999999999999996,-0.02,50.0,2.0,-30.8,21.1,172.8,-79.5,-14.5,3.0,1019.2,50.18,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,115,2019-01-03 10:18:38:598,0.19
2,0.33,10.152000000000001,1.525,0.47,9.666,1.584,-0.11599999999999999,0.935,-0.08800000000000001,0.033,0.075,0.002,48.0,1.6,-29.8,21.2,170.7,-80.0,-16.6,3.0,1019.2,50.18,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,214,2019-01-03 10:18:38:697,0.19
3,0.028999999999999998,10.657,2.5789999999999997,0.434,9.662,1.624,-0.35,0.9670000000000001,0.8809999999999999,0.134,0.016,0.057,46.0,2.5,-30.7,22.1,170.8,-80.4,-16.8,3.0,1019.2,51.33,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,315,2019-01-03 10:18:38:798,0.19
4,0.23,9.302,1.726,0.516,9.652000000000001,1.6580000000000001,-0.154,-0.324,-0.022000000000000002,0.139,0.006,0.115,46.0,1.9,-29.6,21.8,171.2,-79.8,-15.9,3.0,1019.2,51.33,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,415,2019-01-03 10:18:38:898,0.19
5,-0.287,9.017000000000001,1.695,0.518,9.657,1.624,-0.741,-0.655,0.15,0.055,0.004,0.012,45.0,1.3,-30.3,22.7,167.8,-79.8,-17.5,3.0,1019.2,51.33,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,514,2019-01-03 10:18:38:997,0.19
6,-0.14800000000000002,9.533999999999999,2.1959999999999997,0.261,9.632,1.8219999999999998,-0.6509999999999999,0.258,0.414,-0.081,0.13,-0.027000000000000003,45.0,1.1,-30.1,22.5,171.4,-79.7,-12.9,3.0,1019.2,43.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,614,2019-01-03 10:18:39:097,0.19
7,0.433,9.718,2.289,0.174,9.602,1.984,0.327,0.16,0.23399999999999999,-0.003,-0.016,-0.032,41.0,0.5,-30.0,23.1,178.0,-78.3,-5.0,3.0,1019.2,43.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,714,2019-01-03 10:18:39:197,0.19
8,0.256,9.493,2.102,0.188,9.595,2.017,0.024,-0.139,0.018000000000000002,0.02,-0.23399999999999999,-0.016,41.0,0.6,-29.3,22.0,176.3,-78.2,-4.8,3.0,1019.2,43.14,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,814,2019-01-03 10:18:39:297,0.19
9,-0.065,9.505,1.439,0.174,9.61,1.945,-0.251,-0.124,-0.46399999999999997,0.05,-0.266,0.040999999999999995,40.0,1.7,-29.2,22.8,179.9,-78.5,-5.1,3.0,1019.3,59.24,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,914,2019-01-03 10:18:39:397,0.19
10,0.10099999999999999,9.747,1.528,0.225,9.631,1.835,-0.064,0.09699999999999999,-0.402,0.10300000000000001,-0.26899999999999996,0.004,40.0,2.6,-29.2,22.7,181.1,-78.8,-6.1,3.0,1019.3,59.24,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1014,2019-01-03 10:18:39:497,0.19
11,0.6779999999999999,10.006,0.735,0.258,9.646,1.75,0.507,0.408,-0.86,0.094,-0.39399999999999996,-0.083,39.0,3.5,-29.3,23.2,181.2,-79.6,-8.4,3.0,1019.3,59.24,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1114,2019-01-03 10:18:39:597,0.19
12,0.73,9.732999999999999,1.671,0.293,9.647,1.736,0.406,0.21899999999999997,0.35,-0.026000000000000002,-0.536,0.013999999999999999,38.0,4.8,-29.1,21.5,181.9,-79.7,-8.1,3.0,1019.2,58.77,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1216,2019-01-03 10:18:39:699,0.19
13,0.759,7.922999999999999,7.111000000000001,0.52,9.532,2.245,1.261,-1.9469999999999998,2.951,-0.597,-0.617,0.13699999999999998,38.0,6.1,-29.3,21.4,183.1,-77.5,-12.1,3.0,1019.2,58.77,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1314,2019-01-03 10:18:39:797,0.19
14,-0.795,9.656,-0.043,0.364,9.561,2.1519999999999997,-1.214,0.285,-2.155,-0.02,-0.511,-0.466,39.0,8.7,-29.0,21.4,184.4,-76.3,-12.7,3.0,1019.2,58.77,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1414,2019-01-03 10:18:39:897,0.19
15,0.034,10.267000000000001,3.0380000000000003,0.40299999999999997,9.499,2.403,-0.475,0.389,1.222,-0.153,-0.013999999999999999,0.337,39.0,10.5,-29.1,19.9,195.0,-75.6,-9.5,3.0,1019.2,49.55,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1515,2019-01-03 10:18:39:998,0.19
16,-0.256,9.575,2.174,0.5479999999999999,9.429,2.64,-1.1540000000000001,0.314,-0.852,-0.466,-0.261,0.098,35.0,10.7,-30.2,18.4,193.6,-74.7,-12.0,3.0,1019.2,49.55,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1614,2019-01-03 10:18:40:097,0.19
17,0.8809999999999999,9.704,2.895,0.639,9.387,2.764,0.223,0.39399999999999996,0.113,-0.12,-0.45299999999999996,-0.158,35.0,9.9,-30.6,18.2,191.6,-73.4,-12.9,3.0,1019.2,49.55,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1715,2019-01-03 10:18:40:198,0.19
18,0.56,10.104,2.363,0.703,9.397,2.715,-0.273,0.855,-1.6059999999999999,-0.037000000000000005,0.057999999999999996,0.16399999999999998,32.0,11.5,-30.8,17.0,194.0,-73.1,-13.3,3.0,1019.2,49.69,23.02454,72.53761999999999,,,,,127.74193000000001,,0 / 0,1814,2019-01-03 10:18:40:297,0.19
0,0.17,9.943,0.8,0.483,9.631,1.7830000000000001,-0.28600000000000003,0.32,-1.072,-0.08199999999999999,0.025,-0.025,24.0,-6.9,-15.7,-39.8,353.8,-79.1,-15.6,3.0,1019.3,42.66,23.02534,72.5373,,,,,3225.8064,,0 / 0,16,2019-01-03 10:18:49:756,0.19
1,0.79,9.805,0.79,0.42700000000000005,9.664,1.611,0.358,0.14800000000000002,-0.833,0.08199999999999999,0.07200000000000001,-0.028999999999999998,24.0,-7.5,-15.4,-39.7,353.3,-79.4,-14.6,3.0,1019.3,42.66,23.02534,72.5373,,,,,3225.8064,,0 / 0,116,2019-01-03 10:18:49:856,0.19
2,1.092,10.037,0.977,0.457,9.697000000000001,1.39,0.638,0.326,-0.382,0.205,0.067,-0.08800000000000001,24.0,-5.3,-15.4,-39.2,349.8,-81.0,-16.8,3.0,1019.3,47.47,23.02534,72.5373,,,,,3225.8064,,0 / 0,216,2019-01-03 10:18:49:956,0.19
3,0.35,10.578,1.8630000000000002,0.44799999999999995,9.727,1.165,0.151,0.669,0.499,0.297,-0.019,-0.177,25.0,-6.5,-15.5,-38.8,348.5,-82.3,-21.0,3.0,1019.3,47.47,23.02534,72.5373,,,,,3225.8064,,0 / 0,315,2019-01-03 10:18:50:055,0.19
4,-0.105,10.353,1.1320000000000001,0.361,9.749,1.0,-0.447,0.537,0.10300000000000001,0.076,-0.024,0.035,24.0,-6.7,-16.4,-39.3,350.3,-83.7,-19.4,3.0,1019.3,47.47,23.02534,72.5373,,,,,3225.8064,,0 / 0,416,2019-01-03 10:18:50:156,0.19
5,0.134,9.732999999999999,2.215,0.32,9.737,1.122,-0.18600000000000003,-0.095,1.251,0.073,0.17800000000000002,0.139,24.0,-6.4,-16.4,-38.9,350.6,-83.7,-19.1,3.0,1019.3,47.47,23.02534,72.5373,,,,,3225.8064,,0 / 0,516,2019-01-03 10:18:50:256,0.19
6,0.06,9.388,2.227,0.293,9.716000000000001,1.2990000000000002,-0.41200000000000003,-0.19399999999999998,0.7909999999999999,0.057999999999999996,0.131,0.21100000000000002,26.0,-5.8,-16.3,-38.6,357.5,-82.1,-11.1,3.0,1019.3,44.94,23.02534,72.5373,,,,,3225.8064,,0 / 0,616,2019-01-03 10:18:50:356,0.19
7,0.158,9.512,2.603,0.344,9.698,1.415,-0.629,0.013000000000000001,1.702,0.077,0.16899999999999998,-0.079,26.0,-6.7,-17.0,-38.8,352.9,-81.8,-15.4,3.0,1019.3,44.94,23.02534,72.5373,,,,,3225.8064,,0 / 0,716,2019-01-03 10:18:50:456,0.19
8,0.247,9.277999999999999,1.365,0.28800000000000003,9.693999999999999,1.452,-0.13,-0.385,-0.212,0.073,-0.063,-0.038,26.0,-4.7,-16.4,-41.2,354.5,-81.4,-12.1,3.0,1019.3,44.94,23.02534,72.5373,,,,,3225.8064,,0 / 0,816,2019-01-03 10:18:50:556,0.19
9,0.163,9.668,1.348,0.23199999999999998,9.703,1.406,-0.07200000000000001,-0.032,-0.087,0.028999999999999998,-0.12300000000000001,-0.053,26.0,-6.4,-16.9,-39.6,355.8,-81.4,-10.7,3.0,1019.3,60.73,23.02534,72.5373,,,,,3225.8064,,0 / 0,916,2019-01-03 10:18:50:656,0.19
10,0.017,9.988999999999999,1.875,0.205,9.703,1.4080000000000001,-0.066,0.2,0.40700000000000003,0.11,-0.267,-0.08,25.0,-6.5,-16.1,-38.8,2.0,-81.7,-8.3,3.0,1019.3,60.73,23.02534,72.5373,,,,,3225.8064,,0 / 0,1015,2019-01-03 10:18:50:755,0.19
11,-0.33,9.924,1.58,0.214,9.707,1.3769999999999998,-0.5820000000000001,0.217,0.006999999999999999,0.054000000000000006,-0.52,0.03,25.0,-8.2,-16.9,-39.7,2.2,-81.7,-8.1,3.0,1019.3,60.73,23.02534,72.5373,,,,,3225.8064,,0 / 0,1116,2019-01-03 10:18:50:856,0.19
12,-0.213,10.347999999999999,3.7089999999999996,0.27899999999999997,9.679,1.5530000000000002,-0.49200000000000005,0.669,2.156,-0.215,-0.517,-0.062,25.0,-8.2,-17.0,-40.2,2.7,-81.8,-8.8,3.0,1019.3,61.06,23.02534,72.5373,,,,,3225.8064,,0 / 0,1216,2019-01-03 10:18:50:956,0.19
13,0.275,9.465,1.796,0.413,9.662,1.626,-0.016,-0.369,0.113,-0.122,-0.609,0.147,26.0,-12.4,-15.8,-39.6,4.4,-80.4,-12.6,3.0,1019.3,61.06,23.02534,72.5373,,,,,3225.8064,,0 / 0,1316,2019-01-03 10:18:51:056,0.19
14,0.6459999999999999,9.366,0.426,0.562,9.652999999999999,1.633,0.078,-0.254,-1.069,-0.07400000000000001,-0.324,0.027999999999999997,26.0,-14.7,-15.5,-38.5,2.4,-79.8,-17.6,3.0,1019.3,61.06,23.02534,72.5373,,,,,3225.8064,,0 / 0,1416,2019-01-03 10:18:51:156,0.19
15,1.4269999999999998,9.175,1.075,0.631,9.628,1.754,0.7909999999999999,-0.46,-0.608,-0.31,-0.402,-0.11800000000000001,28.0,-16.5,-15.0,-40.0,2.1,-79.4,-19.9,3.0,1019.3,59.04,23.02534,72.5373,,,,,3225.8064,,0 / 0,1516,2019-01-03 10:18:51:256,0.19
16,1.173,9.677999999999999,0.359,0.594,9.62,1.811,0.158,0.218,-0.573,0.215,-0.242,0.13,28.0,-18.0,-13.9,-39.7,7.4,-78.4,-16.8,3.0,1019.3,59.04,23.02534,72.5373,,,,,3225.8064,,0 / 0,1615,2019-01-03 10:18:51:355,0.19
0,0.486,9.431000000000001,1.659,0.095,9.46,2.5839999999999996,0.379,-0.016,-0.961,0.201,0.022000000000000002,-0.08900000000000001,26.0,4.6,-30.5,18.4,189.4,-74.2,-2.3,3.0,1019.3,39.42,23.02534,72.5373,,,,,3225.8064,,0 / 0,16,2019-01-03 10:18:57:750,0.19
1,0.491,9.522,1.7890000000000001,0.067,9.49,2.47,0.321,0.065,-0.715,0.03,0.081,-0.026000000000000002,26.0,4.5,-31.0,19.6,189.4,-75.0,-1.8,3.0,1019.3,39.42,23.02534,72.5373,,,,,3225.8064,,0 / 0,115,2019-01-03 10:18:57:849,0.19
2,0.113,10.092,1.939,0.085,9.572000000000001,2.1319999999999997,0.195,0.40399999999999997,-0.297,0.11800000000000001,0.139,-0.10300000000000001,25.0,3.9,-31.5,19.1,187.2,-77.0,-2.3,3.0,1019.3,39.42,23.02534,72.5373,,,,,3225.8064,,0 / 0,215,2019-01-03 10:18:57:949,0.19
3,0.804,10.245,1.415,0.07,9.6,2.001,0.245,1.001,0.047,-0.06,0.125,-0.11900000000000001,25.0,4.5,-31.6,19.6,189.6,-77.6,-2.2,3.0,1019.3,50.82,23.02534,72.5373,,,,,3225.8064,,0 / 0,315,2019-01-03 10:18:58:049,0.19
4,-0.56,10.01,3.216,0.03,9.573,2.126,-0.59,0.43700000000000006,1.089,-0.079,0.05,-0.047,25.0,4.9,-31.1,20.4,189.7,-77.8,-1.5,3.0,1019.3,50.82,23.02534,72.5373,,,,,3225.8064,,0 / 0,416,2019-01-03 10:18:58:150,0.19
5,-0.10099999999999999,9.666,2.6860000000000004,0.0,9.543,2.26,0.098,0.10800000000000001,0.31,-0.07400000000000001,-0.12300000000000001,0.051,25.0,4.7,-31.4,19.4,189.0,-77.2,0.1,3.0,1019.3,50.82,23.02534,72.5373,,,,,3225.8064,,0 / 0,515,2019-01-03 10:18:58:249,0.19
6,-0.575,9.352,2.926,-0.028999999999999998,9.527999999999999,2.319,-0.509,-0.157,0.636,0.254,0.155,0.183,27.0,4.1,-31.5,20.3,189.0,-76.3,0.7,3.0,1019.3,46.21,23.02534,72.5373,,,,,3225.8064,,0 / 0,615,2019-01-03 10:18:58:349,0.19
7,-0.898,9.972000000000001,3.62,-0.047,9.548,2.2359999999999998,-0.81,0.46,1.527,0.281,0.23199999999999998,-0.042,28.0,3.8,-31.1,20.3,188.2,-76.5,-0.4,3.0,1019.3,46.21,23.02534,72.5373,,,,,3225.8064,,0 / 0,715,2019-01-03 10:18:58:449,0.19
8,0.086,8.583,2.052,-0.015,9.533,2.301,0.023,-0.879,0.052000000000000005,0.141,-0.048,-0.075,28.0,3.8,-30.5,20.0,188.9,-76.5,0.4,3.0,1019.3,46.21,23.02534,72.5373,,,,,3225.8064,,0 / 0,816,2019-01-03 10:18:58:550,0.19
9,-0.17,9.316,2.176,-0.08900000000000001,9.551,2.225,-0.081,-0.223,-0.008,0.040999999999999995,-0.17,-0.114,24.0,3.6,-30.5,21.3,189.2,-76.7,0.9,3.0,1019.3,56.59,23.02534,72.5373,,,,,3225.8064,,0 / 0,916,2019-01-03 10:18:58:650,0.19
10,-0.192,9.314,2.595,-0.096,9.556000000000001,2.2,0.003,-0.295,0.308,0.011000000000000001,-0.382,-0.06,24.0,5.2,-30.5,20.3,192.8,-77.0,2.7,3.0,1019.3,56.59,23.02534,72.5373,,,,,3225.8064,,0 / 0,1015,2019-01-03 10:18:58:749,0.19
11,-0.342,9.644,2.248,-0.061,9.561,2.178,-0.23,0.024,0.066,0.006,-0.5529999999999999,-0.114,26.0,6.4,-30.5,21.2,194.0,-77.1,2.1,3.0,1019.3,56.59,23.02534,72.5373,,,,,3225.8064,,0 / 0,1115,2019-01-03 10:18:58:849,0.19
12,0.158,10.075,1.726,-0.044000000000000004,9.562999999999999,2.171,0.159,0.514,-0.11699999999999999,-0.19899999999999998,-0.737,-0.05,26.0,9.1,-29.8,18.6,201.2,-77.6,1.8,3.0,1019.3,59.84,23.02534,72.5373,,,,,3225.8064,,0 / 0,1216,2019-01-03 10:18:58:950,0.19
13,0.28,9.551,2.571,0.011000000000000001,9.533,2.298,0.139,0.08199999999999999,0.34,0.07200000000000001,-0.682,0.055999999999999994,26.0,10.3,-30.1,19.4,201.2,-76.4,-0.3,3.0,1019.3,59.84,23.02534,72.5373,,,,,3225.8064,,0 / 0,1315,2019-01-03 10:18:59:049,0.19
0,0.594,9.776,1.607,0.24,9.648,1.7409999999999999,0.431,0.073,-0.245,-0.015,0.099,-0.055999999999999994,31.0,-3.8,-15.8,-41.3,358.2,-79.6,-7.2,3.0,1019.2,41.65,23.02534,72.5373,,,,,3225.8064,,0 / 0,19,2019-01-03 10:19:09:020,0.19
1,0.7020000000000001,10.302999999999999,1.125,0.179,9.671,1.6130000000000002,0.537,0.665,-0.555,-0.005,0.111,-0.083,33.0,-3.2,-15.0,-41.9,356.4,-80.1,-7.3,3.0,1019.2,41.65,23.02534,72.5373,,,,,3225.8064,,0 / 0,119,2019-01-03 10:19:09:120,0.19
2,0.381,10.116,2.148,0.15,9.665,1.653,0.271,0.396,0.495,0.1,-0.078,-0.055,33.0,-3.4,-14.8,-40.8,358.7,-80.4,-5.4,3.0,1019.2,49.44,23.02534,72.5373,,,,,3225.8064,,0 / 0,219,2019-01-03 10:19:09:220,0.19
3,-0.129,9.905,2.306,0.192,9.642999999999999,1.774,-0.19,0.262,0.505,0.08800000000000001,0.05,-0.081,36.0,-4.0,-15.3,-40.1,359.8,-80.0,-5.9,3.0,1019.2,49.44,23.02534,72.5373,,,,,3225.8064,,0 / 0,319,2019-01-03 10:19:09:320,0.19
4,-0.314,9.046,2.289,0.046,9.601,2.0,-0.86,-0.529,1.252,0.188,-0.006,0.068,38.0,-3.9,-14.8,-39.9,2.0,-78.8,-3.9,3.0,1019.2,49.44,23.02534,72.5373,,,,,3225.8064,,0 / 0,419,2019-01-03 10:19:09:420,0.19
5,-0.395,9.386000000000001,3.213,-0.07200000000000001,9.56,2.1830000000000003,-0.203,-0.311,0.68,-0.12300000000000001,0.027999999999999997,0.005,38.0,-4.4,-15.5,-39.9,7.3,-77.7,0.9,3.0,1019.2,42.77,23.02534,72.5373,,,,,3225.8064,,0 / 0,519,2019-01-03 10:19:09:520,0.19
6,-0.077,9.625,2.033,-0.198,9.485,2.483,0.069,0.055999999999999994,-0.20600000000000002,0.022000000000000002,-0.293,-0.128,41.0,-3.7,-14.5,-41.6,10.7,-75.3,4.1,3.0,1019.2,42.77,23.02534,72.5373,,,,,3225.8064,,0 / 0,618,2019-01-03 10:19:09:619,0.19
7,0.20600000000000002,9.828,2.533,-0.198,9.494,2.449,0.332,0.38799999999999996,-0.26899999999999996,-0.004,-0.409,-0.07200000000000001,41.0,-4.4,-14.5,-43.4,13.4,-75.4,5.0,3.0,1019.2,42.77,23.02534,72.5373,,,,,3225.8064,,0 / 0,718,2019-01-03 10:19:09:719,0.19
8,0.79,9.398,2.4419999999999997,-0.10300000000000001,9.507,2.405,0.914,-0.127,0.053,0.091,-0.845,-0.133,41.0,-7.4,-14.8,-39.6,15.0,-75.7,3.3,3.0,1019.2,42.77,23.02534,72.5373,,,,,3225.8064,,0 / 0,818,2019-01-03 10:19:09:819,0.19
9,1.077,9.165,2.66,0.022000000000000002,9.527000000000001,2.323,1.005,-0.45299999999999996,0.368,0.187,-1.196,-0.24100000000000002,41.0,-10.4,-14.6,-39.6,16.1,-75.9,1.6,3.0,1019.2,58.14,23.02534,72.5373,,,,,3225.8064,,0 / 0,919,2019-01-03 10:19:09:920,0.19
10,0.828,9.386000000000001,2.737,0.20600000000000002,9.514,2.3680000000000003,0.7040000000000001,-0.098,0.496,-0.225,-1.956,-0.318,42.0,-14.7,-14.5,-38.1,20.1,-76.3,-3.7,3.0,1019.3,58.14,23.02534,72.5373,,,,,3225.8064,,0 / 0,1019,2019-01-03 10:19:10:020,0.19
11,-0.429,10.197000000000001,3.5239999999999996,0.17800000000000002,9.516,2.363,-0.636,0.617,0.932,-0.059000000000000004,-2.103,-0.371,42.0,-20.8,-15.7,-34.6,27.6,-75.8,-4.7,3.0,1019.2,58.14,23.02534,72.5373,,,,,3225.8064,,0 / 0,1118,2019-01-03 10:19:10:119,0.19
12,0.259,9.139,3.34,0.36,9.481,2.481,-0.133,-0.373,0.768,0.03,-2.09,-0.35100000000000003,82.0,-26.2,-16.8,-29.8,39.2,-75.3,-6.7,3.0,1019.2,59.08,23.02534,72.5373,,,,,3225.8064,,0 / 0,1218,2019-01-03 10:19:10:219,0.19
13,0.45299999999999996,9.165,2.753,0.608,9.496,2.374,-0.02,-0.433,0.27699999999999997,0.064,-2.043,-0.084,42.0,-29.8,-17.9,-23.8,44.1,-75.3,-9.5,3.0,1019.2,59.08,23.02534,72.5373,,,,,3225.8064,,0 / 0,1318,2019-01-03 10:19:10:319,0.19
14,1.255,9.012,2.986,0.955,9.482000000000001,2.313,0.111,-0.373,0.625,-0.1,-1.8359999999999999,-0.14400000000000002,42.0,-31.9,-18.1,-17.1,48.2,-75.4,-20.2,3.0,1019.2,59.08,23.02534,72.5373,,,,,3225.8064,,0 / 0,1418,2019-01-03 10:19:10:419,0.19
15,0.977,8.859,3.108,1.182,9.451,2.335,-0.23,-0.528,0.624,-0.47100000000000003,-1.7890000000000001,-0.19899999999999998,37.0,-33.8,-19.4,-11.3,52.0,-75.2,-24.2,3.0,1019.2,52.85,23.02534,72.5373,,,,,3225.8064,,0 / 0,1518,2019-01-03 10:19:10:519,0.19
16,0.69,9.218,2.327,1.117,9.443,2.398,-0.835,-0.062,-0.162,-0.21100000000000002,-1.4769999999999999,-0.426,37.0,-33.4,-20.0,-6.9,61.4,-74.4,-25.8,3.0,1019.2,52.85,23.02534,72.5373,,,,,3225.8064,,0 / 0,1618,2019-01-03 10:19:10:619,0.19
17,0.045,9.943,2.318,0.922,9.461,2.4090000000000003,-1.011,0.604,-0.235,-0.11800000000000001,-1.058,-0.33399999999999996,39.0,-32.7,-21.5,-1.9,71.6,-74.2,-23.8,3.0,1019.2,52.85,23.02534,72.5373,,,,,3225.8064,,0 / 0,1718,2019-01-03 10:19:10:719,0.19
18,0.01,9.706,1.765,0.81,9.482999999999999,2.364,-0.927,0.434,-0.932,0.258,-0.573,-0.28600000000000003,39.0,-31.3,-22.9,1.4,84.1,-74.6,-19.7,3.0,1019.2,43.41,23.02534,72.5373,,,,,3225.8064,,0 / 0,1818,2019-01-03 10:19:10:819,0.19
19,0.551,9.809,1.901,0.7809999999999999,9.491,2.3409999999999997,-0.525,0.639,-0.136,-0.305,-0.621,0.065,94.0,-29.4,-24.7,2.9,88.9,-75.2,-18.9,3.0,1019.2,43.41,23.02534,72.5373,,,,,3225.8064,,0 / 0,1918,2019-01-03 10:19:10:919,0.19
0,0.294,9.63,2.083,0.037000000000000005,9.41,2.759,0.429,0.17600000000000002,-0.5660000000000001,-0.095,0.098,0.068,40.0,4.3,-32.5,17.2,188.4,-73.3,-0.7,3.0,1019.3,43.72,23.02534,72.5373,,,,,3225.8064,,0 / 0,18,2019-01-03 10:19:15:056,0.19
1,0.544,10.099,2.72,0.099,9.433,2.678,0.444,0.6659999999999999,0.042,-0.01,0.027000000000000003,-0.016,40.0,3.5,-33.6,17.0,188.1,-73.9,-1.2,3.0,1019.2,43.72,23.02534,72.5373,,,,,3225.8064,,0 / 0,117,2019-01-03 10:19:15:155,0.19
2,0.158,10.288,2.864,0.15,9.459,2.585,0.221,0.988,0.11800000000000001,0.201,0.006999999999999999,-0.081,40.0,5.6,-32.0,16.0,191.9,-74.4,-3.2,3.0,1019.3,43.72,23.02534,72.5373,,,,,3225.8064,,0 / 0,218,2019-01-03 10:19:15:256,0.19
3,0.235,10.379000000000001,2.761,0.21,9.467,2.55,0.025,0.912,0.21,0.135,-0.022000000000000002,-0.047,40.0,4.3,-33.3,16.3,185.8,-74.8,-4.2,3.0,1019.3,54.14,23.02534,72.5373,,,,,3225.8064,,0 / 0,317,2019-01-03 10:19:15:355,0.19
4,-0.462,9.663,3.97,0.10800000000000001,9.453,2.609,-0.56,0.158,1.205,0.41600000000000004,0.002,-0.023,40.0,4.1,-32.8,17.6,187.1,-74.6,-2.4,3.0,1019.2,54.14,23.02534,72.5373,,,,,3225.8064,,0 / 0,417,2019-01-03 10:19:15:455,0.19
5,-0.359,8.357999999999999,4.006,0.11599999999999999,9.471,2.54,-0.629,-1.024,1.521,0.155,-0.127,0.233,40.0,4.6,-32.6,18.9,189.3,-74.9,-1.6,3.0,1019.2,54.14,23.02534,72.5373,,,,,3225.8064,,0 / 0,517,2019-01-03 10:19:15:555,0.19
6,-0.503,8.852,3.63,0.096,9.471,2.542,-0.611,-0.626,1.171,0.027000000000000003,0.08900000000000001,-0.055,40.0,3.5,-31.6,19.3,188.5,-74.9,-3.6,3.0,1019.2,52.94,23.02534,72.5373,,,,,3225.8064,,0 / 0,617,2019-01-03 10:19:15:655,0.19
7,-0.11,9.141,2.6189999999999998,-0.018000000000000002,9.443999999999999,2.642,-0.086,-0.303,-0.066,0.03,-0.011000000000000001,-0.057,36.0,4.0,-31.9,18.5,188.6,-74.4,-0.3,3.0,1019.3,52.94,23.02534,72.5373,,,,,3225.8064,,0 / 0,717,2019-01-03 10:19:15:755,0.19
8,0.263,9.366,2.545,-0.065,9.414,2.7460000000000004,0.27699999999999997,0.075,-0.243,0.015,-0.139,-0.184,36.0,4.9,-32.2,18.8,189.2,-74.1,1.1,3.0,1019.3,52.94,23.02534,72.5373,,,,,3225.8064,,0 / 0,817,2019-01-03 10:19:15:855,0.19
9,-0.8,9.363999999999999,2.787,-0.12300000000000001,9.413,2.748,-0.47600000000000003,0.021,0.106,0.127,-0.342,-0.14300000000000002,35.0,5.0,-32.6,17.0,192.7,-73.7,2.4,3.0,1019.3,59.42,23.02534,72.5373,,,,,3225.8064,,0 / 0,917,2019-01-03 10:19:15:955,0.19
10,-0.294,9.437999999999999,2.1,-0.152,9.43,2.688,-0.221,-0.142,-0.385,0.008,-0.439,-0.099,35.0,5.6,-31.3,19.6,194.6,-74.1,3.2,3.0,1019.3,59.42,23.02534,72.5373,,,,,3225.8064,,0 / 0,1017,2019-01-03 10:19:16:055,0.19
11,0.41700000000000004,8.931000000000001,2.509,-0.032,9.389,2.833,0.535,-0.040999999999999995,0.83,-0.537,-0.531,0.03,36.0,6.7,-31.6,18.8,196.1,-73.9,2.3,3.0,1019.2,59.42,23.02534,72.5373,,,,,3225.8064,,0 / 0,1118,2019-01-03 10:19:16:156,0.19
12,0.539,9.905,2.31,0.026000000000000002,9.401,2.792,0.086,0.777,-0.66,0.442,-0.42100000000000004,-0.099,36.0,7.6,-31.9,17.2,194.5,-72.8,-0.3,3.0,1019.2,59.05,23.02534,72.5373,,,,,3225.8064,,0 / 0,1217,2019-01-03 10:19:16:255,0.19
