ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y ,GRAVITY Z ,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z ,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y ,MAGNETIC FIELD Z ,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,OUT,,,,,,,,
-3.0702,8.7654,-1.3327,-2.2712,9.2844,-2.1937,0.0097,-0.5234,-0.2449,0.1865,-0.2649,0.0807,803,45.36,-6.34,4.75,39.28,-71.79,132.65,5,50.066,19.299948,4.6,,,,,,,,
-2.876,9.0395,-2.396,-1.7142,9.3121,-2.5529,0.4751,0.672,0.1876,-0.0134,-0.4814,-0.148,799,42.8,-10.41,-1.93,70.59,-71.4,152.74,5,49.133,19.299948,4.6,,,,,,,,
-3.0184,8.455,-2.5368,-2.0528,9.2469,-2.5401,-0.1862,-0.7687,-0.2321,-0.0017,-0.0773,0.0305,744,43.55,-10.41,-6.12,68.68,-69.68,145.22,5,48.964,19.299948,4.6,,,,,,,,
-1.4863,9.3754,0.0682,-1.839,9.6262,-0.3534,0.7679,0.1751,-0.0431,-0.4755,0.5267,-0.1571,805,44.98,-7.47,3.07,7.42,-78.99,100.88,5,50.318,19.299948,4.6,,,,,,,,
-1.5691,9.5947,-0.987,-1.4671,9.6942,-0.1996,-0.0823,0.1119,-0.8196,-0.0985,-0.5643,0.1219,810,43.55,-7.47,3.5,11.94,-80.02,106.64,5,46.678,19.299944,4.6,,,,,,,,
-0.4818,9.4862,-0.489,-0.2422,9.7757,-0.7402,0.0108,-0.1293,0.6073,0.1021,-0.4589,0.0697,865,42.8,-16.28,-10.75,25.57,-82.83,99.93,5,47.801,19.299944,4.6,,,,,,,,
-1.0372,9.489,-1.2367,-0.7288,9.7037,-1.2155,-0.4829,-0.058,0.5136,0.1978,0.1967,-0.1317,832,42.42,-12.59,-7.81,77.35,-82.69,154.28,5,50.093,19.299944,4.6,,,,,,,,
-1.2242,9.7492,-0.7537,-1.3657,9.61,-1.3973,-0.629,0.3164,0.4408,0.1182,0.4652,0.0762,802,44.61,-10.41,-1.56,50.76,-78.51,135.66,5,51.973,19.299944,4.6,,,,,,,,
-1.4702,9.2498,-2.2075,-1.3554,9.5044,-1.9997,0.2346,-0.2988,-0.3865,-0.0455,-0.2726,-0.0611,856,42.8,-11.53,-3.62,69.07,-75.42,149.27,5,50.155,19.299944,4.6,,,,,,,,
-1.7206,10.1684,-1.6594,-0.6874,9.4895,-2.3765,-0.1602,0.3901,0.5235,-0.0608,-0.0189,-0.0692,852,42.8,-14.09,-9.06,92.19,-75.14,165.6,5,48.093,19.299944,4.6,,,,,,,,
-2.1756,9.2006,-0.6299,-1.834,9.5017,-1.5888,-0.3967,-0.1765,0.9651,-0.2063,0.2993,-0.086,859,47.17,-7.84,-5.75,56,-74.84,135.63,5,47.526,19.29994,4.6,,,,,,,,
0.352,10.0873,-1.8608,-1.2485,9.4661,-2.2372,0.1289,0.7526,-0.2513,-0.4447,0.6722,-0.1586,737,45.73,-7.84,5.56,56.55,-74.86,150.84,5,50.473,19.29994,4.6,,,,,,,,
-1.7009,8.3934,0.9119,-1.1772,9.5918,1.6681,0.8069,0.0186,-2.2139,-2.0182,1.8084,-0.1025,994,37.98,-14.47,20.63,272.3,-77.98,35.21,5,50.573,19.29994,4.6,,,,,,,,
-1.0258,7.3615,6.5354,-0.5683,7.2972,6.5268,-1.2703,0.0292,0.4459,0.1151,-0.7989,0.1066,8009,35.42,-26.97,11.38,236.25,-48.08,4.98,5,50.567,19.29994,4.6,,,,,,,,
0.2955,8.4378,5.6227,0.3566,8.5199,4.8429,-1.0802,-1.0849,0.1043,0.5634,0.2562,-0.0667,4674,36.55,-24.03,11.38,236.2,-54.71,-2.9,5,46.974,19.299932,4.6,,,,,,,,
0.1264,7.9444,5.4417,-0.2485,8.4692,4.9377,0.3636,-0.4412,0.3955,0.101,-0.1078,0.1289,5033,33.92,-23.66,15.57,236.36,-59.58,4.82,5,50.712,19.299932,4.6,,,,,,,,
-1.1502,8.4706,6.6649,0.2974,7.9698,5.7065,-0.0302,0.7397,0.5552,-0.5109,-0.4152,-0.3447,4579,38.73,-22.53,6.81,241.75,-54.36,-2.98,5,53.111,19.299932,4.6,,,,,,,,
-2.2842,7.3359,4.308,-1.6049,7.9688,5.4858,-0.552,-0.0386,-0.2447,0.3674,0.1589,-0.069,5627,38.73,-20.72,13.06,251.83,-54.35,16.31,5,50.939,19.299932,4.6,,,,,,,,
-1.7691,7.9527,5.2599,-1.9351,7.9612,5.3893,-0.5318,0.0282,0.5243,0.1503,0.2211,-0.2691,5571,37.23,-21.41,14.75,247.56,-54.93,14.54,5,54.673,19.299932,4.6,,,,,,,,
-1.0156,8.4624,3.9514,-1.5808,8.6931,4.2547,-0.0387,-0.0557,0.3629,0.4553,-0.5289,-0.0302,4344,40.17,-14.78,14.32,261.64,-62.43,20.38,5,61.921,19.299932,4.6,,,,,,,,
-0.8548,8.4194,4.5123,-1.3887,8.7179,4.2708,-0.0197,-0.3675,0.0435,-0.141,-0.3882,0.1232,3621,42.8,-11.84,7.63,270.74,-63,23.1,5,50.398,19.299932,4.6,,,,,,,,
-1.3942,8.7177,5.3112,-1.0819,8.4312,4.8903,-0.9563,0.4105,0.1997,-0.1268,0.3489,0.3921,4160,40.55,-15.16,6.38,262.99,-59.29,12.48,5,50.335,19.299932,4.6,,,,,,,,
-0.7625,8.2698,4.6274,-0.9894,8.487,4.8127,0.1097,-0.0845,0.1931,0.0618,-0.0078,-0.0131,4664,39.11,-17.78,9.69,255.1,-59.93,11.62,5,53.638,19.299932,4.6,,,,,,,,
-1.1477,8.8835,4.153,-1.1236,8.8745,4.0189,-0.0902,-0.0551,0.043,-0.048,-0.2398,-0.2619,3843,41.67,-15.53,9.25,262.99,-65.57,14.05,5,50.603,19.299932,4.6,,,,,,,,
-1.4514,8.4928,4.4799,-1.0215,8.5847,4.6292,-0.0287,0.0079,-0.4475,-0.1718,-0.1963,-0.1034,3768,42.8,-12.59,2.57,269.01,-61.09,12.44,5,51.806,19.299932,4.6,,,,,,,,
-2.2546,8.1729,4.6356,-1.9151,8.6926,4.1161,-0.7376,-0.4138,0.4856,-0.1053,0.3717,0.3339,3634,40.55,-12.97,10.13,271.77,-62.42,24.95,5,49.398,19.299932,4.6,,,,,,,,
-2.1712,8.5419,3.8238,-1.9774,8.9178,3.5683,0.3443,-0.0724,0.6911,0.1432,0.3092,0.0085,3908,36.86,-14.09,15.88,266.8,-65.42,28.99,5,50.357,19.299917,4.6,,,,,,,,
-1.7852,8.6051,2.569,-1.8574,9.272,2.5981,0.3049,-0.3259,-0.0661,0.1752,0.0743,0.0347,3582,35.05,-14.09,18.44,269.73,-70.55,34.15,5,48.645,19.299917,4.6,,,,,,,,
-2.6278,8.9374,1.4981,-1.5467,9.2934,2.7224,1.2195,0.4556,0.48,-0.0656,0.0229,0.157,3347,35.8,-14.78,20.5,262.83,-71.38,29.6,5,50.718,19.299908,4.6,,,,,,,,
-0.8586,9.148,2.1262,-2.3966,9.2604,2.1615,0.783,-0.042,0.0244,0.0322,0.2219,-0.0717,3763,30.3,-17.03,25.94,268.54,-70.79,47.95,5,51.202,19.299908,4.6,,,,,,,,
-1.893,9.0699,3.6291,-2.3581,8.8787,3.432,-0.009,-0.2668,-1.1288,-0.5269,-0.3074,-0.0572,4003,32.48,-17.72,21.75,258.85,-64.87,34.49,5,52.317,19.299898,4.6,,,,,,,,
-1.8317,9.7591,3.0704,-2.2003,8.9298,3.4041,0.4159,-0.0095,0.2524,0.0644,-0.2608,-0.0846,3887,33.61,-15.16,19.63,263.22,-65.59,32.88,5,54.072,19.299898,4.6,,,,,,,,
-2.0763,8.3582,1.5463,-2.4098,9.1663,2.5184,0.401,-0.6119,-0.8437,0.3322,-0.3362,-0.1884,2761,36.55,-11.16,13.38,287.44,-69.18,43.74,5,53.649,19.299898,4.6,,,,,,,,
-2.3218,9.0242,2.7144,-1.7193,8.8924,3.7602,-0.4822,0.2702,-0.9491,-0.1077,-0.4616,-0.2119,2256,37.98,-9.28,5.88,278.25,-66.43,23.74,5,53.23,19.299898,4.6,,,,,,,,
-1.6914,8.5715,3.6399,-1.4693,8.8337,3.9972,-0.0957,-0.2784,-0.1998,0.0946,0.3688,0.157,2363,40.17,-11.16,4.19,275.79,-62.94,20.19,5,51.212,19.299892,4.6,,,,,,,,
-0.7507,9.3005,1.8516,-1.2033,9.2244,3.1038,-0.3569,-0.0561,-0.3183,0.2431,-0.2885,0.2354,2265,37.98,-11.47,7.13,276.97,-68.61,24.27,5,52.522,19.299892,4.6,,,,,,,,
-0.4473,8.6989,3.6618,-0.3182,9.0348,3.8002,-0.4486,-0.2169,-0.3008,-0.1674,-0.5499,0.0985,1756,37.23,-12.59,-3.68,272.29,-67.12,4.79,5,52.921,19.299892,4.6,,,,,,,,
-0.355,8.7308,4.8051,0.4819,8.5419,4.7932,-0.4985,0.2959,-0.2726,-0.5111,-0.2794,-0.0574,3645,36.86,-12.59,-10.37,269.57,-63.81,-6.01,5,52.77,19.299892,4.6,,,,,,,,
-0.5996,8.5598,4.1832,-0.9477,8.6954,4.4343,0.5526,-0.2198,-0.7151,-0.1664,0.9468,-0.0753,3770,35.8,-14.78,5.07,262.77,-62.46,12.06,5,52.603,19.299892,4.6,,,,,,,,
-2.2044,9.4543,1.0964,-2.1695,8.5861,4.2121,0.1299,0.5462,-0.5132,0.1377,-0.3214,-0.1265,4031,35.05,-12.97,10,270.34,-61.58,27.48,5,53.709,19.299892,4.6,,,,,,,,
-1.8439,8.1365,5.1475,-2.0314,7.547,5.9234,-0.0567,-0.0473,-0.0802,0.0916,-0.0146,0.1564,5849,35.05,-12.22,2.94,268.14,-50.32,18.93,5,52.072,19.299892,4.6,,,,,,,,
0.5752,6.9281,3.816,-0.0351,7.6988,6.0743,-0.84,0.4686,0.9841,-0.163,0.84,0.006,6095,31.36,-19.22,-1.25,248.28,-54.46,-4.78,5,52.809,19.299892,4.6,,,,,,,,
-3.5988,1.0135,10.4038,-3.5484,2.5975,8.7654,-1.5201,-0.3001,-0.1372,-0.5952,-1.625,-0.483,8428,29.55,-15.91,5.88,250.05,-22.77,33.45,5,53.02,19.299896,4.6,,,,,,,,
-0.2973,7.3368,4.0134,-1.1724,5.7248,7.8755,1.0864,0.8187,0.9321,0.8667,-0.5666,0.2729,9421,24.73,-23.28,0.44,236.25,-35.72,8.47,5,53.544,19.299896,4.6,,,,,,,,
0.2196,8.2587,4.647,0.1652,8.1207,5.4952,0.4107,0.3828,-1.1426,0.2394,-0.2332,0.1949,5848,24.73,-20.34,2.13,242.93,-53.66,1.87,5,55.014,19.299896,4.6,,,,,,,,
0.6808,8.9037,5.8616,0.4899,8.0725,5.5466,0.3317,1.2468,0.5624,0.096,-0.3062,-0.1446,5406,24.05,-19.97,-2.06,244.97,-55.55,-4.57,5,56.357,19.299896,4.6,,,,,,,,
0.5444,8.1633,3.5086,-0.2595,8.7387,4.4428,-0.7363,-0.8435,0.3647,0.3017,-0.9623,-0.0144,4255,26.23,-15.16,-5,267.75,-63.01,3.34,5,55.807,19.2999,4.6,,,,,,,,
-1.4089,7.3033,6.5128,-1.8425,7.8219,5.6208,0.4274,-0.2776,1.1931,0.0265,-1.0258,-1.6649,13883,28.42,-0.09,-15.37,309.88,-52.9,18.15,5,57.36,19.2999,4.6,,,,,,,,
-3.8104,6.14,5.367,-3.2071,7.9662,4.7355,-0.8124,-1.7359,0.5519,0.9342,-1.1447,-0.9589,12041,11.86,5.41,-30,13.56,-54.32,34.11,5,57.062,19.2999,4.6,,,,,,,,
-2.8188,7.7846,5.1606,-2.1831,8.1641,4.9751,-0.6883,-0.3172,0.192,0.2934,-0.7429,-0.0857,4712,-3.58,2.09,-30.81,39.18,-54.42,36.37,5,56.714,19.2999,4.6,,,,,,,,
-2.6598,7.9315,4.3848,-1.7502,8.3288,4.8722,-0.8316,-0.3153,-0.1586,0.2325,-0.6216,-0.2288,3132,-10.89,-1.22,-30,46.64,-57.39,20.84,5,59.343,19.299896,4.6,,,,,,,,
-0.7463,8.2318,4.1761,-0.8499,8.841,4.1576,-0.5557,-0.4227,-0.1844,0.1181,0.0533,0.3635,1796,-14.95,-4.91,-30.81,46.74,-63.61,14.92,5,51.872,19.299896,4.6,,,,,,,,
-0.0582,8.742,5.4886,0.3674,8.7933,4.326,-0.5387,0.0053,1.0597,0.0637,-0.4625,0.0848,1828,-20.83,-3.78,-26.62,41.62,-63.25,-1.54,5,45.364,19.299896,4.6,,,,,,,,
0.6257,8.967,3.7516,0.6695,8.932,3.9927,-0.7978,0.0458,0.2725,-0.0672,-0.1377,-0.1729,1840,-24.14,-1.97,-21.62,41.61,-65.62,-9.52,5,46.01,19.299896,4.6,,,,,,,,
0.2652,8.9473,3.0714,0.8132,8.8819,4.0768,-0.6459,-0.4674,-0.4677,-0.0081,0.0635,0.2074,1930,-27.83,-4.16,-19.93,48.23,-64.92,-11.28,5,48.137,19.299896,4.6,,,,,,,,
-1.0627,8.1031,3.7995,0.0621,8.9472,4.0142,-1.0125,-0.5998,-0.2539,-0.0414,-0.2363,0.1191,1737,-23.77,-7.47,-22.87,50.56,-65.22,2.36,5,48.049,19.299896,4.6,,,,,,,,
-0.4449,8.3645,4.889,-0.3608,8.5444,4.7993,0.0577,-0.0893,1.0662,0.1718,0.1214,-0.115,2009,-25.27,-2.28,-25.37,54.52,-60.61,4.3,5,45.972,19.299896,4.6,,,,,,,,
-0.5083,8.4889,4.7537,0.0678,8.7636,4.4005,0.1257,-0.12,-0.3348,-0.1129,-0.1286,-0.0391,1409,-27.08,-2.66,-22.43,53.67,-62.27,-0.01,5,48.499,19.299896,4.6,,,,,,,,
-0.3647,8.1358,5.4139,-0.2691,8.6852,4.546,-0.4811,-0.2771,0.2356,-0.0975,0.0591,0.0361,1594,-30.39,-6.72,-19.93,66.86,-64.75,3.65,5,48.343,19.299896,4.6,,,,,,,,
-0.6236,8.588,4.3633,-0.3692,8.7844,4.3438,0.148,0.0976,0.132,0.1262,0.1765,0.0634,1722,-30.77,-5.97,-19.5,69.74,-62.59,4.39,5,47.661,19.299896,4.6,,,,,,,,
-1.7941,8.3489,3.3977,-1.177,9.0967,3.4691,-0.6077,-0.168,-0.6639,0.4573,0.0644,0.1236,1408,-26.7,-10.78,-22.43,77.61,-68.06,18.74,5,51.753,19.299904,4.6,,,,,,,,
0.766,8.3492,5.1672,0.6545,8.4714,4.8967,0.5137,-0.1777,0.8203,-0.1398,0.1806,0.2104,2030,-28.2,-1.59,-23.25,52.16,-61.28,-3.43,5,48.956,19.299904,4.6,,,,,,,,
0.7556,8.5234,4.7696,0.5941,8.6902,4.5053,0.1801,-0.0631,0.1969,0.2122,-0.3058,-0.1742,2108,-29.33,-2.66,-22,50.54,-62.39,-7.51,5,44.9,19.299904,4.6,,,,,,,,
0.3243,8.3402,5.6512,0.8385,8.5333,4.7592,0.0284,-0.2134,0.1414,-0.2691,-0.306,-0.1032,2108,-31.14,-3.78,-18.25,56.51,-60.48,-9.99,5,48.581,19.299904,4.6,,,,,,,,
1.0629,8.8681,5.5873,0.553,8.4195,4.9976,0.2466,0.3589,-0.045,-0.4128,0.607,0.0464,2326,-31.14,-4.53,-17.81,61.39,-59.15,-6.31,5,46.408,19.299904,4.6,,,,,,,,
-0.2508,7.5248,5.1031,0.1794,8.2943,5.2291,-0.4939,-0.6271,0.1069,0.1355,0.1943,0.1463,2881,-32.27,-4.91,-17.37,67.94,-57.56,-2.2,5,49.684,19.299904,4.6,,,,,,,,
-0.6613,8.8012,4.576,-0.4916,8.8881,4.1146,0.1896,0.2585,0.0235,0.2859,0.0739,-0.037,1941,-28.95,-7.09,-20.75,70.81,-62.98,6.28,5,49.694,19.299908,4.6,,,,,,,,
0.2852,8.2992,5.3279,0.3412,9.0424,3.78,-0.003,-0.4821,0.813,-0.4452,-0.1445,-0.2887,1312,-34.08,-6.34,-19.44,54.93,-69.6,-7.09,5,49.257,19.299908,4.6,,,,,,,,
-0.3969,8.3977,4.2827,-0.1992,8.8409,4.239,-0.0682,-0.2614,-0.0324,-0.009,-0.0282,-0.1338,1913,-33.33,-7.09,-18.19,68.76,-64.3,0.56,5,48.264,19.299908,4.6,,,,,,,,
0.6803,9.3047,3.9114,0.2756,8.9228,4.0593,0.3784,0.6159,-0.6004,0.2128,-0.3036,0.1611,1809,-35.2,-4.53,-17.81,64.02,-65.49,-3.88,5,49.267,19.299908,4.6,,,,,,,,
0.9398,8.5189,3.127,0.4283,9.229,3.2882,0.5649,-0.2453,-0.5371,0.1979,0.2681,-0.3024,1443,-38.52,-1.59,-31.18,40.82,-68.81,-13.23,5,43.669,19.299908,4.6,,,,,,,,
0.8067,8.4522,5.0142,0.5617,8.7963,4.2988,0.7608,0.0398,0.4368,-0.0899,-0.3748,0.1236,1984,-34.83,-1.97,-33.69,44.86,-64.7,-4.59,5,45.654,19.299908,4.6,,,,,,,,
0.9789,7.899,4.7009,0.952,8.5312,4.7415,0.1531,-0.6393,1.0594,-0.2228,-0.3426,-0.0556,2790,-38.14,-0.09,-28.62,46.58,-61.18,-9.86,5,46.367,19.299908,4.6,,,,,,,,
1.0889,7.4278,3.476,0.7827,8.5846,4.6757,0.4497,-0.9104,-0.3633,0.1058,-0.0754,-0.2185,2790,-42.95,-1.59,-11.87,67.94,-60.43,-10.71,5,49.533,19.299908,4.6,,,,,,,,
-0.0835,7.9444,4.8575,0.2705,8.6335,4.6433,-0.578,0.2595,0.1513,-0.0895,-0.1298,0.0225,2356,-41.08,-3.09,-13.93,72.07,-61.69,-3.33,5,50.243,19.299913,4.6,,,,,,,,
-0.4429,8.3312,4.8722,-0.0054,8.3568,5.1317,0.4018,0.3502,0.8042,0.0652,0.356,-0.0191,3071,-41.08,0.22,-20.62,66.47,-58.45,0.06,5,48.737,19.299913,4.6,,,,,,,,
0.8957,8.9536,4.413,0.1059,8.6695,4.5824,0.5769,0.3059,0.7739,-0.1276,-0.165,0.1162,2761,-37.39,-1.22,-20.25,63.81,-62.13,-1.32,5,46.217,19.29992,4.6,,,,,,,,
1.128,7.8474,4.3871,0.6641,8.6473,4.5774,-0.2625,-0.5129,0.0216,0.0801,-0.2524,-0.0068,2802,-40.7,-2.34,-16.44,67.96,-61.77,-4.64,5,50.464,19.29992,4.6,,,,,,,,
0.2089,8.9494,6.9328,0.2289,7.9961,5.6728,-0.1257,0.8773,1.0036,-0.168,0.2801,-0.334,3641,-40.7,-1.22,-17.31,70.05,-54.62,-2.31,5,51.458,19.29992,4.6,,,,,,,,
0.9537,8.3854,3.9802,0.411,8.5747,4.741,0.4125,-0.0998,-0.2121,-0.0284,-0.1079,-0.0365,2961,-38.52,-2.34,-16.87,67.42,-60.16,-3.46,5,57.377,19.29992,4.6,,,,,,,,
0.4858,8.2417,4.7375,0.2594,8.603,4.7002,-0.3294,-0.1667,-0.6029,0.0852,0.0326,-0.0779,2871,-38.52,-3.41,-16.87,68.02,-61.31,-3.16,5,56.244,19.299927,4.6,,,,,,,,
0.3672,8.3923,4.479,0.5952,8.7521,4.3837,-0.0801,-0.1647,0.2985,0.3069,-0.1592,0.1417,3201,-39.27,-4.16,-15.62,68.2,-61.41,-4.89,5,56.522,19.299927,4.6,,,,,,,,
0.549,8.0091,5.0288,0.7239,8.4222,4.9712,0.0821,-0.1272,0.3068,-0.1323,-0.1623,-0.0254,3122,-41.08,-3.41,-11.43,71.71,-59.19,-8.28,5,49.827,19.299927,4.6,,,,,,,,
0.6155,8.41,4.5303,0.6821,8.415,4.9892,-0.0866,0.1947,0.0181,0.0444,0.1561,-0.0664,3489,-41.45,-3.78,-12.68,70.18,-58.42,-8.36,5,43.762,19.299927,4.6,,,,,,,,
0.3307,8.0507,4.7518,0.7117,8.5952,4.6675,0.0142,-0.0487,0.0831,-0.1606,0.1876,0.0442,3288,-41.08,-1.97,-10.62,69.72,-61.51,-9.13,5,44.37,19.299927,4.6,,,,,,,,
0.6078,8.0159,4.3178,0.4707,8.2015,5.3558,0.0713,-0.0845,-0.5546,0.1852,0.2168,-0.0524,3669,-41.83,1.72,-14.37,66.52,-56.89,-7.48,5,45.478,19.299927,4.6,,,,,,,,
-0.1147,8.9802,6.521,0.1288,8.3285,5.1759,-0.0318,0.5042,0.5634,-0.0137,0.4247,0.1618,3710,-41.08,1.72,-19.44,65.98,-58.13,-1.43,5,47.395,19.299932,4.6,,,,,,,,
1.6798,8.0411,5.7705,1.6146,8.1652,5.1858,-0.1562,0.1751,0.3695,-0.4223,-0.2403,-0.2431,3203,-45.52,4.66,-10.62,58.52,-58.77,-19.17,5,47.883,19.299932,4.6,,,,,,,,
1.8709,8.2486,4.4743,1.9188,8.3438,4.7822,-0.3146,-0.185,-0.0795,-0.0331,-0.2386,-0.163,3134,-46.27,4.28,-5.56,61.15,-55.61,-18.32,5,55.031,19.299932,4.6,,,,,,,,
1.192,7.2905,5.2132,2.364,8.099,4.9989,0.506,-0.0898,-0.4822,-0.0296,-0.6249,-0.132,3123,-49.52,5.41,-1,63.93,-55.58,-26.15,5,48.776,19.299932,4.6,,,,,,,,
1.6422,8.4847,6.0882,1.342,8.1451,5.2941,0.1822,0.5568,0.5583,-0.0065,0.7001,0.2433,3522,-48.83,3.16,-7.25,66.52,-56.35,-17.38,5,51.64,19.299932,4.6,,,,,,,,
1.4908,8.7727,3.435,0.4279,9.0729,3.6973,0.4115,-0.4332,-0.8445,0.2689,-0.1676,0.1492,2760,-42.58,-4.91,-17.75,67.38,-65.42,-4.45,5,47.354,19.299932,4.6,,,,,,,,
0.941,7.5478,6.3261,0.218,7.8378,5.89,0.5876,-0.1813,0.8809,-1.0855,-0.001,-0.3233,3088,-42.2,-0.09,-19,68.31,-53.06,-2.12,5,51.348,19.299948,4.6,,,,,,,,
-0.1648,7.5161,7.2301,0.4798,7.9613,5.7059,-0.9591,-0.2449,1.0177,-0.0171,0.2977,-0.0584,4008,-41.08,-0.47,-16.44,67.62,-53,-5.96,5,51.381,19.299948,4.6,,,,,,,,
-0.8439,8.0913,4.9636,0.5102,8.2978,5.2015,-1.1742,-0.1059,-0.2371,0.0904,-0.0025,0.2361,2916,-40.33,-0.84,-20.68,64.92,-56.93,-2.2,5,79.558,19.299948,4.6,,,,,,,,
0.6379,8.6967,5.7141,0.3462,8.2473,5.2946,0.6034,0.3992,0.9378,0.2876,0.0787,-0.134,3923,-35.95,0.22,-24,57.23,-57.24,-3.74,5,77.942,19.299948,4.6,,,,,,,,
-0.2767,7.6884,4.7864,-0.3866,8.3161,5.183,0.4676,-0.4428,-0.4257,-0.2237,-0.3391,0.0633,3883,-36.33,-3.09,-26.12,64.4,-58,4.27,5,71.657,19.299953,4.6,,,,,,,,
-0.2544,7.5155,6.0841,0.3262,7.5887,6.2029,-0.4011,0.2409,-0.432,-0.219,0.0019,0.0087,4736,-38.14,0.97,-24,59.22,-52.26,-3.93,5,50.168,19.299953,4.6,,,,,,,,
-0.107,7.482,5.8738,0.3576,7.8611,5.852,-0.2797,-0.2739,-0.4691,0.1543,0.2804,0.3682,5004,-31.14,3.16,-29.43,49.81,-52.74,-1.5,5,70.337,19.299953,4.6,,,,,,,,
0.4156,7.1332,5.341,0.4344,8.1081,5.4992,0.0826,-0.8226,0.1203,0.386,0.0536,-0.026,4641,-25.27,5.03,-31.12,36.85,-55.77,-4.52,5,62.575,19.299953,4.6,,,,,,,,
0.169,7.7834,3.9523,-0.026,8.3935,5.0713,0.0726,-0.9174,0.1245,0.4221,0.122,-0.0414,4468,-23.77,0.97,-31.56,41,-58.86,0.29,5,50.797,19.299952,4.6,,,,,,,,
0.173,7.8404,7.347,0.3319,7.853,5.8644,0.615,0.4345,0.0748,-0.6449,-0.1369,-0.267,4109,-26.39,6.16,-29.87,40.16,-53.2,-3.24,5,44.616,19.299952,4.6,,,,,,,,
-0.0346,7.5497,5.5293,-0.1903,8.0391,5.613,0.6224,-0.307,0.2507,-0.0231,0.1165,-0.1606,4681,-29.7,2.47,-27.37,52.58,-55.18,0.71,5,45.66,19.299952,4.6,,,,,,,,
-0.3799,7.5591,6.3429,-0.5155,7.6653,6.0949,-0.0456,0.0933,0.2008,-0.1505,-0.0486,0.001,4874,-28.95,2.47,-26.93,56.84,-51.41,4.83,5,44.123,19.299952,4.6,,,,,,,,
0.0433,7.8045,5.0605,-0.3442,8.0727,5.5573,0.0852,-0.2748,-0.1864,0.126,0.1178,0.0222,4901,-28.58,0.97,-25.69,56.2,-55.4,3.54,5,66.76,19.299952,4.6,,,,,,,,
-0.102,7.7786,4.9169,-0.4967,7.9476,5.7236,-0.2592,-0.2132,0.1299,-0.0752,-0.3368,-0.0469,4838,-29.33,-2.72,-24,67.64,-53.22,9.39,5,61.651,19.299952,4.6,,,,,,,,
-0.4093,7.8647,6.3452,0.481,7.6425,6.1263,0.404,0.3236,0.6804,-0.2759,0.143,-0.109,5411,-32.27,2.47,-20.68,54.69,-52.16,-6.88,5,52.297,19.299952,4.6,,,,,,,,
0.5671,7.2081,5.257,0.2273,7.9383,5.7535,-0.4073,-0.3932,-0.3529,-0.2172,-0.3912,0.2562,4798,-31.52,-1.59,-20.68,61.61,-54.04,-2.26,5,48.82,19.299952,4.6,,,,,,,,
0.5871,7.9657,5.2599,0.2959,8.0585,5.5806,-0.2641,-0.066,0.0821,0.2096,0.0021,-0.077,5246,-32.27,-1.22,-21.06,59.66,-55.26,-3.03,5,48.632,19.299952,4.6,,,,,,,,
1.0268,7.8342,5.4144,0.6872,8.236,5.2788,0.6044,-0.2269,0.0292,-0.0616,-0.3499,-0.1456,4768,-31.89,-1.22,-19.37,58.32,-57.51,-6.28,5,48.373,19.299952,4.6,,,,,,,,
-0.1912,8.7699,5.6704,0.0429,8.0227,5.6396,-0.5733,0.9481,-0.0932,-0.2743,-0.2593,-0.4799,3954,-32.27,-6.72,-16.44,71.78,-56.26,-2.01,5,45.94,19.299952,4.6,,,,,,,,
0.2421,7.7594,4.9651,-0.4022,7.9784,5.6881,0.0281,-0.0694,0.3445,0.0725,0.0525,0.1145,4576,-32.27,-9.72,-18.56,76.85,-54.45,4.04,5,47.773,19.299952,4.6,,,,,,,,
-1.593,8.2968,5.9988,0.0226,8.0428,5.611,-1.4743,0.1838,0.0286,-0.1202,0.5669,0.3952,4134,-30.77,-8.22,-21.5,67.59,-55.1,-0.23,5,46.76,19.299952,4.6,,,,,,,,
0.0326,7.8088,5.2928,-0.6005,8.2201,5.3141,0.5935,-0.3251,0.0561,0.1034,0.3875,0.0151,4702,-25.64,-4.53,-26.5,58.88,-55.75,4.57,5,47.854,19.299952,4.6,,,,,,,,
-1.7435,7.7688,3.9038,-1.5815,8.1707,5.1874,-0.1076,-0.4688,-0.6019,0.2934,-0.2285,-0.1327,4572,-22.7,-6.41,-25.25,70.98,-54.47,17.76,5,49.977,19.299961,4.6,,,,,,,,
-1.3481,7.9099,6.4858,-1.3451,7.7348,5.8766,-0.3969,-0.0988,0.2894,0.0515,0.0046,0.0437,4790,-26.39,-6.72,-21.5,76.4,-52.07,12.89,5,49.297,19.299961,4.6,,,,,,,,
-1.7554,7.6472,5.5179,-2.7505,7.9862,4.9825,0.9898,0.3337,0.4572,0.4008,-0.3585,-0.5964,4254,-21.95,-15.97,-21.06,95.77,-54.52,28.9,5,49.077,19.299973,4.6,,,,,,,,
