ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-79.4,-29.0,240.6
-79.5,-23.7,245.6
-82.6,-33.2,235.4
-80.7,-43.8,225.9
-81.8,-40.7,234.0
-83.6,-34.2,242.7
-85.2,-41.6,239.3
-87.4,-65.6,212.5
-87.3,-65.1,213.2
-86.7,-63.6,214.3
-85.0,-51.5,225.3
-82.7,-42.5,232.7
-82.1,-42.2,232.7
-82.3,-55.6,217.4
-83.1,-71.6,204.4
-82.5,-73.7,200.8
-83.4,-76.4,199.9
-83.1,-70.5,208.2
-83.4,-83.7,199.5
-83.0,-92.6,189.4
-83.4,-97.9,184.6
-82.6,-85.2,188.9
-78.8,-60.8,217.1
-79.0,-51.4,227.3
-79.1,-49.1,232.0
-80.8,-54.0,228.5
-82.2,-59.8,222.9
-84.2,-59.0,222.7
-83.2,-42.2,242.9
-84.5,-43.6,240.5
-82.1,-42.6,241.5
-79.6,-38.4,247.0
-83.1,-26.1,259.6
-85.4,-42.5,241.8
-86.1,-49.9,235.3
-84.4,-47.2,238.3
-82.3,-39.9,245.9
-83.6,-60.0,226.0
-84.6,-75.2,210.6
-83.6,-58.7,227.4
-82.3,-42.6,249.5
-86.8,-79.9,205.2
-82.6,-58.2,228.7
-82.1,-42.1,243.7
-80.6,-33.9,251.9
-81.9,-41.8,239.2
-79.3,-63.6,216.5
-79.3,-66.0,211.5
-80.3,-66.9,206.5
-80.1,-58.3,217.3
-79.9,-53.2,221.5
-81.0,-53.1,225.4
-81.6,-56.0,224.3
-80.5,-53.7,230.8
-81.2,-57.3,226.4
-80.3,-46.5,237.3
-82.3,-51.7,231.9
-80.3,-46.8,235.1
-79.9,-46.2,235.6
-79.9,-42.4,237.6
-81.1,-45.1,235.6
-80.7,-51.4,229.8
-81.3,-55.3,229.1
-82.7,-53.0,229.2
-83.1,-45.8,240.6
-83.7,-43.8,242.7
-83.9,-46.8,239.7
-83.3,-39.8,244.8
-85.5,-32.5,251.9
-83.9,-14.7,269.5
-82.1,-25.6,259.4
-81.3,-28.3,255.9
-81.4,-35.8,246.2
-81.5,-45.8,238.3
-81.5,-53.0,232.8
-82.5,-48.6,237.6
-82.0,-39.0,250.9
-81.0,-35.7,255.0
-81.6,-38.0,254.9
-81.1,-37.0,255.7
-80.7,-31.7,258.3
-82.2,-29.2,260.3
-80.0,-24.1,264.0
-80.1,-23.0,265.4
-83.4,-20.4,266.9
-84.6,-24.8,262.9
-85.7,-29.6,257.9
-85.0,-31.9,255.1
-85.4,-29.5,257.8
-84.3,-25.1,262.6
-84.4,-33.5,255.7
-85.3,-40.6,249.7
-87.6,-64.8,225.8
-88.9,-65.8,220.6
-87.6,-6.2,275.8
-87.0,-4.3,277.4
-88.2,-17.0,262.8
-88.4,-83.5,195.4
-88.3,-95.5,185.1
-86.2,-160.5,118.3
-85.5,-136.6,146.6
-86.0,-153.1,130.0
-87.1,-161.7,122.2
-86.6,-162.0,123.6
-86.9,-155.4,131.7
-87.7,-149.4,135.4
-88.5,-138.7,145.9
-87.6,-5.4,279.9
-87.3,-14.1,272.2
-88.0,-74.4,213.8
-87.9,-62.4,225.4
-87.3,-43.1,244.1
-86.1,-40.6,250.7
-87.7,-21.9,269.8
-87.7,-19.2,272.5
-87.8,-68.2,219.8
-88.1,-51.8,236.0
-89.5,-104.6,179.1
-88.9,-49.2,235.7
-85.2,-19.4,264.3
-86.2,-14.7,266.7
-87.0,-40.2,243.5
-87.7,-56.2,228.2
-86.5,-109.2,180.2
-85.6,-141.4,151.1
-86.5,-131.1,160.6
-85.7,-124.3,165.9
-85.3,-115.9,175.8
-86.3,-112.2,178.8
-85.5,-101.1,188.4
-84.8,-73.5,214.4
-85.0,-59.9,225.9
-85.4,-60.9,224.8
-85.8,-79.6,208.4
-85.4,-90.4,198.5
-85.4,-95.4,193.8
-86.0,-79.5,212.0
-86.0,-51.1,240.5
-85.0,-44.8,247.5
-85.0,-50.2,240.8
-88.3,-55.0,236.0
-87.4,-50.3,238.2
-85.9,-35.9,253.9
-84.4,-18.7,270.0
-84.2,-24.9,265.2
-85.7,-33.4,257.7
-85.7,-40.6,250.5
-87.0,-66.0,228.4
-86.3,-61.3,233.2
-85.6,-39.1,256.7
-85.8,-37.0,257.6
-85.1,-58.6,235.3
-84.3,-63.6,232.8
-86.6,-66.7,229.6
-87.6,-74.3,219.8
-84.9,-31.7,261.5
-82.8,-29.4,263.9
-84.4,-40.5,255.0
-86.0,-53.1,243.4
-85.9,-53.9,242.7
-84.7,-47.4,254.2
-84.8,-43.3,260.7
-84.5,-51.8,255.5
-85.2,-58.8,252.6
-83.7,-57.4,257.5
-84.0,-70.6,246.8
-84.3,-67.7,253.4
-82.2,-46.6,274.1
-81.1,-40.3,280.7
-82.0,-30.2,291.2
-83.3,-26.6,294.4
-83.7,-10.4,304.5
-82.3,5.0,314.9
-82.1,15.7,319.1
-80.9,6.7,309.4
-81.7,-2.1,300.5
-82.6,-14.1,285.7
-83.5,-20.5,277.9
-84.2,-14.3,282.2
-80.3,-17.8,274.3
-76.3,-20.2,273.0
-77.4,-23.9,261.3
-80.4,-25.4,259.6
-80.8,-27.1,254.4
-80.5,-24.0,258.9
-79.4,-16.8,265.0
-78.1,-7.1,275.6
-79.0,-4.1,276.9
-80.1,-3.4,278.5
-78.6,2.3,276.8
-77.0,-2.0,274.8
-71.4,-6.6,269.6
-72.0,-5.0,268.6
-76.9,-1.0,272.1
-75.0,-2.0,270.1
-72.8,-5.0,271.8
-77.1,-0.8,277.5
-79.2,1.3,279.2
-81.7,2.7,284.8
-82.9,2.5,285.1
-81.7,0.2,279.3
-82.0,-6.0,273.0
-81.8,-11.2,267.9
-81.1,-7.5,269.7
-82.5,-4.5,275.4
-86.1,-14.4,267.4
-84.7,-12.5,269.0
-84.3,-22.4,260.7
-85.3,-23.9,261.1
-85.3,-17.2,271.5
-86.6,-15.1,274.3
-86.4,-14.1,275.8
-84.1,-5.8,282.8
-82.0,2.4,286.4
-79.5,-4.4,279.6
-76.6,-10.1,271.5
-77.8,-9.0,270.5
-80.9,-7.3,270.4
-80.5,-11.1,267.9
-79.2,-15.0,267.0
-79.4,-13.1,270.5
-81.0,-13.5,273.2
-82.0,-15.5,273.0
-82.4,-18.7,268.0
-83.9,-9.1,276.5
-85.0,-4.1,280.6
-82.0,-5.8,278.7
-77.4,-6.2,278.7
-78.3,-4.9,278.4
-80.1,-20.3,265.9
-80.1,-21.4,263.3
-79.5,-21.4,265.6
-78.9,-12.8,275.3
-78.4,-11.9,279.1
-78.7,-23.3,270.6
-79.7,-23.6,267.5
-80.7,-16.8,272.6
-81.0,-23.1,268.3
-80.9,-24.8,266.3
-78.7,-22.5,267.2
-77.9,-27.0,265.6
-80.2,-42.3,252.5
-79.9,-44.4,252.4
-79.2,-44.6,253.2
-80.0,-43.3,254.1
-80.7,-38.1,257.8
-80.7,-42.4,256.4
-82.8,-45.4,250.6
-86.1,-55.4,240.1
-86.5,-45.1,247.1
-81.6,-18.9,270.1
-80.8,-15.1,270.1
-80.9,-27.0,256.9
-82.7,-28.5,251.5
-82.0,-19.0,254.3
-80.5,-21.7,255.2
-81.5,-26.7,251.8
-82.3,-28.2,252.2
-82.8,-22.6,259.2
-84.2,-17.8,262.9
-82.4,-12.8,272.3
-83.6,9.4,295.6
-81.9,0.6,288.2
-80.6,-0.9,287.3
-80.4,10.6,301.1
-82.4,34.1,323.8
-83.3,33.3,325.0
-82.7,21.4,306.7
-81.6,17.3,304.1
-80.7,20.5,307.6
-80.1,18.0,303.8
-81.4,22.5,302.3
-80.1,16.2,290.3
-79.4,10.5,278.4
-75.0,0.3,265.0
-73.7,2.4,265.7
-73.1,7.4,269.4
-75.6,5.5,281.5
-79.4,3.0,279.9
-79.9,-6.4,273.3
-80.8,1.8,283.6
-80.2,6.7,291.2
-80.8,7.4,292.0
-80.7,1.0,286.4
-79.9,3.7,287.6
-79.6,21.4,303.0
-78.4,8.3,288.5
-74.9,-3.2,276.3
-72.7,-2.3,278.2
-70.1,-9.4,271.7
-72.9,-11.1,269.7
-72.2,-14.2,260.9
-72.5,-18.6,258.7
-72.4,-18.8,257.8
-74.4,-22.5,255.8
-75.0,-25.0,253.9
-71.3,-14.5,261.3
-71.2,-11.9,264.1
-72.6,-14.0,262.4
-70.8,-16.7,251.6
-72.0,-16.9,252.3
-73.1,-15.2,251.5
-75.0,-16.1,247.0
-76.7,-19.2,242.3
-77.3,-17.2,246.9
-77.2,-15.4,247.1
-75.8,-19.2,246.9
-75.8,-23.8,242.7
-75.9,-29.2,241.0
-76.5,-28.9,243.2
-78.6,-25.1,246.7
-74.9,-17.0,251.8
-73.8,-11.8,259.2
-74.8,-7.4,265.4
-78.1,-7.4,265.1
-79.9,-7.8,264.4
-80.4,-12.3,258.6
-79.4,-16.0,257.5
-80.3,-8.4,264.2
-79.3,-2.1,268.1
-74.5,-3.2,262.1
-70.7,-3.0,261.2
-68.8,-5.2,257.2
-74.9,-1.3,257.0
-73.2,-0.6,254.5
-72.2,2.0,255.1
-70.4,3.3,258.8
-70.7,2.0,259.8
-75.0,-2.9,260.8
-76.1,-2.9,261.7
-74.0,-1.1,263.2
-74.1,0.9,266.9
-74.6,-0.3,264.9
-76.1,-3.3,262.7
-77.5,-2.1,263.8
-76.3,-5.1,259.9
-73.8,-9.1,254.9
-73.5,-7.0,257.2
-73.1,-6.6,255.7
-74.4,-6.5,257.1
-75.5,-6.6,254.7
-76.1,-9.0,254.4
-76.0,-6.6,258.4
-76.9,1.3,264.0
-76.8,3.1,268.6
-77.3,4.9,270.9
-78.9,4.4,270.3
-81.0,7.6,271.6
-80.5,2.8,266.6
-78.5,2.4,261.1
-77.6,3.2,261.2
-77.2,4.0,262.0
-78.4,7.1,265.9
-77.8,2.0,262.3
-79.0,1.0,265.2
-78.7,-0.5,263.9
-77.3,-2.3,262.5
-76.7,-0.2,265.5
-77.6,2.2,265.6
-77.5,1.1,264.1
-78.2,3.5,265.5
-78.6,6.7,264.7
-77.3,4.6,261.2
-75.0,1.7,255.2
-75.5,-0.5,252.1
-77.8,-5.2,246.9
-76.5,-7.1,245.0
-77.8,-8.0,245.0
-78.0,-3.5,246.6
-77.9,-1.8,248.1
-77.7,1.7,249.8
-78.5,2.8,249.0
-76.3,4.1,246.6
-75.0,4.8,245.3
-77.4,5.6,246.6
-73.7,1.5,229.6
-73.5,0.0,224.2
-75.6,2.3,220.7
-77.0,-1.8,217.0
-77.9,-0.1,215.2
-77.3,-6.9,209.3
-75.4,-11.2,203.7
-75.9,-13.3,199.3
-75.7,-18.7,191.9
-78.1,-19.2,186.8
-79.8,-11.2,189.1
-80.0,-8.8,184.9
-76.1,7.1,196.4
-74.8,3.4,193.3
-75.5,4.9,193.4
-75.3,-3.7,183.1
-73.8,-12.1,175.5
-75.8,-14.6,175.9
-76.8,-15.2,176.8
-75.8,-15.1,176.9
-74.7,-14.1,179.9
-76.7,-11.1,182.0
-76.7,-9.8,183.1
-76.0,-3.7,187.9
-76.9,4.9,188.6
-75.9,2.2,183.3
-75.3,0.0,178.5
-74.6,-8.4,172.0
-79.5,-2.9,174.4
-77.8,-2.5,171.8
-77.0,-8.6,171.4
-76.7,-1.7,180.1
-75.8,-2.0,181.5
-79.6,-3.3,183.6
-80.0,-4.5,184.3
-78.6,4.2,191.5
-81.4,6.7,193.7
-82.2,-6.5,180.6
-78.9,-10.8,174.0
-79.4,-6.7,176.0
-80.0,-7.1,173.9
-80.1,-6.1,173.2
-86.1,17.6,192.0
-84.8,-15.3,161.0
-83.9,-14.0,162.4
-81.9,-10.0,169.5
-81.7,-5.0,175.5
-83.1,3.6,183.3
-82.5,2.4,180.5
-80.8,-4.0,171.8
-78.1,-4.5,170.0
-77.1,-4.1,170.4
-77.5,-3.4,170.8
-79.4,-9.0,167.7
-78.0,-7.7,167.3
-79.3,-5.4,172.2
-79.1,-2.7,174.7
-78.4,-1.4,178.8
-78.9,-0.9,179.2
-81.5,-6.1,176.3
-82.7,-5.4,178.5
-83.9,-2.3,179.6
-83.1,-6.5,177.4
-80.2,-7.2,173.8
-79.1,-9.4,172.2
-80.6,-12.4,172.7
-79.7,-12.2,173.1
-78.2,-12.7,172.8
-78.2,-2.6,295.0
-78.6,4.1,300.4
-77.1,4.8,295.5
-76.0,-1.0,289.2
-75.8,-1.0,289.4
-74.3,3.4,293.0
-73.7,5.7,297.3
-75.1,4.4,296.9
-75.7,2.7,294.7
