ORIENTATION_X,ORIENTATION_Y,ORIENTATION_Z
-75.6,10.0,103.5
-74.5,9.8,103.7
-74.0,9.7,104.3
-74.4,3.2,98.7
-74.5,1.8,96.0
-74.4,-0.9,94.7
-74.3,-4.3,94.0
-74.5,-5.0,93.2
-75.0,-5.3,93.7
-75.3,-6.5,95.1
-75.2,-6.7,95.3
-74.9,-12.9,273.5
-75.1,-15.5,271.4
-75.2,-16.7,271.7
-75.1,-16.0,272.7
-75.3,-17.9,272.0
-74.5,-15.7,274.1
-74.4,-11.6,278.0
-74.7,-9.9,278.0
-74.6,-7.7,282.0
-75.0,-7.7,282.2
-75.2,-8.5,279.7
-75.3,-12.1,277.6
-74.9,-10.3,277.7
-74.8,-14.3,275.3
-75.2,-17.3,274.4
-75.8,-14.8,277.1
-76.4,-14.1,278.7
-76.4,-10.3,284.3
-75.5,-2.1,289.9
-74.5,0.3,292.9
-73.8,1.4,294.6
-72.9,0.6,294.8
-72.3,-4.0,289.8
-72.4,-6.0,289.7
-72.7,-11.0,284.6
-72.5,-12.0,286.0
-73.9,-19.8,278.1
-73.0,-19.5,278.6
-72.6,-19.3,276.6
-72.9,-19.6,274.7
-74.0,-16.3,277.2
-74.6,-10.6,279.2
-74.7,-12.6,274.5
-74.9,-14.6,273.7
-75.2,-16.9,270.3
-75.5,-17.4,271.8
-75.8,-16.4,272.0
-77.4,-12.8,279.5
-78.0,-13.2,280.0
-78.0,-8.1,287.3
-78.1,-8.2,288.2
-77.5,-4.9,291.4
-77.5,-0.6,295.7
-78.3,-0.9,296.1
-79.3,-0.3,295.6
-79.1,3.5,299.6
-79.1,3.1,300.9
-78.5,6.7,307.0
-78.5,7.0,308.2
-79.0,2.7,305.3
-79.1,0.0,302.2
-79.6,-5.5,296.5
-79.6,-6.8,296.6
-80.0,-12.9,289.2
-80.2,-13.6,289.4
-80.8,-9.2,294.2
-81.0,-5.6,299.3
-79.5,4.0,309.1
-79.5,6.5,308.6
-80.1,9.0,307.9
-80.5,14.7,313.2
-80.7,15.1,312.3
-80.4,12.2,309.0
-80.8,6.3,303.8
-81.4,1.9,302.7
-80.0,4.0,305.0
-77.7,7.1,307.9
-77.4,4.1,305.4
-77.3,0.4,303.5
-77.4,-3.7,300.5
-77.3,-10.4,294.1
-77.2,-9.5,294.7
-77.8,-8.9,293.9
-78.1,-8.9,293.3
-79.2,-8.7,292.8
-79.1,-8.1,293.1
-77.6,0.1,298.8
-77.5,1.6,299.9
-77.9,0.6,296.5
-78.2,1.0,296.4
-78.6,1.0,297.9
-78.8,0.1,294.8
-79.0,-0.2,298.4
-79.7,-5.6,293.7
-79.5,-8.3,290.3
-78.7,-3.6,294.7
-78.3,-0.8,297.4
-78.4,2.0,299.3
-78.4,3.7,299.3
-78.4,7.4,301.7
-78.1,7.5,303.7
-76.6,9.3,303.4
-76.0,11.1,304.7
-76.1,6.4,301.2
-77.1,2.2,296.3
-78.5,-4.8,288.8
-78.9,-6.5,288.1
-78.9,-7.2,285.9
-78.9,-8.5,285.3
-80.3,-9.3,281.7
-81.5,-11.5,280.8
-83.0,-24.6,267.2
-82.8,-23.6,265.9
-82.5,-6.1,284.6
-82.1,3.2,292.3
-81.6,9.2,299.4
-81.5,11.8,302.6
-81.9,20.4,310.2
-82.1,22.9,312.3
-82.7,18.6,306.9
-82.9,12.6,302.3
-82.7,7.6,297.2
-82.6,1.4,294.3
-81.2,1.5,295.5
-80.8,0.8,296.0
-79.9,-7.2,287.8
-79.9,-10.0,283.5
-80.1,-11.3,283.8
-81.2,-7.3,287.9
-81.5,-5.9,289.3
-81.6,-5.8,288.2
-81.7,-5.1,291.2
-82.1,-1.2,296.8
-82.2,2.2,299.7
-82.0,4.5,301.1
-83.3,4.2,299.2
-84.0,3.7,298.2
-84.5,21.4,313.7
-83.9,21.8,314.0
-83.1,14.0,306.5
-82.9,9.9,302.8
-81.8,4.6,298.3
-81.1,4.4,297.7
-79.7,2.0,297.7
-79.0,-2.4,292.6
-78.1,-5.7,290.1
-77.5,-5.0,291.6
-77.4,-5.2,293.1
-77.8,-3.2,294.2
-77.9,-1.6,295.2
-78.2,-6.2,291.7
-78.1,-9.8,287.7
-77.4,-13.2,285.3
-76.7,-13.1,286.6
-76.6,-8.3,291.4
-76.4,-4.4,294.6
-77.7,-4.8,295.6
-77.9,-6.7,293.7
-77.8,-15.8,286.1
-78.2,-16.5,286.6
-78.7,-17.6,285.7
-77.7,-21.3,282.3
-77.1,-21.7,280.8
-75.9,-19.4,284.4
-75.2,-18.5,284.9
-74.6,-18.3,284.0
-74.3,-16.7,285.4
-74.1,-16.5,285.5
-73.9,-17.2,284.6
-73.5,-18.1,283.1
-73.5,-18.5,283.6
-73.7,-18.9,281.4
-74.1,-18.8,281.3
-74.6,-18.6,281.5
-74.9,-18.4,281.8
-75.5,-20.2,279.9
-75.8,-22.6,278.6
-76.0,-27.4,274.3
-76.0,-25.7,274.0
-77.3,-24.0,277.9
-77.6,-22.1,279.7
-78.0,-19.8,280.2
-77.8,-13.8,106.2
-77.1,-4.8,114.0
-76.6,2.3,121.8
-76.4,4.2,123.6
-76.4,4.4,122.1
-77.0,0.0,119.2
-76.3,-4.5,115.2
-76.3,-5.0,114.1
-75.7,-4.0,114.5
-76.0,-4.5,111.7
-77.3,-6.5,111.0
-78.6,-9.5,108.9
-79.6,-10.6,108.6
-81.0,-12.6,105.7
-81.0,-16.5,100.7
-81.1,-17.2,99.7
-81.3,-17.0,99.8
-81.2,-18.3,96.4
-80.5,-19.5,94.1
-80.9,-22.9,91.1
-80.0,-16.8,100.0
-80.1,-11.9,102.5
-79.9,-6.3,107.9
-79.9,-6.2,108.3
-80.2,-8.0,104.1
-80.4,-11.8,100.1
-80.7,-14.9,97.0
-80.6,-13.7,100.0
-80.5,-12.5,99.0
-80.7,-13.9,99.4
-79.7,-13.5,100.4
-79.7,-14.1,99.9
-78.0,-10.3,104.9
-78.1,-9.5,103.7
-78.3,-5.8,107.4
-78.1,-6.6,105.9
-78.3,-11.3,104.0
-78.4,-12.5,100.7
-78.6,-13.4,101.9
-79.0,-11.8,102.1
-79.7,-2.3,110.2
-79.2,1.4,113.7
-77.0,1.9,112.6
-76.7,-1.0,109.6
-76.8,-4.1,106.6
-76.7,-2.2,106.1
-76.6,0.3,109.3
-76.4,3.5,113.0
-76.3,4.3,111.5
-76.5,4.4,113.5
-76.7,6.9,115.3
-77.0,6.7,113.5
-77.3,4.0,111.2
-77.4,1.0,109.0
-77.0,-2.6,107.1
-76.7,-1.2,106.1
-76.1,3.1,112.6
-76.1,4.8,113.6
-75.9,2.7,112.3
-75.3,1.7,112.6
-75.0,0.8,112.6
-74.8,-0.1,114.7
-75.1,-1.6,115.0
-75.2,-1.3,113.8
-75.5,0.4,115.8
-75.9,-0.3,112.9
-75.1,0.0,114.0
-74.7,1.1,112.5
-74.4,3.5,111.9
-75.5,-2.7,107.1
-75.2,-2.5,107.9
-75.3,-5.1,104.1
-75.6,-7.9,100.9
-76.2,-10.6,97.1
-76.8,-10.9,96.5
-77.8,-9.4,98.2
-78.0,-12.3,98.2
-77.8,-14.4,97.4
-76.2,-11.4,101.5
-75.9,-11.3,100.4
-76.2,-8.1,103.8
-76.0,-5.4,105.7
-75.0,-3.1,109.4
-75.1,-3.3,109.6
-75.5,-4.4,106.7
-75.7,-5.8,106.6
-76.7,-10.4,103.4
-76.9,-10.0,104.0
-77.9,-5.1,107.7
-78.0,-4.0,106.8
-78.1,-1.1,108.6
-79.1,-6.1,106.6
-78.9,-5.6,106.2
-78.7,-0.3,112.0
-78.1,0.3,111.4
-77.2,-5.9,103.8
-77.1,-9.0,99.1
-76.4,-11.4,96.8
-76.1,-10.6,98.2
-75.7,-6.1,101.5
-75.9,-5.4,101.7
-76.0,-7.5,101.2
-76.1,-13.8,96.0
-75.5,-10.7,96.4
-73.9,-8.7,101.2
-71.9,-6.7,101.3
-71.5,-7.0,101.2
-71.7,-7.8,99.0
-72.1,-6.7,99.7
-73.5,-4.4,103.0
-73.9,-3.7,103.7
-74.5,-3.0,101.7
-72.3,-6.0,100.2
-72.5,-8.3,95.7
-73.5,-8.1,94.9
-74.6,-5.2,95.8
-74.6,-4.9,95.8
-74.7,-4.8,95.8
-74.6,-5.2,93.8
-74.3,-6.8,94.0
-73.8,-12.4,92.1
-73.9,-17.0,89.0
-72.4,-19.0,88.0
-72.4,-17.4,91.9
-73.4,-8.1,103.9
-72.8,-1.9,110.4
-72.8,-0.8,112.5
-73.2,-1.1,113.3
-73.1,0.3,114.3
-73.1,0.4,114.0
-73.1,1.3,114.9
-73.3,0.8,113.0
-74.2,0.6,112.2
-74.4,2.4,112.3
-75.5,4.4,115.0
-75.4,11.1,119.7
-75.6,12.3,121.1
-75.2,12.0,121.4
-75.4,8.4,115.8
-75.8,5.4,104.2
-76.1,5.1,104.0
-75.2,6.5,105.6
-74.6,5.3,104.2
-73.8,4.8,103.4
-73.3,5.9,106.2
-72.6,7.7,107.1
-71.9,7.8,106.0
-71.4,6.0,106.1
-71.6,6.8,105.9
-71.9,6.3,106.6
-72.0,6.3,107.6
-71.3,2.0,105.2
-71.3,-0.9,102.5
-71.3,-5.8,102.5
-71.4,-7.5,98.6
-72.3,-11.5,94.7
-72.7,-12.0,94.5
-73.3,-9.5,96.0
-73.8,-9.3,97.3
-73.8,-9.0,96.1
-74.5,-12.2,90.1
-74.7,-14.4,87.8
-75.1,-18.0,83.3
-74.5,-8.8,287.8
-74.8,-13.7,283.0
-74.5,-16.6,281.3
-74.6,-17.9,281.6
-75.1,-15.3,283.5
-75.5,-12.2,287.4
-75.7,-10.3,288.5
-75.0,-7.2,291.3
-74.4,-6.6,293.2
-73.8,-6.2,294.1
-73.4,-8.3,290.7
-73.6,-10.1,290.6
-74.0,-14.6,286.6
-74.0,-16.5,282.7
-76.0,-20.9,280.1
-77.7,-22.1,279.8
-77.0,-14.0,287.6
-76.5,-9.7,289.9
-76.3,-5.8,291.1
-76.9,-4.1,293.1
-77.3,-6.1,290.4
-77.7,-11.6,284.3
-77.7,-11.8,283.4
-77.2,-10.8,284.1
-76.2,-13.1,282.0
-76.4,-15.7,279.8
-76.2,-15.1,282.7
-75.7,-10.8,286.3
-75.9,-8.0,290.0
-76.0,-4.7,291.4
-76.5,-8.7,287.6
-76.6,-11.5,283.5
-76.3,-9.7,285.9
-75.8,-8.4,287.6
-75.0,-11.4,284.5
-74.9,-13.0,284.4
-75.1,-14.9,283.4
-75.6,-16.2,281.0
-75.9,-14.3,282.4
-75.7,-9.7,288.0
-75.6,-6.5,290.4
-75.5,-1.4,294.2
-75.6,0.8,294.4
-76.3,2.0,294.0
-76.4,4.3,294.9
-76.2,7.1,298.4
-76.1,8.3,299.3
-76.3,9.3,300.4
-76.6,12.0,303.7
-77.0,19.2,309.6
-76.2,22.2,311.6
-76.2,21.1,309.5
-76.6,20.4,306.5
-77.2,23.1,307.9
-78.5,24.0,304.6
-79.1,15.3,293.6
-79.7,11.3,291.3
-80.0,8.8,290.6
-79.6,7.5,289.2
-79.3,2.5,285.4
-78.1,-3.5,281.7
-76.8,-3.4,282.8
-75.6,-5.9,280.7
-75.3,-7.3,281.4
-74.7,-7.0,282.7
-74.9,-5.6,284.3
-75.2,-4.6,284.9
-76.4,0.4,289.2
-77.4,3.5,291.1
-78.5,5.6,293.3
-78.7,6.7,293.3
-78.3,5.6,293.3
-78.5,6.6,293.0
-78.6,8.6,294.9
-77.9,14.3,301.8
-77.3,16.7,302.9
-77.8,15.4,301.7
-79.3,10.9,299.4
-79.6,6.1,294.6
-77.8,-4.9,282.7
-76.8,-6.8,282.0
-76.2,-8.1,283.1
-75.6,-14.1,279.3
-75.5,-14.8,278.5
-74.5,-11.8,282.6
-74.1,-8.7,284.5
-74.6,-7.7,285.3
-75.0,-8.7,285.1
-74.5,-6.9,286.4
-74.6,-7.2,288.1
-74.7,-7.4,284.7
-75.3,-6.9,287.5
-75.8,-6.0,288.6
-76.5,-3.5,291.1
-76.5,-4.1,288.6
-76.4,-6.2,287.4
-77.4,-7.8,283.1
-78.2,-7.1,284.2
-78.6,-7.2,282.1
-78.5,-11.3,280.2
-78.2,-13.7,277.3
-78.4,-16.4,275.3
-78.6,-12.6,280.9
-77.7,-5.6,287.3
-77.4,-6.2,286.1
-76.6,-3.8,290.1
-76.6,-3.4,290.6
-76.6,-4.6,290.3
-76.6,-7.1,289.2
-76.6,-8.0,289.5
-76.2,-5.4,290.1
-76.3,-4.6,292.1
-76.3,-4.8,293.3
-76.4,-8.4,290.0
-76.1,-4.2,295.1
-75.5,-4.3,295.0
-76.0,-7.4,293.4
-76.8,-6.9,293.5
-76.5,-4.4,297.2
-75.8,0.3,302.2
-74.8,3.0,304.4
-73.8,2.6,303.1
-73.7,1.7,303.4
-73.9,-0.2,300.6
-74.6,-6.6,295.7
-74.7,-9.5,293.7
-74.6,-11.4,291.7
-74.3,-10.5,291.5
-75.2,-6.0,293.2
-76.4,-3.0,296.0
-77.8,3.2,298.6
-79.1,11.2,305.5
-80.0,13.9,304.8
-81.1,10.7,302.1
-79.6,10.4,306.6
-79.6,10.6,306.6
-79.3,10.7,306.5
-79.1,11.6,306.6
-80.4,7.1,301.7
-80.4,5.9,300.2
-79.9,5.7,300.0
-81.1,6.1,301.0
-80.0,10.2,306.1
-79.7,10.0,305.3
-79.1,5.2,299.8
-78.9,1.2,296.9
-78.9,-3.5,292.5
-78.3,-11.9,285.4
-78.2,-12.9,285.7
-78.8,-12.1,288.9
-78.9,-9.9,292.4
-76.5,-6.9,295.8
-75.9,-9.3,294.5
-75.6,-12.8,292.8
-75.4,-14.4,291.7
-75.3,-16.3,291.7
-75.5,-17.5,290.6
-75.6,-17.1,290.3
-75.9,-17.7,290.9
-76.0,-17.7,290.8
-75.9,-18.3,291.3
-75.8,-19.7,289.9
-75.9,-19.0,290.3
-76.1,-18.0,291.3
-76.2,-16.7,290.4
-76.3,-13.4,293.3
-75.9,-14.0,291.1
-75.6,-14.5,291.1
-74.9,-13.9,289.4
-74.4,-13.4,288.5
-74.5,-18.2,283.7
-74.8,-21.3,281.6
-75.2,-24.5,280.6
-75.5,-22.0,283.3
-75.7,-21.8,283.6
-71.9,-16.4,106.9
-71.7,-16.7,106.8
-71.9,-15.2,105.8
-72.0,-14.8,105.7
-71.1,-16.2,104.1
-71.1,-16.3,102.6
-71.7,-16.3,103.9
-71.8,-12.4,106.4
-72.0,-9.3,111.8
-73.0,-6.5,112.7
-73.5,-3.5,116.0
-72.8,-7.1,111.0
-72.8,-8.7,109.1
-72.4,-8.5,110.0
-72.2,-8.5,107.5
-71.6,-12.8,100.6
-71.4,-13.4,101.1
-71.3,-12.4,102.1
-71.5,-11.1,103.7
-71.7,-8.2,108.8
-72.3,-8.0,108.6
-74.0,-9.1,108.9
-74.6,-9.3,107.0
-79.1,-15.4,100.4
-82.2,-20.0,97.8
-83.1,-21.4,95.6
-84.9,-20.3,94.0
-87.1,-9.3,103.7
-88.5,-14.8,98.9
-88.7,-42.7,70.8
-88.3,-30.1,82.1
-87.9,-16.0,94.2
-86.0,-3.5,107.9
-84.8,-1.5,111.3
-84.6,-1.2,111.6
-84.5,5.0,120.0
-84.6,25.3,137.3
-84.8,27.7,138.4
-83.8,18.9,128.4
-83.5,10.9,122.7
-83.6,-3.4,106.4
-83.8,-4.2,105.0
-82.9,7.7,117.7
-81.6,11.2,121.8
-80.0,14.1,124.1
-80.3,12.4,123.6
-80.6,10.1,120.8
-80.0,6.2,114.4
-79.7,3.7,111.7
-80.0,1.9,110.1
-80.1,4.5,110.5
-81.1,6.2,113.3
-81.8,6.1,112.8
-81.7,9.5,116.0
-81.5,10.4,117.2
-80.7,12.7,118.3
-80.9,13.7,120.7
-81.0,16.4,124.8
-80.8,16.7,123.6
-81.1,16.6,123.8
-81.0,18.5,125.4
-80.4,22.1,129.1
-80.4,19.6,126.6
-81.0,15.0,122.1
-81.0,13.1,120.3
-81.2,12.1,120.5
-81.5,17.1,127.0
-81.7,23.5,131.1
-81.9,28.4,137.7
-82.8,35.1,141.9
-83.4,22.3,127.7
-83.3,15.3,122.9
-83.4,9.8,115.4
-83.0,8.8,113.1
-82.2,11.6,117.8
-81.3,13.0,119.8
-81.2,14.3,119.6
-80.5,16.4,121.9
-79.6,12.5,118.5
-79.9,9.1,113.7
-80.1,7.0,112.6
-80.0,8.9,114.9
-79.8,9.3,115.6
-79.9,7.7,113.9
-80.1,4.6,110.8
-80.3,3.2,110.7
-79.8,4.4,112.3
-78.5,9.1,115.9
-78.8,8.7,117.4
-78.2,3.7,113.0
-77.4,4.0,113.8
-77.5,5.5,115.4
-78.2,7.7,115.3
-78.2,2.6,112.0
-78.6,-2.2,107.0
-79.2,-4.4,104.6
-80.1,-3.2,105.2
-80.1,-3.0,104.0
-80.2,-0.8,107.4
-80.0,2.2,110.6
-79.9,4.7,111.8
-80.3,7.9,116.1
-80.4,5.2,113.5
-80.8,-6.1,103.5
-81.1,-10.7,98.9
-80.9,0.0,110.7
-80.4,5.1,113.9
-79.9,8.7,114.8
-79.6,6.9,113.3
-79.0,4.0,109.1
-78.7,2.8,108.1
-78.7,2.1,105.6
-78.5,-5.0,101.9
-79.0,-9.8,96.2
-78.1,-10.3,98.2
-77.9,-3.8,103.5
-78.0,-2.2,106.3
-77.4,-2.7,106.4
-77.8,-5.2,103.6
-79.1,-7.2,102.1
-79.0,-0.6,107.5
-78.0,-0.8,109.9
-77.7,-4.7,106.4
-77.9,-11.1,99.4
-78.3,-13.0,96.8
-79.1,-13.0,96.3
-79.3,-10.6,98.5
-79.1,-8.5,101.2
-78.6,-7.2,100.0
-78.6,-7.8,94.0
-78.4,-7.3,96.6
-78.6,-5.9,98.3
-78.9,-2.2,103.2
-79.0,10.9,112.8
-79.3,11.8,113.8
-80.2,11.6,112.6
-79.9,11.9,113.1
-79.0,12.8,114.2
-78.9,12.8,112.3
-78.2,14.1,114.0
-78.2,14.5,114.3
-78.2,13.2,114.4
-78.3,12.4,117.1
-78.1,13.0,117.4
-78.1,13.7,118.8
-78.1,13.2,118.3
-77.7,12.1,119.7
-77.6,13.0,120.3
-78.1,12.3,120.5
-78.4,9.9,118.2
-79.6,4.5,113.3
-79.5,1.3,110.3
-79.5,0.0,110.9
-79.6,-2.2,108.9
-79.7,-5.2,105.7
-80.3,-4.8,107.4
-81.7,-1.2,111.5
-81.9,1.2,113.0
-82.3,-1.0,111.4
-82.3,-0.6,111.8
-81.1,4.4,115.9
-81.1,4.4,115.9
-80.6,8.5,119.3
-79.0,6.4,119.8
-79.1,4.6,118.0
-80.9,-3.3,107.1
-81.0,-5.6,100.8
-81.2,-10.3,94.7
-82.2,-15.8,85.3
-82.0,-11.8,87.7
-82.7,-8.0,89.5
-82.6,-7.3,90.4
-83.1,-10.7,85.2
-83.2,-29.5,67.2
-82.4,-30.1,67.0
-81.9,-34.1,61.4
-81.9,-30.7,63.4
-82.9,-39.7,56.3
-82.5,-36.3,58.7
-78.4,-2.8,290.7
-78.8,-3.1,290.5
-79.7,-7.0,286.8
-79.9,-4.9,287.6
-80.1,4.3,297.8
-79.9,9.5,301.9
-81.8,10.4,303.8
-83.9,15.6,313.2
-84.1,23.0,321.1
-84.4,22.9,318.4
-84.3,16.3,309.5
-83.9,20.0,311.7
-83.7,13.6,306.3
-83.3,8.1,299.9
-84.0,5.1,296.8
-84.2,11.7,304.6
-84.8,13.4,305.4
-85.7,19.8,312.2
-86.6,21.0,315.1
-87.4,5.9,297.8
-87.5,1.4,292.8
-86.7,13.7,302.2
-86.6,22.2,312.1
-84.8,32.7,320.4
-84.1,33.8,321.5
-84.6,35.2,323.0
-84.9,37.2,325.1
-85.3,43.9,332.2
-87.5,40.3,328.0
-88.5,-53.4,234.8
-88.3,-69.7,220.6
-87.7,-77.1,213.1
-87.9,4.8,296.7
-86.6,17.7,311.5
-84.7,20.6,314.3
-84.2,18.6,313.7
-84.3,10.6,306.9
-83.6,-6.5,289.7
-83.2,-10.3,285.6
-82.7,-13.4,282.8
-82.6,-14.0,283.8
-82.7,-14.3,283.5
-82.1,-21.4,276.6
-81.4,-26.7,273.2
-81.2,-29.1,272.1
-81.5,-27.4,274.2
-81.7,-23.8,275.7
-81.8,-14.9,282.7
-82.0,-13.9,283.6
-81.0,-11.9,281.9
-80.0,-14.9,279.5
-78.4,-11.2,282.3
-78.1,-10.6,282.1
-77.7,-15.8,278.8
-77.8,-17.6,277.6
-78.7,-20.3,275.4
-80.3,-15.5,281.5
-81.4,-8.1,287.7
-82.2,8.7,304.9
-82.3,14.1,311.6
-84.3,9.6,307.9
-84.5,5.0,305.1
-84.7,7.5,307.1
-83.3,16.2,315.6
-82.5,21.6,322.3
-81.3,25.1,323.8
-81.0,24.7,323.1
-81.4,21.9,320.9
-82.8,15.9,312.4
-82.0,13.3,310.7
-81.6,13.5,310.1
-81.4,14.1,310.6
-81.9,15.9,309.0
-82.0,15.5,307.4
-81.7,16.0,306.1
-81.6,13.8,303.1
-81.7,15.0,302.0
-81.9,16.2,299.7
-82.4,18.5,300.9
-82.0,19.2,297.2
-82.1,16.2,297.0
-83.1,13.5,293.2
-83.0,16.2,297.5
-82.1,18.9,301.4
-82.3,13.2,295.8
-82.2,4.1,289.5
-82.3,3.5,287.3
-82.5,6.8,292.4
-82.8,10.3,296.7
-82.4,13.9,298.4
-82.1,19.8,306.0
-83.5,23.3,309.0
-83.1,25.0,310.7
-82.9,22.6,308.1
-82.7,12.3,299.4
-82.4,12.1,299.0
-81.6,15.7,306.1
-81.4,14.6,306.9
-82.2,6.4,299.5
-82.4,3.7,296.6
-82.8,-0.4,294.8
-83.0,-2.4,292.9
-81.9,-0.7,294.1
-81.3,-8.4,284.4
-80.2,-8.1,285.6
-78.5,-2.9,290.3
-78.1,0.9,295.4
-78.5,1.2,294.0
-80.4,-3.6,290.2
-80.7,-3.6,290.4
-78.7,-1.3,293.5
-78.7,-2.9,293.3
-77.6,-6.7,291.0
-77.2,-2.6,295.4
-77.4,0.9,300.5
-78.7,1.0,301.2
-78.9,-1.5,298.7
-78.6,-7.4,295.8
-78.1,-6.6,295.3
-78.2,-4.5,298.9
-78.5,-4.1,299.4
-79.0,-3.5,299.3
-79.0,-2.4,299.5
-79.2,1.2,300.8
-79.7,2.0,302.0
-80.9,-1.0,300.7
-82.3,0.2,301.9
-81.5,-5.9,296.8
-81.3,-7.6,295.7
-81.0,-7.7,293.2
-80.9,-8.2,295.3
-80.4,-6.3,297.8
-79.5,-3.4,301.7
-78.9,-5.6,298.1
-78.7,-6.7,296.9
-78.7,-8.4,295.8
-78.6,-8.0,295.7
-79.5,-6.6,297.2
-79.8,-7.6,298.5
-79.9,-16.4,287.2
-80.0,-21.0,284.7
-80.1,-22.4,286.2
-79.6,-19.7,289.1
-78.2,-15.0,294.6
-77.9,-14.0,296.7
-78.0,-7.4,301.7
-78.5,-6.0,304.1
-79.0,-8.3,303.3
-79.0,-5.6,307.2
-79.1,-2.3,310.6
-79.2,-3.8,309.0
-79.9,-6.5,307.4
-79.6,-6.8,305.7
-79.7,-10.2,303.4
-80.4,-12.6,299.9
-81.5,-15.9,295.9
-80.6,-14.5,297.1
-79.6,-15.4,296.4
-79.3,-16.5,294.1
-79.6,-19.1,290.5
-79.7,-19.2,291.3
-79.7,-19.4,289.9
-79.6,-17.2,293.1
-79.9,-17.4,290.9
-80.7,-19.0,289.4
-80.4,-19.1,288.0
-80.1,-23.2,284.6
-79.9,-23.7,285.1
-80.4,-27.3,280.4
-81.1,-29.3,277.8
-81.7,-29.4,278.9
-81.1,-37.3,272.6
-76.1,-18.1,116.3
-75.1,-15.3,118.6
-75.3,-13.8,121.8
-75.3,-10.0,124.0
-75.3,-9.6,123.6
-75.4,-9.4,122.6
-75.8,-6.3,124.9
-75.8,-5.3,125.6
-76.3,-2.3,126.8
-76.9,-1.8,128.4
-79.5,1.6,127.6
-79.3,0.7,125.3
-79.0,-2.7,121.4
-79.4,-6.9,116.0
-79.3,-6.1,116.5
-80.7,-5.7,118.8
-78.9,-2.9,118.8
-79.5,-7.0,114.1
-80.2,-8.7,110.1
-81.4,-14.6,102.6
-81.5,-16.2,101.9
-82.2,-20.0,98.3
-83.1,-23.7,93.4
-83.4,-23.9,93.0
-83.4,-16.5,100.3
-83.0,-16.4,102.1
-83.0,-10.6,108.7
-83.2,-13.1,106.2
-80.7,-6.1,113.1
-80.7,-5.8,113.6
-80.4,-2.3,116.5
-79.4,-2.7,115.6
-79.9,-5.9,112.3
-81.8,-12.9,104.9
-82.4,-10.1,107.5
-82.9,-8.8,106.1
-81.7,-6.8,108.2
-81.2,-7.1,108.4
-82.2,-2.9,109.4
-81.9,2.0,113.1
-80.0,3.2,115.2
-79.2,2.2,113.1
-78.7,-4.3,104.9
-78.4,-5.4,104.1
-78.1,-5.0,104.6
-78.6,-3.9,110.2
-78.8,-4.1,109.0
-79.4,-13.2,104.1
-79.0,-10.1,106.6
-77.1,6.3,125.4
-77.3,9.5,127.3
-77.5,9.3,128.7
-78.0,8.8,126.6
-78.3,12.9,132.9
-78.2,14.2,132.7
-77.9,13.9,133.9
-77.7,6.2,127.1
-77.4,-1.8,120.3
-77.2,-5.4,115.9
-76.7,-6.6,116.3
-75.6,-7.2,113.8
-75.7,-9.8,110.2
-73.8,-20.0,97.9
-74.1,-23.5,94.3
-74.0,-24.5,90.7
-73.0,-19.8,96.9
-73.0,-15.0,101.7
-73.8,-14.9,100.7
-75.1,-14.6,99.5
-76.3,-13.5,100.9
-76.9,-12.9,103.5
-76.8,-10.8,105.4
-77.1,-11.9,106.3
-78.4,-14.1,103.8
-78.5,-6.5,115.0
-78.9,-2.9,119.5
-79.1,1.1,123.1
-79.5,7.0,129.4
-80.1,5.5,127.5
-80.3,-2.0,121.0
-80.1,-4.5,117.4
-79.5,-8.9,112.8
-79.3,-8.6,111.4
-78.8,-7.1,112.8
-78.8,-6.6,112.4
-78.8,-6.2,111.4
-79.2,-8.1,108.2
-79.8,-7.1,110.2
-80.3,-4.8,111.8
-79.7,-5.2,110.6
-78.8,-2.8,113.1
-78.4,3.3,119.0
-78.6,5.6,120.3
-79.1,7.8,122.6
-79.0,5.8,120.6
-78.7,3.4,117.0
-79.0,-1.5,112.8
-79.3,-3.8,102.9
-79.5,-6.5,101.0
-80.0,-9.6,101.4
-79.8,-8.9,100.3
-80.4,-10.4,103.8
-78.9,-6.3,107.4
-77.8,-5.5,110.8
-77.7,-5.8,109.8
-78.0,-14.5,103.9
-78.0,-18.1,98.5
-78.3,-21.0,96.7
-78.4,-19.4,98.6
-78.3,-18.7,101.6
-76.6,-14.6,108.7
-76.2,-15.2,107.6
-76.1,-18.0,107.2
-76.5,-19.0,106.9
-77.2,-16.8,109.8
-76.8,-11.9,113.3
-76.7,-8.8,117.8
-76.4,-2.0,123.1
-76.2,7.1,132.5
-76.0,10.9,133.7
-76.9,7.4,130.0
-77.4,7.1,129.1
-78.3,7.6,129.6
-78.6,8.9,131.5
-79.0,15.3,133.9
-78.7,15.8,135.6
-78.2,12.1,131.2
-78.1,12.1,131.9
-78.4,11.3,130.9
-76.8,12.9,131.4
-76.8,9.4,129.7
-76.4,7.7,127.3
-76.0,9.3,129.9
-76.9,5.5,127.2
-77.2,7.4,129.8
-77.7,9.1,130.0
-78.3,7.4,127.4
-79.4,5.3,125.5
-79.2,4.4,124.0
-79.8,1.5,121.0
-80.2,3.0,121.5
-80.6,11.6,127.3
-80.0,15.0,130.9
-80.9,15.2,128.4
-81.6,11.0,121.3
-81.6,8.9,119.1
-81.1,7.6,116.1
-80.1,6.7,116.0
-79.0,-1.4,106.8
-78.3,-2.6,105.7
-76.6,-2.8,105.5
-76.0,-2.6,102.6
-75.7,-2.0,105.3
